date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,a2c_mean,a2c_sd
2023-08-07,1008456.831792364,1014714.723717433,1003677.5854914876,1014854.762870465,1010089.8262885318,1010358.7460320562,4183.687626465642
2023-08-08,1006558.1847350536,1012555.6564921784,1000921.2497301828,1013253.2881447668,1008271.3284520744,1008311.9415108513,4474.9449302821395
2023-08-09,1005853.1860831968,1011131.7878180016,1000602.9513798164,1012123.771020594,1007282.1075546928,1007398.7607712604,4119.384593896673
2023-08-10,1004423.9890142285,1009235.6736405686,998721.6613206394,1010204.2164005974,1005528.3641465238,1005622.7809045116,4077.1071400773812
2023-08-11,999207.5127749386,1004168.0671346084,994080.1912369324,1006100.5141548248,1000384.6255216508,1000788.182164591,4178.588506996253
2023-08-14,998506.3066820772,1003470.2455899932,993134.9040170892,1005270.9307335734,999628.094725019,1000002.0963495504,4226.683555596109
2023-08-15,997796.6956922986,1002668.4630298348,992382.8718656345,1004670.5469154668,998826.5172013964,999269.0189409262,4254.768845750503
2023-08-16,993261.096175734,998500.3807891052,987227.527956617,1001084.3343229672,994633.3448269292,994941.3368142706,4750.244776150632
2023-08-17,987248.1429144036,992982.5871767337,981230.6596752516,995421.8522889548,989005.8275939384,989177.8139298565,4906.623783502247
2023-08-18,985483.435010809,990937.4952179232,979436.4635178214,993585.8417648087,987348.0842447876,987358.2639512299,4855.175201239779
2023-08-21,986876.1316639772,992377.2802188662,981078.2788582328,995064.1036551748,988783.3805615637,988835.8349915629,4803.249537662282
2023-08-22,984247.0888964932,990017.5121739584,978199.7121172237,992754.9920532792,986709.1072344052,986385.6824950719,5008.923801249423
2023-08-23,985838.5203094508,992004.9166363468,980249.7066418628,994468.651770014,988501.4539290168,988212.6498573382,4952.7206828052
2023-08-24,997096.3196185216,1003645.3604313676,991947.5267965208,1005376.4035736598,997451.4958538604,999103.4212547861,4856.823214057103
2023-08-25,990818.0913594984,997598.967485628,986204.6799196136,999796.6295293708,991604.2742772464,993204.5285142714,4899.401308959727
2023-08-28,992712.7818267012,998972.5448569412,987421.7394606702,1000942.4201714582,992175.8585014872,994445.0689634517,4902.874724807754
2023-08-29,994150.1397508084,1000493.6778496492,989530.8451690312,1002715.9835606812,993521.8138178054,996082.492029595,4830.670865443886
2023-08-30,1002290.0217528102,1008564.47976146,996813.9437948014,1010587.9449406673,1000961.5565929495,1003843.5893685377,5057.840257142432
2023-08-31,1002839.8918069165,1009255.6947896648,997234.530434649,1011207.1483087132,1001362.1881652992,1004379.8907010487,5155.9521036724145
2023-09-01,1004120.5890558584,1010560.4280739456,998687.5405662516,1012554.7398001906,1002356.7243432346,1005656.0043678961,5166.200907236475
2023-09-05,1000918.7427954468,1006933.4388670664,995223.656853108,1008728.1556465192,999046.634840116,1002170.1258004513,5005.446890606641
2023-09-06,992878.0465492024,999309.926971453,987821.1301952456,1001175.1344266952,991733.5217480626,994583.5519781318,4950.744372390288
2023-09-07,991050.29286129,997467.8514663114,985572.2105349152,999245.9719832818,990177.5792440672,992702.7812179731,5009.423937078901
2023-09-08,991560.5197419396,998071.7855142824,986231.1048404688,999668.984420368,990689.2056965424,993244.3200427203,4962.453334643735
2023-09-11,991964.8886754854,998355.69988644,987014.3659509374,1000075.3501685318,991004.9228414262,993683.0455045641,4843.365539922171
2023-09-12,993530.0815512025,1000012.4505214548,988174.3911823004,1001951.2243173672,992820.245355908,995297.6785856464,5029.9511593144025
2023-09-13,992024.0595396536,998182.6602059556,985908.0853342182,1000277.8222636816,991244.5930159542,993527.4440718926,5152.957297625701
2023-09-14,991246.1180401138,997291.0086194394,985169.970644116,999494.0231172936,990390.642047564,992718.3524937055,5126.0642836038805
2023-09-15,991344.401229382,997305.5824933928,984885.5260943996,999437.5162059014,990619.4281538588,992718.4908353869,5173.707274835501
2023-09-18,988453.5012874276,994370.3100950196,981926.2029456712,996491.3655884388,988164.7660650072,989881.2291963128,5140.288819686731
2023-09-19,990933.8530599348,996805.6322327304,984353.539620858,999023.9870409376,990459.8758482846,992315.3775605492,5175.136483404534
2023-09-20,988044.147514468,994659.715897042,981933.565686216,996766.6237520132,988183.8741087294,989917.5853916937,5285.020778404577
2023-09-21,986158.309909774,993115.530652769,980145.7737928436,995150.9745271016,986811.516256646,988276.4210278267,5355.6742420238315
2023-09-22,977323.4243675364,982708.5712760518,970600.8529520492,986069.0785347356,977805.5832792952,978901.5020819337,5262.320235935265
2023-09-25,978337.9279272757,983455.7050109268,970785.020947515,986399.7582612396,978233.0201916269,979442.2864677168,5331.868737323825
2023-09-26,972863.2984769586,977985.051663658,963081.379208058,980790.3593848957,972828.6090740408,973509.7395615224,6044.309189684358
2023-09-27,967457.399360016,972044.7828711648,955721.1357029343,975031.0616131858,967363.1197516264,967523.4998597854,6574.66918249419
2023-09-28,963630.7705905252,967797.4731686532,951609.6660148412,970482.82368887,963182.8232736022,963340.7113472983,6459.086347657501
2023-09-29,965322.1635902354,968851.72110984,952652.189284244,971719.8587404126,964175.7708455784,964544.340714062,6514.686525456016
2023-10-02,962553.5973450218,966193.019045939,950438.7632193344,969018.8752971176,961111.4250079042,961863.1359830635,6348.3949435434915
2023-10-03,956862.0483122184,960111.8881869356,943377.5529251052,963111.1584728288,955324.106353482,955757.350850114,6748.450724579164
2023-10-04,950546.634882584,953819.3684118084,936890.0311701726,957228.6416144042,949706.5819718924,949638.2516101723,6905.689128827366
2023-10-05,954441.688148276,957854.679827322,940540.3389463304,960862.1675797648,952832.6086483616,953306.2966300112,6960.777906299656
2023-10-06,953238.3597859862,957140.3964495456,939420.8335699822,960227.0539427882,952482.6348527035,952501.8557202012,7111.268464222584
2023-10-09,952181.6729701002,955826.139607912,937892.9346417444,960333.4555802096,951801.6979876532,951607.180157524,7515.26328004026
2023-10-10,962497.6635702272,965971.1012114284,947469.7968608805,970593.505414756,960844.03779909,961475.2209712764,7758.2438206472
2023-10-11,962545.411908924,966279.1736028276,947179.435574264,970814.1324591434,960630.85416591,961489.8015422138,7956.379952737519
2023-10-12,968825.9722611645,971860.0696951854,953750.62860068,976367.7830643216,965232.9528081766,967207.4812859055,7657.190966875985
2023-10-13,959842.8369809366,964082.6311750766,945482.702189778,968498.7675576004,957778.3747719888,959137.062535076,7757.394879042262
2023-10-16,967305.9371139932,972954.6593883736,953408.199483434,976484.7544226712,965223.2500615952,967075.3600940134,7916.787458490242
2023-10-17,965177.2302450824,971029.1531932584,951294.659736425,974677.9563628428,963450.08549315,965125.8170061518,8002.554283131959
2023-10-18,962663.7334952012,968426.678451662,947701.1263742133,972507.2562216208,961208.882307363,962501.535370012,8437.667176577364
2023-10-19,959966.126077664,966738.5760629016,945694.2728485352,970874.022176117,959718.919993028,960598.3834316492,8562.668214183308
2023-10-20,955785.4183539468,963586.1399088888,942360.5348377078,967726.6802517956,957238.3101733298,957339.4167051337,8645.332037310192
2023-10-23,954439.9313860312,962603.4843817436,941590.2615506194,966816.7868329714,956337.9635880144,956357.6855478759,8604.159276312243
2023-10-24,955960.8847031516,963941.3073532904,943768.6849710536,968492.4257756342,957699.4867659368,957972.5579138134,8392.436990931632
2023-10-25,960411.7988703622,967479.4494714888,947335.7811724716,972155.768147491,960420.8610802386,961560.7317484103,8393.50447154997
2023-10-26,951676.3816773028,960725.3881043736,940077.397488506,965678.2072439492,954437.5159395424,954518.9780907348,8714.288970349202
2023-10-27,952285.2683973892,961824.6386725468,940505.8837138304,966068.6566177572,954877.1818017996,955112.3258406647,8791.951157294568
2023-10-30,953222.7460198016,962758.8163824008,941749.4646411454,967669.1457799376,956662.139381011,956412.4624408592,8856.966320848525
2023-10-31,954612.3845036208,963662.9936355668,943368.2080201424,969121.087368933,957405.7582892504,957634.0863635025,8729.226950205459
2023-11-01,950695.118455674,959622.6292630096,940651.9891767316,964843.4803536428,953428.1879878785,953848.2810473873,8227.983188406566
2023-11-02,957299.5396798276,966025.8461332484,946989.81698383,971434.7013416227,959495.471114259,960249.0750505576,8289.329549984783
2023-11-03,966824.655216401,976374.2678080112,957210.824922551,981225.085733752,966284.0544366876,969583.7776234805,8405.018733716473
2023-11-06,971824.2656389877,981633.3797372772,962040.0730784084,986520.0660391494,970976.921033711,974598.9411055067,8603.947536040985
2023-11-07,968326.551994,977519.4772476532,958052.6996801464,983191.3050739118,967325.9918468152,970883.2051685054,8710.241598801607
2023-11-08,971017.237652438,979813.8164097932,959876.3665978812,985216.8557109594,969123.770324191,973009.6093390526,8796.197502688585
2023-11-09,973055.5795673508,981813.7479778172,960945.8883118088,985836.07550257,969478.474171709,974225.9531062512,8861.580270691398
2023-11-10,966077.8982495546,974276.0802423154,954472.4585240006,980197.4316710014,963563.399490535,967717.4536354814,8878.509311148468
2023-11-13,968899.4160882196,975984.207738285,956334.653442958,981967.6942503402,964941.6197504294,969625.5182540466,8852.970769797996
2023-11-14,969173.0853221008,976318.766362794,956337.6888114784,982392.7140592394,965255.6994603825,969895.5908031991,8981.120043808618
2023-11-15,981149.672516807,988510.570599908,968034.3396523632,994510.335670014,976772.238706723,981795.431429163,9184.541366074345
2023-11-16,976792.5284932456,984027.3222772798,963304.51331188,990046.385780294,972502.6448820976,977334.6789489593,9239.77265336911
2023-11-17,982585.2082533604,989630.360830552,969017.3504874168,995708.9857226916,977612.4608493668,982910.8732286775,9275.261749627261
2023-11-20,984916.706378361,991938.9867543766,971365.2172087688,998119.6035146542,979825.3921723176,985233.1812056957,9302.60685988034
2023-11-21,989208.1873622986,996157.6738678804,975558.5927948154,1002436.4662051104,983859.5433430348,989444.0927146279,9358.67396439934
2023-11-22,990603.0430578096,997817.8127274252,977010.0452326398,1003976.987236966,985288.1470998476,990939.2070709376,9416.665673084284
2023-11-24,989944.431445024,996653.589956766,976413.6229222602,1002878.3017101228,983940.3673881064,989966.0626844559,9288.993841065441
2023-11-27,988430.132356714,995636.8498278608,975418.7577670764,1001831.2363420648,982730.7382745772,988809.5429136588,9301.45756854136
2023-11-28,992477.7891667011,1001414.2874526512,980727.3391970096,1006429.91986745,988169.7256682076,993843.8122704038,9185.045919358223
2023-11-29,996402.6611999592,1006104.2062494342,985110.5593283632,1011135.8536878484,992889.0962557776,998328.4753442766,9300.53589784383
2023-11-30,998536.06987362,1008645.4944276664,987454.8165796802,1013934.4550548692,994969.8886291188,1000708.144912991,9499.821096777177
2023-12-01,995663.2648104992,1005168.954460446,983661.1632294311,1010145.2191470504,991215.2550504372,997170.7713395727,9513.753104206
2023-12-04,1005502.970598914,1014907.0778079146,994397.2962249198,1020745.7952840924,1001722.7725551716,1007455.1824942024,9373.912533323919
2023-12-05,998569.5053196334,1007714.8514582852,987679.9699072968,1012388.1692231644,994820.6409523048,1000234.6273721369,8869.78732966012
2023-12-06,1002207.076750959,1011173.6337663588,990657.0197579352,1015860.6143051347,998001.5115584416,1003579.971227766,9038.635199653558
2023-12-07,1004362.8012037684,1013673.2642904402,993944.9666344118,1018223.6717829562,1000265.340391688,1006094.0088606529,8822.057793576398
2023-12-08,1010997.7024724968,1019121.2866106316,999423.7022490882,1024260.4269510864,1006654.6906182022,1012091.5617803012,8817.358698113518
2023-12-11,1005351.1316883364,1013306.1821787648,993244.4407128644,1018597.894691368,1001212.3492003668,1006342.3996943401,8916.815394785506
2023-12-12,1001410.3723274102,1009715.0424981893,990501.407671721,1015133.1320132466,997897.279713816,1002931.4468448765,8684.016019941288
2023-12-13,1003745.1902386672,1012188.2764528302,992782.9232196476,1017654.9284156624,1000148.7925797496,1005304.0221813114,8783.189741348635
2023-12-14,1019650.5741160684,1027278.5410958204,1008612.2005757424,1033564.3534918926,1014933.6296733852,1020807.8597905819,8822.446841916999
2023-12-15,1028010.4366515796,1036283.945326931,1018140.0309918296,1042223.905381427,1023101.979398945,1029552.0595501425,8719.042307702894
2023-12-18,1024959.0760478288,1033367.7260883672,1015836.0471780996,1039403.4456458982,1020252.4158886656,1026763.7421697719,8584.21126421291
2023-12-19,1024368.3202704,1032453.4563417842,1014800.6436947488,1038484.5247262825,1019661.50980771,1025953.6909681851,8552.942792677268
2023-12-20,1025708.5167518716,1033763.837495934,1017209.83836298,1041006.2512397772,1021996.8135337752,1027937.0514768676,8486.239600513916
2023-12-21,1023887.1197174076,1031308.314512098,1013031.205038373,1038549.4002291674,1019801.6885577434,1025315.5456109578,8881.398883039543
2023-12-22,1028016.4947039016,1035515.497690055,1016109.3383380288,1042942.7811429616,1024041.0713328152,1029325.0366415525,9252.58911154035
2023-12-26,1027889.341188006,1035037.7272440924,1015829.2822522378,1042715.8389979712,1024069.1071772166,1029108.2593719047,9203.639087360514
2023-12-27,1030693.7000256794,1037990.097152814,1018237.5200755,1045725.8564784873,1027248.2300623952,1031979.0807589751,9359.164521794195
2023-12-28,1036857.8523040592,1043794.6745691336,1024654.732968859,1050951.5996470512,1032803.2839363615,1037812.428685093,9028.319701103397
2023-12-29,1034934.7366057092,1041883.0847478224,1022303.486791224,1049076.3354357632,1030772.859242017,1035794.1005645072,9180.86621590942
2024-01-02,1032913.2897877458,1039643.0880739338,1019940.9028109916,1046639.820245391,1028452.3316278718,1033517.8865091868,9165.839939453033
2024-01-03,995820.351377268,995560.8855739792,995738.0197692926,995777.9928141184,995808.3133693972,995741.1125808113,94.49468126195143
2024-01-04,991026.7492235532,990995.18902659,991337.0009205192,991338.0600929004,991856.4844095028,991310.6967346132,309.67600891692604
2024-01-05,985545.3149458998,985540.9293440816,986000.2965557202,985755.2318323464,986505.0073481996,985869.3560052495,359.7468733159667
2024-01-08,984128.0366407308,983687.6918382188,984432.4160639716,983869.0783331598,984989.8784444268,984221.4202641016,458.86350312058295
2024-01-09,987981.8900043132,987812.8939087992,989007.8133995696,987428.62599241,988700.7032466003,988186.3853103385,582.1993449766425
2024-01-10,985737.5452705245,985720.8631734382,986805.723259886,985117.952170082,986328.984058242,985942.2135864345,577.153768308756
2024-01-11,983517.503534816,984280.2538351984,984715.7375911508,982885.5122752507,984281.1418484624,983936.0298169756,651.8110242144728
2024-01-12,985411.6926217652,986032.9366320828,986481.8744137412,984399.9131937178,986136.8490510226,985692.6531824659,732.9513575673682
2024-01-16,987885.395180834,988505.673873722,988668.207692968,986512.1439753808,988485.7131454444,988011.4267736698,795.5277249666709
2024-01-17,978496.111877863,979119.999021766,978969.2419659494,977043.971550018,978890.5495641445,978503.9747959481,758.5605765249156
2024-01-18,973678.3558149324,974368.0808648987,973711.5343384716,971863.1293433816,973882.715300073,973500.7631323515,855.0948013676049
2024-01-19,975240.5345853346,976057.7482910162,975533.4436309882,972894.2451873728,974985.4358997996,974942.2815189023,1084.3439279073687
2024-01-22,978775.5446642252,979701.4690417025,979669.7267641647,976252.2373070356,978578.7790928152,978595.5513739887,1257.0367032785882
2024-01-23,979277.529827111,980567.8024704944,980703.6773417052,976914.1822927272,979189.1760507867,979330.4735965648,1362.1969734290064
2024-01-24,979006.4340964428,979902.7280313986,980592.5432922624,976428.5496826228,978893.7322407868,978964.7974687027,1411.9919910777544
2024-01-25,977199.4415890542,978217.5615482765,978951.2403233844,974665.254040072,977776.691850317,977362.0378702206,1464.8210608307122
2024-01-26,979529.8759317108,981082.4238720004,981997.9488481644,977447.999794832,980315.3567033032,980074.7210300021,1547.1713811996174
2024-01-29,978157.675578205,979920.227185954,980746.748013084,976174.7304927912,978842.9762759474,978768.4715091962,1571.383731272818
2024-01-30,983714.7807505416,985729.9657428449,986213.9852923828,981927.4046673552,984403.2100473756,984397.8693001,1525.9483754020457
2024-01-31,985683.7099389944,987314.4206110868,987765.6844336892,983684.385994236,985924.3574256636,986074.511680734,1434.2532924715053
2024-02-01,984815.8307043412,986920.9147669132,986520.98986796,982729.1098635746,985134.576831264,985224.2844068106,1480.5929561618705
2024-02-02,994357.263710433,996724.258263242,996110.8842605198,992341.1811011784,994934.268042452,994893.571075565,1525.5978096305141
2024-02-05,986950.6806411973,989535.7075565952,988228.2184210632,985420.7554290032,987900.6136924352,987607.1951480588,1371.3099139479527
2024-02-06,980808.2633124604,983158.8727482012,981842.556192792,979047.455806694,981481.7306701044,981267.7757460505,1348.5821779005398
2024-02-07,985197.5554780376,987464.9945807992,986234.7513642664,983310.3989084172,985971.2047217902,985635.781010662,1372.3512942787343
2024-02-08,985231.4249057,987783.2271232308,986413.6964055446,983643.7366263776,986620.387781637,985938.4945684979,1404.2574450237164
2024-02-09,982231.7396639518,984856.6708079396,983024.5111566829,980692.5703465968,983537.262329481,982868.5508609305,1383.0791203018796
2024-02-12,982214.1285712782,984903.027173766,982911.4737580784,981105.4060098446,983318.7986626974,982890.566835133,1255.2437300451638
2024-02-13,981593.0389057077,984389.0608745046,982419.2662106968,980505.6914475128,982713.2938965386,982324.0702669921,1285.7411786920632
2024-02-14,970893.213057892,973485.0382863344,971468.16541496,969737.7852360916,971519.6787639672,971420.776151849,1215.2355219824278
2024-02-15,972826.4499080016,976503.2499923576,974177.3805227143,972475.9609174912,973930.1836926304,973982.645006639,1414.2848125693897
2024-02-16,977385.728527245,980997.9677518564,978701.053795836,977091.5819427402,978303.3442971064,978495.9352629569,1381.6004279233646
2024-02-20,975364.8869998947,979049.4952487216,976890.4068298584,975715.1664311204,976305.3244358196,976665.0559890831,1300.651371239074
2024-02-21,975809.1230952792,979757.154349998,977849.0101335024,976357.047600435,976689.8037409208,977292.4277840272,1401.638011870266
2024-02-22,974246.0469754292,978232.8727346276,976157.8077716904,974805.259798161,975081.3560653372,975704.668669049,1408.7003235342218
2024-02-23,978370.704569791,982717.6064253428,980404.2823277964,979788.4711809834,979230.1086345433,980102.2346276914,1468.9213759025163
2024-02-26,981468.540015027,986807.3444029492,983730.0154810636,983590.236264272,982838.2024753572,983686.8677277338,1754.4107045082567
2024-02-27,979324.3442970838,984634.3748462274,981699.0556926376,981516.3665261192,980919.2590108896,981618.6800745915,1724.210529033559
2024-02-28,978309.625592392,983464.5951770798,980501.0987803456,980405.5281789788,979959.8002395994,980528.1295936791,1666.3343093561957
2024-02-29,979312.402366542,984567.4748784192,981484.8368805395,981161.2257892796,980653.7078565104,981435.9295542582,1732.3780594159687
2024-03-01,982662.4067406068,988532.221168078,985327.4976574992,985081.0370888866,984418.100748684,985204.2526807509,1907.0795108088282
2024-03-04,988989.5606569572,995137.6128119004,991543.3442510496,992058.8789531722,989962.6525446617,991538.4098435482,2107.3593756559694
2024-03-05,990733.6693089696,996586.1688862424,993391.0988017764,994898.7054833156,991439.7367820216,993409.875852465,2160.987418014713
2024-03-06,992574.4056529492,999265.3829396968,995511.4389072956,997134.8112493054,993141.7508665636,995525.5579231621,2488.6953438973596
2024-03-07,996796.51422323,1003678.669898877,999875.959850872,1001526.727043106,997661.759953818,999907.9261939807,2512.615901979978
2024-03-08,1001166.2334226806,1008255.7053760912,1004816.3662512006,1006071.9343883832,1002356.354718532,1004533.3188313774,2544.8006664754917
2024-03-11,1002907.6199169408,1009322.9625311466,1005647.8121980192,1007337.4518154588,1003798.1178040236,1005802.7928531179,2331.1602295464163
2024-03-12,1003076.2495800364,1009375.8941470132,1005668.815984266,1007573.8855475432,1003973.3154344932,1005933.6321386704,2307.258253516254
2024-03-13,1000572.8573751246,1006353.1989145206,1002479.0985700692,1004488.596883132,1001262.1852769676,1003031.1874039627,2127.785703625334
2024-03-14,1000234.1730070746,1006319.9970071944,1002335.1591367684,1004848.0251978324,1001153.0866102346,1002978.0881918209,2277.6337730384566
2024-03-15,994743.405283298,1001332.9328075562,997069.9184835788,999779.5164751494,996376.7523738544,997860.5050846875,2378.370007372681
2024-03-18,991630.9858421749,997948.7796429992,994019.549214858,996592.998059285,993160.1916706696,994670.5008859973,2297.2388075946637
2024-03-19,992514.7039006084,999028.3210646942,994902.8285196802,997310.8092487556,993984.8360128176,995548.2997493113,2335.8400556558167
2024-03-20,991112.3042233246,998010.1576772052,993811.6681659542,996397.8435734168,993015.9057623652,994469.5758804532,2452.3950786117903
2024-03-21,995497.904646814,1001805.4673261732,997075.472814856,1000158.1766665444,996717.6342548633,998250.9311418502,2348.794136643011
2024-03-22,995486.929352606,1001881.9283560824,997267.084984696,1000338.2482835152,996792.8132634442,998353.4008480686,2375.80724451323
2024-03-25,994788.565576592,1001883.1286528172,997471.6372929708,1000479.9816827406,996959.2757873588,998316.5177984958,2545.7283747502433
2024-03-26,993808.096707973,1000769.1166147948,996575.8476633958,999491.6420864302,995927.3426358458,997314.409141688,2507.5486217452144
2024-03-27,994241.2341547792,1001318.591325941,996869.4757887762,1000021.757858024,996471.7278804344,997784.557401591,2553.840128193213
2024-03-28,999870.9522479034,1006701.3604103016,1002577.1496878504,1005571.4062138168,1001530.68673902,1003250.3110597786,2534.8587475614418
2024-04-01,1002446.4670230272,1008869.6604022958,1005105.7492476996,1007728.5035939438,1003443.5474122803,1005518.7855358493,2450.6150067247618
2024-04-02,1001118.6117399478,1006332.2503250506,1002931.011324538,1005588.9816066268,1000575.9683762888,1003309.3646744905,2312.941677357854
2024-04-03,1002641.4793717366,1006791.1649711574,1003748.570495658,1006757.01100729,1000686.158338342,1004124.8768368369,2375.0402994582546
2024-04-04,1004441.6154129592,1008576.124609868,1005455.6191583336,1009004.2826434382,1002232.608040956,1005942.049973111,2551.9990742207897
2024-04-05,1002175.1275050284,1006678.146295636,1002847.282684056,1006871.104491,1000524.6419909776,1003819.2605933396,2529.4032908069967
2024-04-08,1004307.748617002,1008646.585648428,1005444.425821688,1010150.6263717968,1002985.0674241683,1006306.8907766168,2684.1535342276784
2024-04-09,1005322.7819384435,1009552.700492242,1006487.0005302576,1011731.071853658,1004011.1827462948,1007420.9475121793,2829.2258342356185
2024-04-10,1008422.7205473498,1012722.8317743278,1009656.2268554228,1015045.5317174972,1007062.2599826228,1010581.914175444,2912.538051323259
2024-04-11,998333.124517518,1002782.023388778,999659.1836428156,1005043.4209749546,996996.7920585768,1000562.9089165286,2949.7560789880304
2024-04-12,1001607.2206793848,1007030.38917122,1004092.3594632857,1011469.8850992672,1000909.9071308292,1005021.9523087975,3874.0961889386153
2024-04-15,997210.9487117858,1002591.40825013,999542.0941650348,1005700.6792835892,996550.8801521936,1000319.2021125468,3423.1156462039185
2024-04-16,995180.5665858994,998987.0688493996,997395.3157480466,1005228.8103698164,992933.7324756888,997945.09880577,4176.047126639687
2024-04-17,992729.95775117,996925.2472418892,994694.1795459857,1003351.0472286006,990780.5222661864,995696.1908067664,4337.597696128694
2024-04-18,992535.8450008776,996740.7914324622,993685.5413363184,1002826.7259252958,990994.543834492,995356.6895058891,4183.190099314353
2024-04-19,991601.81191185,995565.52936097,992473.2884145606,1002077.811421986,989738.3914260784,994291.366507089,4324.833160956421
2024-04-22,991348.0670079364,995193.331059129,991943.2087828142,1001206.0810862896,989552.9447919872,993848.7265456313,4105.524669941253
2024-04-23,986582.5272308792,992141.4213183712,987352.1192878742,995584.2924113714,984557.8045385604,989243.6329574112,4030.3209628203526
2024-04-24,988272.7277923794,993967.6963435336,989046.7278182814,997326.3478059628,986219.6217961492,990966.6243112612,4072.5822311802626
2024-04-25,985805.0378827108,991510.5595101624,986410.8968250112,994813.4433130356,983687.5781467753,988445.5031355392,4091.3264957158044
2024-04-26,984071.3029689868,989881.6959115028,984792.1643703356,994047.6024078912,982100.1012992436,986978.5733915921,4368.784436730686
2024-04-29,984778.1801726752,990863.439082727,985689.3774436236,995162.1335216492,982746.633298639,987847.9527038628,4532.037276057055
2024-04-30,989099.366403984,995188.1299715867,989824.1865159384,998790.6653020798,987152.1799776944,992010.9056342567,4311.053510239345
2024-05-01,977926.364827608,984204.2219942396,978339.0560388716,987321.4414810608,976163.3672047488,980790.8903093056,4240.98807841909
2024-05-02,980667.8225774658,986717.8069646828,980829.1274068316,990437.0793114556,978705.0521365182,983471.3776793908,4395.897387891588
2024-05-03,988349.230196072,994423.6163325236,988071.0680492036,996482.8249800756,987175.559616718,990900.4598349186,3793.798742770418
2024-05-06,992166.6794154084,998741.5503528751,992404.6617328648,1000514.7058950968,991548.1739467472,995075.1542685985,3769.9211845849986
2024-05-07,995246.8624306992,1002622.1459514588,996394.7081043256,1004865.85671349,994671.5212855388,998760.2188971024,4167.7345608289215
2024-05-08,994923.3980656216,1002131.03375236,995948.2553738966,1004170.1632588478,993713.0724785336,998177.184585852,4172.104161315401
2024-05-09,991866.0343778534,998937.0542388828,992723.618503924,1001104.780677608,990409.050502038,995008.1076600611,4215.421332682052
2024-05-10,997691.5856661948,1004363.4947892842,997878.434132108,1007477.0888959388,996008.2159433196,1000683.763885369,4435.615815254885
2024-05-13,998422.8126576142,1005028.930170514,998701.0554188668,1008884.1887511726,996896.8782116016,1001586.7730419539,4592.033248235049
2024-05-14,995414.786184278,1002188.2189702506,995712.9897826248,1005520.437238146,994154.3723123288,998598.1608975257,4449.9836093760705
2024-05-15,998448.8061371364,1005420.5912041774,998974.8018841314,1009515.9516453112,997303.0939128924,1001932.6489567297,4732.6741022091755
2024-05-16,1008263.9796591586,1015085.4963285432,1008836.5966487312,1019742.2524207876,1007376.22429785,1011860.9098710142,4789.787058200602
2024-05-17,1006089.8856143964,1012784.4210231466,1006637.5630830206,1017398.0780906772,1004889.3327534436,1009559.8561129369,4779.74524211274
2024-05-20,1007965.6969854943,1014362.6727224546,1009151.5254319692,1019636.6137004904,1006837.2024518836,1011590.7422584584,4777.1648162753545
2024-05-21,1007538.5535274084,1013955.9125458922,1008846.9308716938,1019526.9690643052,1006422.8168464834,1011258.2365711567,4871.983451201069
2024-05-22,1008582.9714319224,1015270.307134482,1010209.6299430156,1020357.813902891,1007815.2658051874,1012447.1976434996,4731.6285311651845
2024-05-23,1003265.7414076728,1010408.2467973408,1005172.5195590684,1014258.438222922,1003022.4953609152,1007225.4882695839,4407.987341616545
2024-05-24,996145.972026424,1003159.0165329246,997384.0368379984,1006071.93388909,996003.4259052628,999752.8770383399,4103.94486314453
2024-05-28,998152.5245223092,1005370.760145058,999551.6599526936,1008231.308583344,997805.342800484,1001822.3192007777,4205.3766500620195
2024-05-29,997679.5897309192,1004330.322615486,998562.1177777376,1007956.4385526988,996733.5333172824,1001052.400398825,4350.64337980226
2024-05-30,991249.0172442896,997927.2827310488,991976.0453978028,1001296.2513342496,990322.2392780344,994554.167197085,4296.825550392089
2024-05-31,992877.1563552816,999248.1748338653,993824.751689304,1003317.0450932528,992196.49878729,996292.7253517987,4303.761775650519
2024-06-03,993462.3332988524,1000734.72691867,995435.3548080547,1004119.6381259976,993227.9729201794,997396.0052143509,4313.80852864885
2024-06-04,999645.8276225142,1007200.6111561856,1002195.1082883,1010892.9301929458,999322.287062124,1003851.3528644139,4510.950411528141
2024-06-05,1002109.281472813,1009621.5005398784,1005330.408831372,1013171.5015752972,1001780.5472754512,1006402.6479389623,4407.377870722666
2024-06-06,1006234.7617997352,1014420.1174343018,1010868.1293872772,1018134.397513466,1005992.686197319,1011130.0184664198,4697.028499355646
2024-06-07,1007888.638296635,1015902.7119575083,1012587.1888639444,1019763.8955534024,1007868.35252818,1012802.1574399341,4617.587002849983
2024-06-10,995449.649579196,1001847.7432835858,1000508.2381318526,1006504.4836363835,993842.6974035748,999630.5624069186,4558.868547278652
2024-06-11,996677.8555621478,1002619.343503455,1001315.770348026,1007527.4752377516,994889.5709446932,1000606.0031192147,4484.908590943341
2024-06-12,999459.6415691382,1005711.5710836664,1004246.0317220998,1010477.5349084426,997548.6139303928,1003488.6786427479,4601.661763335618
2024-06-13,1003168.7241598972,1009611.930534915,1008485.3482211272,1014420.3308567996,1001639.8676543464,1007465.2402854171,4613.397905917113
2024-06-14,1004117.5295307672,1010934.7122707866,1009189.8502182224,1015945.5411871588,1002067.929853146,1008451.1126120161,4947.8363885441295
2024-06-17,1007912.080109648,1015188.9606755532,1012773.6512637032,1020496.1561142434,1005436.3972304636,1012361.4490787223,5330.880196539887
