date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,ddpg_mean,ddpg_sd
2022-01-06,980711.919010968,982327.8525605404,988259.6729526758,982216.6954243644,982110.6916559478,983125.3663208993,2633.518869451484
2022-01-07,979137.4448431226,981103.2765184024,986596.302731778,978346.545779442,981948.8022239788,981426.4744193448,2892.4047028870996
2022-01-10,979527.8830660623,979995.7243442629,985575.2707291412,978774.952819692,980820.6392018084,980938.8940321933,2411.353796473888
2022-01-11,980196.3951212888,980901.7515912564,986486.3024296836,979963.1635182024,980543.1968498204,981618.1619020503,2454.7108270885815
2022-01-12,985889.3535335084,986188.7764282068,989756.187380378,986507.455740779,985292.615794205,986726.8777754154,1566.7144001634736
2022-01-13,985999.6806264352,986788.5168814872,990385.7147094388,986798.46087448,986096.7569209196,987213.8260025522,1620.8816325963035
2022-01-14,987548.1468030452,985569.7106469552,986410.2741201792,981926.2497984096,985960.6614115008,985483.008556018,1897.9367623059115
2022-01-18,981065.3503985312,979981.3996613856,981780.009017055,975624.2829800916,980778.7990468004,979845.9682207728,2188.083544730305
2022-01-19,971321.2957680274,969236.3161044372,972964.4213852304,964893.4609597792,972221.4821455312,970127.395272601,2899.9105456192196
2022-01-20,976407.7811724102,974436.3441268854,975447.33297666,965362.6896345278,977345.2519905128,973799.8799801993,4328.421888737435
2022-01-21,971641.424059846,970297.2976505824,971622.750779544,961209.353143185,972574.1439869866,969468.9939240288,4193.037826997803
2022-01-24,971669.8784310868,966047.5639761142,971379.1684579942,955549.8433312848,966854.697169398,966300.2302731756,5840.733303653245
2022-01-25,968948.9117956612,965510.4778563476,969034.552371945,956415.1766417824,963474.5669011268,964676.7371133724,4639.735954023323
2022-01-26,967167.6630318776,963965.4831726424,966936.6560333732,953206.9291937412,962175.9005802532,962690.5264023775,5097.123497835369
2022-01-27,958752.8431766124,957927.9608654832,961566.0329036752,942929.6085827812,955156.2814687926,955266.545399469,6498.201527232912
2022-01-28,958698.6366665524,955452.8406687548,958310.4380453104,942918.1012043812,955759.2906718784,954227.8614513755,5803.6503866945495
2022-01-31,961674.5423629408,957021.311014491,960799.84824699,944692.8139313344,958079.6278210488,956453.6286753609,6122.588736820732
2022-02-01,963561.860452982,961772.1502143804,966663.5018743278,946878.61779093,962218.5005301932,960218.9261725626,6885.962472041474
2022-02-02,963428.0111472228,962727.7602566176,966838.2373132004,947349.290088005,962501.3309114344,960568.925943296,6791.644277432101
2022-02-03,967020.196743694,966435.6872803608,970474.9208272024,950269.610102467,965747.8937293596,963989.6617366169,7050.630687333333
2022-02-04,960425.203564362,959078.8751722444,962392.3191650586,944817.681787538,953598.9064313346,956062.5972241074,6335.827366464403
2022-02-07,956029.7041569214,958356.7820874596,957342.8925830292,941746.1961126988,949162.4738184249,952527.6097517067,6276.844493747207
2022-02-08,956297.6774831688,959387.364503852,957674.4291682572,941836.8182847678,949485.4999554052,952936.3578790901,6488.011638554629
2022-02-09,953967.0715154436,960573.4428600396,959125.6808359408,940370.515534202,947405.3808562744,952288.4183203802,7537.746726647171
2022-02-10,956763.2355677064,966468.5344170316,963752.9966057652,942489.072174282,951193.8867184722,956133.5450966514,8669.906826071801
2022-02-11,946738.3068717693,957528.6920811224,954751.3226625336,932548.4655106212,940014.476792526,946316.2527837146,9233.760615828556
2022-02-14,947639.833181087,956934.9092886742,953277.2220973984,931775.7803603534,938180.1668964816,945561.5823647991,9356.670556108129
2022-02-15,942263.2737544074,954375.3807533428,950397.9745521226,928144.9044803792,933226.1686511644,941681.5404382832,9921.512428772628
2022-02-16,938923.0280004276,954592.5250569268,951937.2657059624,924535.036780962,933655.400656546,940728.6512401648,11254.90412047859
2022-02-17,942947.6055134702,956342.0314582516,953849.6876021724,927883.4788274728,936255.964695054,943455.7536192841,10664.716943513287
2022-02-18,945420.109610729,959375.9192182594,948833.4358630588,926958.8693813934,933679.687278774,942853.6042704427,11420.46914041453
2022-02-22,946191.8322302432,958930.764505477,947085.3348181172,924935.4443697198,934793.2231379828,942387.3198123081,11597.150363874603
2022-02-23,945934.9212086608,955596.6096335624,946087.987508884,922138.700388526,932039.5243672808,940359.5486213829,11809.23311462128
2022-02-24,940430.0052580156,949391.9344435682,938924.3113483966,913936.4622242074,925316.6952658292,933599.8817080033,12487.195936144652
2022-02-25,941169.6300924696,951045.7361172976,937948.821018768,918069.3503444372,929033.7248803095,935453.4524906564,11184.281552083858
2022-02-28,943516.8029191552,955422.7983085536,940163.7730663372,919413.1346295106,936991.5768219208,939101.6171490954,11654.111799041792
2022-03-01,953714.3190819364,961645.7164243386,945058.1395238682,928292.032530518,941252.648496858,945992.5712115038,11325.152932701363
2022-03-02,956158.2550333196,959477.9707683296,945008.3861620628,928804.4302372688,944517.2376703436,946793.2559742648,10775.61198025585
2022-03-03,949987.8717471232,959384.152582224,939054.3552636094,928236.211664374,943442.628824327,944021.0440163314,10447.886213550624
2022-03-04,950104.6775848004,961478.6382334232,939545.2214722616,929789.3389118244,946131.4504796684,945409.8653363956,10575.086789401452
2022-03-07,957680.9031921378,963275.226442068,945472.4785536968,937177.3487017328,955271.238928964,951775.4391637199,9297.007974878125
2022-03-08,951914.5848618352,956898.1449418633,943714.8974835428,925773.4411767164,952600.0968486088,946180.2330625134,11058.807451358252
2022-03-09,950343.8449333436,955543.8603895942,941865.694428208,924797.4028685848,950016.57811286,944513.476146518,10785.926029051909
2022-03-10,940247.9079677558,951119.6879325378,938669.0866763882,917874.88933902,946077.5291903372,938797.8202212077,11355.271463684136
2022-03-11,935295.680757131,947281.1027459304,933256.643118324,911625.688553052,941765.2886189856,933844.8807586845,12160.660083991643
2022-03-14,928006.9306943236,941931.526675106,929934.9129289604,907075.8796891278,937432.8275342286,928876.4155043492,12006.5640128174
2022-03-15,916016.1447435132,934307.8467298072,916887.493879311,895981.710438904,926356.8509496312,917910.0093482335,12850.842446421464
2022-03-16,915545.8396358228,938033.5347200315,915690.4958044474,900340.9723847234,929474.744542139,919817.117417433,12959.171780494657
2022-03-17,922081.6096595972,943978.8981654393,922163.010988592,909527.0302194112,934781.8098871416,926506.4717840364,11836.497765155249
2022-03-18,921607.0466076776,947733.2250265384,924509.6339353648,910640.172619863,936640.0606899424,928226.0277758774,12792.274941590871
2022-03-21,925995.5039148768,949829.70119655,925659.4001750418,914030.7558764572,938788.789687011,930860.8301699875,12301.611962768684
2022-03-22,917918.786607597,948411.8511960646,920093.7855918936,906170.9975836772,933683.1049789202,925255.7051916305,14504.689019054738
2022-03-23,912243.0461867416,943834.98495335,915745.7566131564,899988.9512601314,926946.6256966848,919751.872942013,14797.062357350937
2022-03-24,920129.4753660178,952477.1354672742,917534.6266196796,901206.8463207112,932452.8188541929,924760.1805255752,17063.515976391638
2022-03-25,919475.4124399148,952658.6649738576,918442.1994276636,897898.7190420945,930798.4282054754,923854.684817801,17888.93529012941
2022-03-28,915319.5547790002,947758.3834780068,914169.278748126,893547.2950607052,926599.5083052332,919478.8040742142,17710.85889281982
2022-03-29,914563.9348593168,944106.21767365,908506.036957298,888405.4332490241,923920.213581859,915900.3672642296,18288.365159512796
2022-03-30,920135.1412927612,948754.1765977574,913835.0875232388,893128.5473113989,929819.1552311548,921134.4215912621,18313.291884015744
2022-03-31,924818.892761428,952602.5903479448,913974.3690764192,897385.0915186844,935001.471467765,924756.4830344483,18685.911432952555
2022-04-01,923188.693492412,947853.5084559948,909416.3895086468,895538.3124023629,928583.1356059484,920916.007893073,17696.59591663343
2022-04-04,922300.9428686884,947175.413431748,909223.7708436582,893525.6494740997,926731.4972275684,919791.4547691526,17921.55899037715
2022-04-05,920693.7588524348,948043.555344754,907003.3542367616,891980.2279871618,925717.0824432084,918687.5957728641,18788.377949421643
2022-04-06,908738.2845891692,935925.6725620409,897781.9565595076,881548.9974119791,914981.9340711389,907795.369038767,18072.023882578596
2022-04-07,904607.9979732004,933510.8073523472,895300.4006388837,877409.5542871484,912042.7551007256,904574.303070461,18531.211692176792
2022-04-08,903694.5713179668,934431.6397363784,895821.9467238907,878101.836665967,911294.5207276504,904668.9030343707,18518.88916477896
2022-04-11,899257.9546427702,930086.8040397268,890820.2789431412,876077.4611159164,907055.7095353242,900659.6416553758,17943.962524808565
2022-04-12,890811.4859125178,924500.729088238,885120.9439060633,868218.6243428355,900546.3516920495,893839.6269883408,18583.348395038625
2022-04-13,890906.4943675997,926241.7253998654,884973.2237982445,868461.6851413941,901868.8180153748,894490.3893444957,19201.57668882949
2022-04-14,893513.8448262658,928262.984544421,888684.155945538,872136.0625101376,903098.1079036022,897139.0311459929,18514.78545414
2022-04-18,883002.9683994957,920961.292777141,879970.155435673,864456.1811950952,894736.5888821753,888625.437337916,18834.18553827819
2022-04-19,880192.2516572872,918396.5100130102,876787.9931361,862416.396942025,892607.1654213952,886080.0634339636,18803.902731243914
2022-04-20,873326.4952607013,916103.0336856622,871535.4112122384,862586.9278968142,888273.2456733519,882365.0227457536,18779.29168665382
2022-04-21,876866.8840721285,920604.2424106963,875469.2350857726,866736.5750411819,891938.4879549077,886323.0849129374,18960.947603316992
2022-04-22,870523.0977584027,915988.36502729,870956.8192747026,860794.2751384078,884617.4311397591,880575.9976677124,19262.787349125752
2022-04-25,863248.6159701911,910715.4539709616,865669.1140033763,853380.9064330079,873183.3036325369,873239.4788020147,19778.48593981374
2022-04-26,865725.194890729,908357.8384854824,867284.1963578267,852203.8544104206,875083.1859970259,873730.8540282969,18814.454763542908
2022-04-27,861676.3479682469,908778.6663387474,867163.6779553083,852968.556759236,876384.3820019562,873394.3262046989,19257.912708232667
2022-04-28,857635.0256083522,904700.5782923896,862843.4529944748,847022.0678033447,871194.2803311113,868679.0810059344,19641.417612655227
2022-04-29,859135.4468773423,905532.228148056,864491.5915773914,849283.9924184862,869593.085554124,869607.2689150801,19180.55096199849
2022-05-02,850878.7481680355,897941.0333199012,857612.3495059824,835980.1960018198,865401.5835944472,861562.7821180371,20602.60550970222
2022-05-03,842890.6576486672,889477.5787462479,851210.7262048861,832693.8969521961,858909.6861308264,855036.5091365647,19300.46330280909
2022-05-04,846190.0170372361,890122.5313124777,853896.5152165991,834338.1692305873,861524.9749075184,857214.4415408839,18747.765071415826
2022-05-05,854140.6293693888,898034.5796450595,861163.1159130539,840621.7371802435,869085.9995598579,864609.2123335206,19152.87225366652
2022-05-06,838737.998562842,879544.2373221947,846802.699386219,823887.656809527,854919.6351053676,848778.4454372299,18485.20308383701
2022-05-09,833987.1105650245,875331.1517464315,842659.3818448336,819280.6967150029,850438.3585474722,844339.3398837529,18631.24762076266
2022-05-10,830862.3432696079,865617.974657466,837437.596201314,815291.6257103106,844543.3331550733,838750.5745987544,16551.033963662547
2022-05-11,832969.0440248599,866030.7439901679,836746.8886013575,815081.7677880607,844131.5965786191,838992.008196613,16556.115835884364
2022-05-12,838348.2867974759,864585.3164313104,838448.9375657508,813548.2432186998,845795.4410689642,840145.2450164402,16387.488084711975
2022-05-13,837143.1256475967,863746.5518952669,837244.5847908423,809117.3892164511,846288.9121953074,838708.1127490929,17689.51086388799
2022-05-16,836285.6797472928,867339.8972657096,837184.9385386478,810293.0802739547,846172.4085568847,839455.2008764979,18375.56205969427
2022-05-17,836512.4189264938,867249.6472761615,836918.4051027391,811572.9183394586,845468.4094558312,839544.3598201368,17895.067249800984
2022-05-18,833923.7225837793,871335.2486980362,835959.7624006491,809775.0002564145,845573.6065854823,839313.4681048723,19886.686741235684
2022-05-19,823801.5117950303,862827.5237244959,826829.7563962948,803686.0224287326,843189.1235724335,832066.7875833974,19855.167368078157
2022-05-20,824315.3893232119,863038.8705948517,827491.6306145099,803957.9808124526,842899.6687774902,832340.7080245032,19735.08212984047
2022-05-23,825844.8238579801,864009.3824243316,827906.8647200867,804506.4850082337,844144.6575587379,833282.4427138739,19871.60431467836
2022-05-24,822701.2718199124,868559.1780525458,825751.2907767808,802967.8477267299,844334.329485851,832862.7835723639,22151.143467647045
2022-05-25,824386.3571958627,869734.2389498317,828240.0404223204,808899.9192976141,845040.9172212922,835260.2946173841,20719.600803907317
2022-05-26,826627.9307657318,871794.0989980745,826874.1971932626,808308.5387088152,845692.7754530398,835859.5082237849,21508.14597500978
2022-05-27,832711.6565914822,877992.8705958306,828101.9736195377,808927.681407331,849747.8917141246,839496.4147856612,23226.638081118457
2022-05-31,841300.8966182584,886999.4844780585,830952.7445251095,814183.8111446378,852422.0253460357,845171.79242242,24411.234467977545
2022-06-01,829888.1209138066,875257.6826324137,820266.3218819968,804934.7733798077,841412.5404655859,834351.8878547221,23693.171462642746
2022-06-02,826004.5370266263,871071.4926975045,819327.8876759985,802476.5948382987,839065.7136476089,831589.2451772073,22994.876441060034
2022-06-03,832207.4376409361,879728.0158395373,826230.7730802393,806734.0872087687,844278.5123269059,837835.7652192775,24208.006697244327
2022-06-06,823929.0887463624,870660.5802029495,820883.6060247656,800498.1877634595,837131.8043532206,830620.6534181514,23205.778979586572
2022-06-07,816080.7998049706,867529.2340094543,815089.4473407178,797377.6139064595,831250.6959359905,825465.5581995186,23611.39819054124
2022-06-08,820890.8965852187,872484.6844985259,818123.1782230677,801087.9958452889,834321.7025330664,829381.6915370335,24006.8850446323
2022-06-09,815023.0332545514,865743.5294147126,811020.9608113797,794837.538591219,827412.6586435767,822807.5441430879,23860.21491013191
2022-06-10,812751.2994387307,862406.9321106232,809021.9924999208,790531.5785343798,825320.5932934041,820006.4791754117,23950.384407371912
2022-06-13,803563.7005813615,852667.2333309081,804862.0306573266,781662.9475708115,815744.4709184603,811700.0766117737,23280.264875490102
2022-06-14,785046.6846999284,832489.1146666226,791780.6365947925,761393.6842613566,795457.1026758729,793233.4445797146,22929.70263567144
2022-06-15,779918.6914475424,826737.1055263096,787586.9175709828,757797.8598531157,790925.1172438989,788593.1383283699,22293.53289422435
2022-06-16,789787.7476778963,836802.7874302866,796099.9244417493,766596.0649182126,800243.8819644706,797906.0812865231,22662.32878129191
2022-06-17,791934.3227041446,840257.8781690868,797657.9244053917,769365.4832309444,797939.5886289815,799431.0394277098,22944.87984294552
2022-06-21,789158.0086131176,833963.8060675862,789726.1348775452,766586.3815492102,793057.0947220217,794498.2851658963,21863.0771186454
2022-06-22,784714.669059596,828709.0143680905,783934.7972556917,761875.6841126577,787753.669166513,789397.5667925099,21713.21127021635
2022-06-23,787411.8773546289,836420.6956524824,786419.3919345248,767966.4147771415,794994.5486503991,794642.5856738354,22702.671662630797
2022-06-24,790895.0799266759,841039.8613678399,789392.890781848,770624.9518042873,798159.8927694153,798022.5353300133,23351.26624024576
2022-06-27,798466.7322793708,849061.4151548228,793839.1022196867,770419.2557914086,803849.8582468311,803127.272738424,25644.776040780012
2022-06-28,795919.2807625553,846295.9803730509,790611.6346714718,766620.8314762029,800447.9392250729,799979.1333016709,25932.523346302354
2022-06-29,789046.2127957633,839686.4358755337,788302.46413121,764677.6933254232,795985.3219788579,795539.6256213576,24479.13104037081
2022-06-30,790175.8901359887,840493.3487588357,790076.3754315049,766643.2977209828,798130.295786209,797103.8415667042,24120.238246441975
2022-07-01,788657.3334416491,838849.5147287749,789747.8134219137,767250.9702916814,797151.74886601,796331.4761500058,23479.222108561666
2022-07-05,793536.9491800237,843915.4532513762,792629.7266032821,771447.7120867604,801543.6771374064,800614.7036517698,23834.36918152167
2022-07-06,792145.1200267487,841677.8342275876,791173.7355929397,770094.6264906592,800015.6589707778,799021.3950617425,23521.000065857883
2022-07-07,789299.881548131,839149.038548708,786845.3080216785,767327.2809550038,795538.6919926493,795632.040213234,23715.81814170641
2022-07-08,787527.6522364788,841177.655794049,785366.7478508824,765621.6011489386,798112.1517880912,795561.161763688,25108.61492747135
2022-07-11,785369.1636287047,838917.9568082477,783579.963427946,763799.3332694165,796822.5410778353,793697.79164243,24981.119679107822
2022-07-12,787182.949151866,837354.6358821559,782422.8705087728,763341.2036688271,791882.4660156931,792436.8250454629,24463.66581261108
2022-07-13,788124.8526707871,836880.5616789962,783140.3676940715,763111.0285148592,791078.4722404401,792467.0565598308,24257.394113020695
2022-07-14,791266.2825306553,836802.1284973521,782503.2535614612,763875.9284168717,790054.5027837247,792900.4191580131,24036.022302647532
2022-07-15,785405.0908724386,828952.5570153429,774704.339346428,758901.4167924073,782885.5312562151,786169.7870565664,23309.899226804657
2022-07-18,789510.2278387849,831932.9266420167,777162.94360302,765010.3495178708,785279.6210663485,789779.2137336081,22671.2201087326
2022-07-19,786804.0359972263,828904.769345403,774042.3122693138,761168.2786316244,783337.6272882562,786851.4047063647,22823.365952612883
2022-07-20,787949.8453722446,830245.2051512545,775425.6339544704,765183.2094954222,789479.2444519512,789656.6276850685,22144.284011225012
2022-07-21,787143.7060021049,831016.6046740816,775038.9771101328,766156.9332678198,788675.0501762818,789606.2542460841,22288.223908334938
2022-07-22,795681.3607345194,840098.8053260518,783110.2374018823,774729.0936056747,796971.9657798233,798118.2925695903,22547.339094730192
2022-07-25,801526.8762857838,845410.7045581206,787890.461506533,777903.1624300809,802786.4167570509,803103.5243075138,23060.699883049845
2022-07-26,798248.0100475092,842238.4681365318,784594.7758909863,773920.1042292461,799101.8043943035,799620.6325397154,23258.231702230663
2022-07-27,795890.5758610385,840174.890184162,782180.8738174001,769360.5708852498,797652.7756963517,797051.9372888404,23871.569431604465
2022-07-28,799060.1595136288,843848.0976914413,785603.2909951668,774078.872220914,801296.018430254,800777.2877702808,23670.09864445
2022-07-29,806638.064897313,851253.6981728001,793369.5527108737,780622.2737649623,810052.7239320466,808387.2626955991,23831.87348108571
2022-08-01,808120.5512456322,853198.3372727617,795740.7717416205,783962.5902007394,812858.6123035605,810776.1725528629,23477.906275789363
2022-08-02,811829.8997497922,858988.0593943931,804199.5095983478,789430.7088795993,821920.4983221942,817273.7351888653,23398.641348074358
2022-08-03,801403.3092848932,849693.0510563513,795364.801023535,782211.6324597471,812952.2287335994,808325.0045116252,22936.919662898614
2022-08-04,805483.4651601714,853422.9595579176,800765.5887285502,789396.2081728419,816834.9956544329,813180.6434547829,21963.049854603192
2022-08-05,809809.3554670943,855702.28549141,805575.4162015064,791795.676406286,822080.7840780014,816992.7035288595,21638.694112619072
2022-08-08,797989.5272010999,845850.2681500243,794392.9837532188,783265.4892996857,810677.2921349406,806435.1121077939,21562.573121083416
2022-08-09,801317.4664233626,850652.7314764593,797055.9895544666,787163.7006080459,814024.5747318026,810042.8925588273,22060.20373910192
2022-08-10,800168.8892832075,849521.9077275447,795770.6767427345,785954.755582184,812870.2786936457,808857.3016058633,22095.19879748558
2022-08-11,801847.6545501929,850913.0107890958,798018.2909638195,788325.3942488987,815996.8042566212,811020.2309617257,21837.776348662115
2022-08-12,793756.732661559,842301.9490395396,791967.8794831974,782974.8381213287,809941.6460411333,804188.6090693517,20947.16435664913
2022-08-15,799797.9151310612,847911.0824662617,797418.4479950605,789314.6925757912,815582.5680703516,810004.9412477053,20778.234033258057
2022-08-16,798614.8525447757,844138.8413944799,793987.8572773917,786512.9904631999,812824.1039983092,807215.7291356312,20358.414221387535
2022-08-17,797692.3246276338,842206.8630494665,794104.0886463751,786621.5647345925,812202.8917858771,806565.5465687889,19666.557981224334
2022-08-18,791559.8386906049,836737.1746155717,788447.2082333848,780802.614291995,806415.1768588207,800792.4025380755,19803.423555064994
2022-08-19,790529.1902909832,834385.7811001504,787485.817048051,779155.9919499126,804374.424547177,799186.2409872549,19385.459480877165
2022-08-22,781724.8335066256,826351.9211835138,780086.956094046,772357.2403280924,796706.4416239011,791445.4785472357,19152.05096405985
2022-08-23,776646.3370184465,821404.653253059,774550.8854166048,767190.2759913335,789617.9983446127,785882.0300048114,19177.532440804465
2022-08-24,776006.7986779938,823027.5296789989,774140.1943264438,767698.6227780365,789976.349394701,786169.8989712348,19809.918989400296
2022-08-25,774847.494039593,822749.5442287761,772305.0456145812,766728.8379679049,787823.8772121925,784890.9598126095,20154.471113400978
2022-08-26,781242.9802087626,828145.9706438319,776724.7961590702,770951.0905879478,794112.1254928225,790235.3926184869,20432.939027147062
2022-08-29,769252.52939479,817506.8883217212,771015.882756727,765392.649594921,785736.5171748815,781780.8934486082,19148.961154103326
2022-08-30,764919.3014866243,814822.862287761,766450.8734870568,761564.2009014665,781207.7355633721,777792.9947452561,19700.867937467232
2022-08-31,762212.7641768444,809521.7847408176,763784.0052842101,759474.1438803237,777462.8204761322,774491.1037116656,18584.339509049612
2022-09-01,757529.4139255944,804357.7532702257,759228.8691846926,754056.6172258513,772267.8611217926,769488.1029456314,18493.30928328801
2022-09-02,749567.8314702996,799335.1977718134,755487.7014175989,750526.550450821,767875.794573598,764558.6151368262,18570.50505061363
2022-09-06,747416.2192831424,797169.1679843428,755076.2903351868,748950.0927214671,766131.525629252,762948.6591906783,18332.29175490134
2022-09-07,740369.0565810235,789717.6049959214,745949.2572376729,739709.8865354991,756781.7999942104,754505.5210688654,18638.843206819092
2022-09-08,746921.8468893615,794117.9330856213,749445.1016180981,746708.4698817055,764453.578090581,760329.3859130736,18124.20471065305
2022-09-09,743731.6711462728,793841.2459882003,746569.9725011637,745577.5957492982,762996.1764821152,758543.3323734101,18955.88303064386
2022-09-12,748837.0848276492,799731.4469263303,750842.6340743263,749958.9427690136,766841.3386304299,763242.28944555,19401.65168757615
2022-09-13,751271.4059054239,801915.4154827103,750834.2354684138,749672.178928689,766031.0535347838,763944.8578640042,19911.45211374124
2022-09-14,735591.4828669282,788254.3316752161,736565.8808986236,736759.8678484504,758535.2754911039,751141.3677560644,20460.269984768274
2022-09-15,736910.9738604393,789663.1984308925,738042.124744329,738473.1438306214,759905.4166771534,752598.9715086871,20419.084817216386
2022-09-16,732143.8671434963,784982.258963666,734225.5357728559,732739.8817991794,754004.187795798,747619.146294999,20381.543233184228
2022-09-19,729531.9479859242,782146.5253569806,734233.6853080792,730589.3470888508,751849.4869219483,745670.1985323566,19936.775412830008
2022-09-20,730318.0830536505,783623.5289197426,734724.1562905015,730975.0168572165,753977.610018178,746723.6790278578,20373.369491638856
2022-09-21,724730.994873533,777302.1021098656,728739.9014408296,726890.4460044648,749093.1300214687,741351.3148900324,19983.96516619373
2022-09-22,721247.2758905103,774119.1039792969,726171.3494216749,723238.7486640068,745745.0729384797,738104.3101787936,20014.92795200512
2022-09-23,717162.8563286009,769742.6811005236,723081.9527222243,719333.4670869161,741167.1459813452,734097.6206439221,19731.497337418125
2022-09-26,710132.5763315996,763344.7745623311,715696.2486925953,713320.1043729219,736670.601588149,727832.8611095194,20052.028346884774
2022-09-27,702911.323825744,756532.1202994996,708350.8146366155,705620.2591230694,729972.1771350506,720677.3390039958,20328.548942140536
2022-09-28,697909.3559958526,753417.1265401298,705510.0528210682,702251.9865712526,727201.3954887122,717257.983483403,20707.091890126165
2022-09-29,711547.732235458,765738.415369054,713153.0500435561,711510.5564757822,737889.5190252371,727967.8546298174,21377.540550013506
2022-09-30,707497.7930654391,758980.00957082,709629.2821049357,705754.7430546979,731707.5616492721,722713.8778890329,20427.759511317363
2022-10-03,701527.985233413,752316.9196341685,705680.5320610679,700261.907441636,726917.9351010674,717341.0558942705,19963.697009074127
2022-10-04,710812.799218792,761902.3083458879,714437.0826397698,710006.3455810706,736497.2355793278,726731.1542729696,20083.046948294912
2022-10-05,717152.4359413348,771670.0237061923,718842.520698852,715228.7971466811,745304.3371494994,733639.6229285119,21964.139028345147
2022-10-06,714043.9594253338,769241.6946681786,716286.524462889,711860.2377607973,743092.5707958743,730904.9974226145,22266.281795679246
2022-10-07,710172.6077820223,765644.669839842,713022.2497143886,708248.7538414464,739623.1526368785,727342.2867629156,22281.456652504698
2022-10-10,702917.8537637806,754015.267075396,705463.7708284989,697506.8476846187,730984.2836923893,718177.6046089367,21307.889793611645
2022-10-11,696969.9453549199,748047.0180257685,701500.3396032868,691986.8566894627,726188.719409819,712938.5758166512,21132.789501015446
2022-10-12,696739.253707585,746224.9968949129,700595.9032919668,690302.0695388132,724150.168670201,711602.4784206956,20745.75079175106
2022-10-13,696382.8148197245,745696.45752415,699795.0174700964,689812.0149900945,723266.3942300732,710990.5398068277,20700.01250978529
2022-10-14,701136.945468722,750918.4029116003,703140.8497263435,695196.9028088518,728846.3701468323,715847.89421247,20991.643077652883
2022-10-17,693279.1710367965,742468.4404217252,696921.2523957102,686543.8338575421,718807.4205807048,707604.0236584957,20512.914262850638
2022-10-18,696211.6204267893,748029.0707749436,698824.0276245563,692380.7080252545,725313.1963361368,712151.7246375361,21368.27475927238
2022-10-19,697821.4420504642,751186.123800951,699656.2044221289,693138.2761681098,729062.3819391617,714172.885676163,22415.3315205465
2022-10-20,690131.1625000621,746310.0995252576,693253.7894770342,686053.1418840075,723355.2079690234,707820.680271077,23331.078068239854
2022-10-21,684042.6215601116,740049.8669217917,687752.9810403158,681702.1311784197,717943.9440837943,702298.3089568866,22973.921097250557
2022-10-24,685199.1651495713,748485.3580273188,694908.4373976395,686448.2373650998,721245.0537404991,707257.2503360257,24361.78495837839
2022-10-25,682799.0548539853,747715.1088635898,695137.7576194673,686511.5909555859,721748.9318873232,706782.4888359902,24581.24476703598
2022-10-26,693492.1654681206,754059.5543808008,702260.7257354896,690914.9321418443,731139.3636928615,714373.3482838233,24450.48439495358
2022-10-27,698519.5896430939,758947.9543556435,706924.0640716454,694912.5153812532,736327.2340191024,719126.2714941477,24663.636089163738
2022-10-28,700566.4964529865,760794.7131699158,708540.6462790583,696276.4581357326,738006.4485247099,720836.9525124806,24725.382302189348
2022-10-31,699108.9340986295,757954.7419398415,709797.8126210198,693533.8413637489,735113.8231091389,719101.8306264757,24107.821794376443
2022-11-01,694161.9785347352,752525.0251664935,705505.013623613,688423.5887171767,729643.3716999869,714051.7955484011,23869.411101358055
2022-11-02,697164.2289713235,756805.3883760106,706378.9797271556,689588.0022908964,731692.2373762992,716325.7673483371,24721.40504455957
2022-11-03,694214.1372713584,750858.704448638,700821.7229923174,685927.0819203248,725800.156873372,711524.3607012022,23750.368100286334
2022-11-04,689849.7077692372,746853.6079848679,697755.4315382845,682305.6697926192,721017.519735086,707556.3873640189,23548.49298140294
2022-11-07,692513.7489513316,752503.527927098,703185.9801654817,690457.0243609693,727734.2001255763,713278.8963060913,23670.33448974942
2022-11-08,692254.3312514666,751180.4016851435,704148.6275544364,689677.1741325312,724861.5819366602,712424.4233120476,23019.415842712726
2022-11-09,698199.1985766994,759872.1349301434,710100.9256709034,694700.4059362981,730905.8624062823,718755.7055040653,24142.57529680097
2022-11-10,695427.4243528073,757007.1222267023,704706.7091149783,688058.1146092777,726516.2399894359,714343.1220586404,24939.797117176906
2022-11-11,721392.183257148,784209.0214332506,725888.4042394098,714293.5334067383,753891.8706288066,739935.0025930706,25898.30467770014
2022-11-14,726503.8264918561,790836.6109147463,730749.6610759358,719354.3168620525,758736.6586647754,745236.2148018732,26428.368703971624
2022-11-15,723224.7261513901,787945.0480732296,727996.5428813032,717589.19092582,756268.0694186196,742604.7154900724,26295.216912160282
2022-11-16,728115.8688235002,791453.4953362651,732362.5038841926,722320.3254437135,761832.8084698037,747217.000391495,25984.006803799217
2022-11-17,732388.6576884994,791047.1605618792,734024.719947543,721727.926453155,761978.8071510149,748233.4543604183,25208.874972420974
2022-11-18,727347.8897422533,786945.7101918495,729850.7370142209,716919.5385883829,757994.3500787356,743811.6451230885,25498.408889784576
2022-11-21,724596.3447691096,784688.7178749666,728133.8795252328,714993.8248667492,756330.8834637242,741748.7300999564,25502.451566821022
2022-11-22,723540.5091962971,781797.8905381585,725958.3840149618,713172.7419164839,753303.5160005091,739554.608333282,24943.291346571783
2022-11-23,728410.4796581322,786038.8921740707,730966.6644296957,717651.1711964916,758869.4243479915,744387.3263612763,24878.825884705057
2022-11-25,734073.4829948389,792704.3571873616,735120.277315673,722977.4478357852,765716.8461274308,750118.4822922179,25596.44350786696
