date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,ppo_mean,ppo_sd
2022-01-07,983335.5800503448,983120.5189354182,987624.6868551816,982366.249948047,987702.5559118744,984829.9183401732,2336.130684127804
2022-01-10,981232.6018452782,981496.3656026812,987265.8817983206,980996.6043219029,987605.9935382892,983719.4894212944,3040.486991794728
2022-01-11,982397.0251302504,982073.0090489,988629.9135941416,982458.1316473824,989165.8053216884,984944.7769484725,3234.7737996481264
2022-01-12,986425.0382931484,985877.3175999532,992756.3922531524,984879.7159077664,992525.2159131336,988492.7359934307,3423.721959972179
2022-01-13,986285.8945517744,985668.1433915535,993483.6365280412,986569.6148934264,993423.1827223562,989086.0944174302,3577.845420835374
2022-01-14,987407.9604189396,983604.4837137152,992346.0704346128,982820.1839571951,989903.3550152214,987216.4107079369,3631.6000927756127
2022-01-18,983702.2675903664,977526.795796947,984946.2381635682,975911.992103589,987742.0187165722,981965.8624742085,4508.134477647738
2022-01-19,974662.199580359,969906.0058216114,976003.0088664624,967519.6789534884,979260.3284179528,973470.2443279749,4230.218710809245
2022-01-20,976858.2123995972,973269.633609795,976532.022139488,970114.0190710534,980887.9389369144,975532.3652313696,3630.9167951705094
2022-01-21,973190.8532467432,972148.8076561457,972612.5932562297,970183.3789711224,979423.6095549638,973511.8485370411,3124.0104501659325
2022-01-24,969641.2097713912,969550.696875154,972613.7802083412,967676.208217722,979490.907170494,971794.5604486205,4160.229365100181
2022-01-25,968353.0953110064,967190.7904245692,972062.6837336012,966918.5305058684,978117.0530578004,970528.4306065689,4215.315592806785
2022-01-26,967293.269769386,962555.0592393578,966948.3232022028,965756.905305166,976466.1531740676,967803.9421380361,4642.583365829187
2022-01-27,959746.0606028822,953723.3165783744,959104.3683396288,957589.8966383212,967909.3456964884,959614.597571139,4645.14948012339
2022-01-28,957279.198360786,957330.3933413106,962103.3924040258,957529.7432105328,966446.4968380444,960137.8448309399,3647.41840153067
2022-01-31,960904.3360869754,960708.890647383,965498.7340144132,961256.4610608416,972174.9518543048,964108.6747327836,4403.601531074219
2022-02-01,962608.962213894,961446.6287500644,967849.459952896,962202.9685491036,974683.8568899144,965758.3752711745,5003.753289274251
2022-02-02,963645.0705199344,963079.527277778,969652.6463195625,963460.0334401936,975655.610281134,967098.5775677204,4920.661654243664
2022-02-03,967133.388015669,966565.7975525524,972331.3450566588,967648.205347957,979720.8273122004,970679.9126570076,4963.07155106952
2022-02-04,961588.3623117552,957955.911568976,966199.8367865036,958359.9098503786,972309.6155106316,963282.727205649,5393.963453926242
2022-02-07,957406.0493206872,957380.9268894894,964714.218162298,956460.0879237312,967869.3106698552,960766.1185932122,4633.234645444386
2022-02-08,958996.4632374324,956731.6621520338,965169.3497856064,956302.2447859976,968435.8120356828,961127.1063993506,4835.199472100204
2022-02-09,957485.7882853053,954193.174751447,966589.3556910064,957561.7974296698,968608.506569484,960887.7245453825,5649.265991694504
2022-02-10,959482.5358091356,956388.7656834184,970506.5628623818,961349.7866475178,972974.5096282224,964140.4321261352,6451.9854121077415
2022-02-11,950722.8090366736,945901.813505378,962183.1826337186,951900.663324458,966459.19408105,955433.5325162556,7650.473676568222
2022-02-14,955023.4195841892,949248.5724941175,961479.400953511,957756.3164266588,974887.8199431018,959679.1058803158,8587.369873084413
2022-02-15,952085.6578020528,946500.269388882,958249.2669379286,952603.5390507705,969667.436281476,955821.2338922219,7858.767500898603
2022-02-16,952306.1879975433,946240.7358824587,958241.3098951796,948048.6449057892,966783.3849646416,954324.0527291226,7474.923359175461
2022-02-17,954250.3954990448,950023.8832511954,960029.4754625998,949959.1345790364,971298.3694295702,957112.2516442894,7991.976019051587
2022-02-18,951535.3107649984,949579.746804106,957140.0291092196,953733.7822125596,971102.626432798,956618.2990647365,7665.068388421384
2022-02-22,949934.3625332784,950784.4285924502,957358.3054898514,954639.9855815768,971155.8133242104,956774.5791042733,7673.168701148876
2022-02-23,946871.0233078882,949466.3426533062,955458.3447466424,954888.9334503532,969988.138545205,955334.556540679,8012.598804787931
2022-02-24,943270.8617767114,942087.5739055972,947332.0561447876,949036.3240502402,964239.9476800938,949193.352711486,7943.010693303835
2022-02-25,943946.968312759,942261.9765178688,948649.2307378493,948379.632544612,964969.2385973796,949641.4093420937,8054.8312979528255
2022-02-28,944962.4992690086,943521.9992811886,949642.1813582776,951796.9538042475,969342.949628017,951853.3166681479,9248.50010577341
2022-03-01,950056.5989205368,949525.44416871,955590.1221844424,958821.2646484514,974245.761940009,957647.8383724298,8996.692680172644
2022-03-02,951635.7899368928,952759.560828791,954445.600521865,961415.4118850484,979256.0778877792,959902.4882120753,10256.585266209244
2022-03-03,942488.8696212696,945591.0622179244,940715.4539815404,960497.256840326,972223.2825420726,952303.1850406264,12162.252983400092
2022-03-04,942232.839118079,948022.5986310518,943500.2862624798,962781.6940806156,974317.6193871024,954171.0074958658,12443.60865330353
2022-03-07,944831.1059595726,954086.0073469772,949500.6764346554,966892.6005607346,980269.1947962088,959115.9170196296,12882.1321017533
2022-03-08,933925.076311439,947464.9188002748,938204.0036922096,957491.3981120948,975993.1071426724,950615.7008117381,15058.835043469553
2022-03-09,930744.3751402808,945702.2610871664,939577.8711594748,956697.9842272808,977157.0231465892,949975.9029521585,16001.465018080911
2022-03-10,928136.0590623335,941373.7270575477,931604.1656180802,948684.551740034,969602.0073037732,943880.1021563538,14761.805900288547
2022-03-11,924286.8174758668,935393.7747693585,925771.4531789632,942672.2582881704,965205.7408738696,938666.0089172457,14860.320567643083
2022-03-14,917226.5660308368,932651.6256088748,921315.90255717,937866.1843686192,960114.5741513006,933834.9705433603,15105.19592473971
2022-03-15,906646.1654048748,919351.1198255194,908739.9034507232,927350.188572564,951992.0581505672,922815.8870808497,16391.50191211822
2022-03-16,905707.3730331776,919033.858864944,906703.5353377908,926484.2538405934,951725.9174317096,921930.987701643,16804.430392324426
2022-03-17,913410.2409760244,925880.076834083,912671.5419963415,932954.9543647446,959386.9489815438,928860.7526305474,17078.082041311023
2022-03-18,916169.3052636,925537.6392964592,914844.2425433432,934718.057877614,961057.2449984574,930465.2979958948,16891.58245950213
2022-03-21,919033.938068146,929191.361870706,913803.0055144132,937725.2839471112,962981.6690328348,932547.0516866421,17310.598967490107
2022-03-22,911991.1498348832,921447.8323599048,906178.2095572948,933080.3137103884,957726.4762106996,926084.7963346342,18256.71203925016
2022-03-23,905708.4232411204,920684.3445510752,900053.7122316994,931349.5768193684,952487.196116279,922056.6505919084,18791.77286285529
2022-03-24,910949.219168246,920942.2947383964,900778.775368432,936248.3217784332,955771.0962177466,924937.941454251,19359.35425360255
2022-03-25,910348.8831121344,919357.5472511512,900201.6179515537,934324.5467214134,956661.325056817,924178.784018614,19735.586886527744
2022-03-28,907053.8272219982,916650.965290172,897775.5919857866,932563.9665050658,950550.6499072023,920919.000182045,18760.15134314009
2022-03-29,901444.7089268172,914117.689132001,891171.7493133395,928985.1501119884,943148.5555627876,915773.5706093868,18639.975674986763
2022-03-30,907652.2625858752,918020.6355551146,894774.428959576,933958.3026235792,947913.043322142,920463.7346092574,18791.545374797734
2022-03-31,909327.752447999,922334.536667616,897183.7247886629,935865.2284645496,949665.9310663486,922875.4346870352,18603.01943691823
2022-04-01,907929.7271276788,917048.486546168,895216.731218803,933808.1822477132,947338.8563918757,920268.3967064477,18473.397696163
2022-04-04,906848.2257687728,916915.4620780156,894497.5137068811,932347.9156882296,945399.579906381,919201.7394296561,18040.420883812436
2022-04-05,909008.3794709356,919015.050422248,896049.377176986,933846.8140960552,946496.5535096928,920883.2349351834,17806.286922797965
2022-04-06,898430.329910128,912157.9975346018,889234.5681815731,925283.1986575664,935190.5615634924,912059.3311694724,16832.43123685051
2022-04-07,893312.8554281649,908524.476735155,885539.4738467375,921266.6246809288,930943.6679654216,907917.4197312815,16869.16512000118
2022-04-08,892852.560157491,907281.7244349214,886696.6840909877,920570.7116528888,931164.8506641382,907713.3062000854,16601.290632757125
2022-04-11,889887.1205771855,902831.5349700028,881858.4213726018,918468.3526292694,926111.2447362272,903831.3348570574,16666.651206409082
2022-04-12,883256.1499736297,894152.971817471,873381.4644819364,912313.6003952888,918002.4232208516,896221.3219778355,16896.216404514045
2022-04-13,882911.8632358575,894335.4502315724,873241.9146573191,911731.6634585438,918401.3539578064,896124.4491082199,16977.802889457438
2022-04-14,885548.7444704515,896246.0285176875,876419.8790723935,913619.602687039,921114.606632297,898589.7722759737,16735.17057368849
2022-04-18,878976.128085424,885738.6448534928,867682.3234176101,903930.4461413572,913750.6115252964,890015.6308046362,16708.747670740137
2022-04-19,876566.1561136997,883963.5016988241,866671.4985959902,901141.8535075942,910179.4430350112,887704.4905902238,15913.07924064083
2022-04-20,873761.6730214305,883257.2986906593,858620.0324543507,896545.3975950212,907110.26417577,883858.9331874463,16975.803421554054
2022-04-21,877090.4314354033,889872.37940861,864661.9853060537,900030.9985792345,910207.9336796146,888372.7456817832,16151.965633851129
2022-04-22,870713.5544488752,884100.7933299594,860034.9292286554,893854.383088975,903449.5205782847,882430.6361349499,15581.672656288834
2022-04-25,862005.7847374672,874332.2457167584,851650.9948161095,886860.7889061071,894063.3186172313,873782.6265587348,15563.739967302157
2022-04-26,862333.1236850391,876220.5942328033,850687.1164672514,888691.5554011902,892067.0520332676,873999.8883639103,15663.957032139602
2022-04-27,853652.1646256844,871746.1120101028,851689.3483583927,888985.4388347745,890842.6844019379,871383.1496461785,16678.60580640347
2022-04-28,849266.5855841811,868757.992956007,845322.9672285293,883309.5387425629,886199.9459946998,866571.4061011958,16859.292941259715
2022-04-29,851967.0742007843,874255.1218727824,847311.3807032366,888767.6064820794,887515.249384798,869963.286528736,17418.761123046086
2022-05-02,842361.192071305,864322.6445356748,841233.4397648834,877196.5075762342,881430.5107749094,861308.8589446014,16902.175541593017
2022-05-03,833341.3760484115,861465.3798986389,836895.0693982004,874821.0405581061,875518.4969076728,856408.272562206,18125.406737036206
2022-05-04,834943.3842377639,863394.434941171,838325.8716463586,877478.8005439502,878493.9622331505,858527.2907204789,18685.902527535298
2022-05-05,846788.6748397299,869933.9880382756,846326.117216056,884897.1804606651,885807.200979484,866750.6323068421,17425.408665506427
2022-05-06,832865.4435551477,857248.4810927254,830207.5924040845,869251.211783625,874889.7506095754,852892.4958890317,18363.818118031966
2022-05-09,826493.4491728393,852303.9396452556,824284.6020546018,864550.8097618199,870340.9507425793,847594.7502754193,19056.242923607955
2022-05-10,821666.6757711818,848284.6643806036,817576.9077751021,860639.8750168848,863653.497821525,842364.3241530595,19313.641616775956
2022-05-11,820280.089173094,849310.3198172819,816349.9515062943,860117.442800435,863197.1680148576,841850.9942623926,19801.873354897918
2022-05-12,820470.4348863151,853512.7430670206,814715.6485920938,862701.9527180932,864917.9744168143,843263.7507360674,21383.733662572125
2022-05-13,819043.246515746,854204.3195268512,813932.0082793331,858957.5080856059,861487.8972606099,841524.9959336292,20639.65688028678
2022-05-16,819550.5796666542,854655.648035227,817318.1214200298,857134.0508460684,859275.3110209818,841586.7421977923,18973.449799964084
2022-05-17,819051.5428949943,854473.2409462001,817416.7152882427,858209.4621554035,858011.6514068086,841432.5225383298,18995.056205311255
2022-05-18,820029.0719611611,853196.4553751465,814639.7525065233,854950.9122121779,854278.56461462,839418.9513339257,18120.958306885976
2022-05-19,813662.5577612775,855777.8020301154,804332.9835239309,858296.1541570945,852270.4957408396,836867.9986426516,23026.085750894403
2022-05-20,815229.9123650653,856589.077395019,806426.4386960976,861968.3497240058,852193.2573103706,838481.4070981116,22959.49494353903
2022-05-23,817430.0387632269,857313.5086785366,806945.8358619257,863626.1203586215,854526.0980142268,839968.3203353075,23112.483936484074
2022-05-24,815156.911951144,857878.8033736165,808303.874867577,862123.4381725028,853162.2499465782,839325.0556622837,22811.7889400176
2022-05-25,816309.5648533071,861732.8684421079,809406.9569125097,863604.9913247124,856372.3262796705,841485.3415624615,23595.36420137026
2022-05-26,817806.686038508,862090.3283461826,807999.153102183,863394.5263313224,857054.6882317769,841669.0764099944,23785.78216435644
2022-05-27,821508.3368232772,865879.6659258122,807932.6273672968,866395.253474195,857378.2728552906,843818.8312891744,24354.923585844812
2022-05-31,829554.7880587281,869473.7336093256,811117.1861775068,869440.3223715599,860158.2538572593,847948.856814876,23533.748176924408
2022-06-01,819709.8800215538,860640.258002433,802394.1026638336,858180.4422655359,850224.3712902629,838229.8108487239,23114.113154954408
2022-06-02,816852.9518583068,857760.8534448107,801200.9063203025,853705.4730039177,846881.9824916451,835280.4334237966,22273.004076990583
2022-06-03,823439.5860898497,861412.1881719893,804029.7089276359,856431.506911895,853710.7536226871,839804.7487448115,22290.71340290924
2022-06-06,818000.4352254551,855529.6125716472,795182.0150947286,849010.4033368926,846740.7899983893,832892.6512454225,22837.929303524434
2022-06-07,813740.8137603764,849598.9257184846,792437.7921561477,845043.7995559326,843999.446974827,828964.1556331536,22254.5907062639
2022-06-08,817057.657025485,853990.5326368953,796616.2367025088,848993.6950822502,848089.5341980744,832949.5311290426,22369.705321034864
2022-06-09,810621.9634368031,847974.1115097709,792140.6276674154,841216.6838248336,841988.071055802,826788.291498925,21678.844734964085
2022-06-10,806305.8065921108,844997.0036906594,784866.448940184,838525.2478263717,835812.2902180122,822101.3594534677,22881.7932333983
2022-06-13,797294.4494205071,839899.8574310291,777373.0491763102,836851.2343966779,829403.2194527694,816164.3619754587,24606.614277103028
2022-06-14,783139.0480096359,819038.2268002443,763216.1998850383,821667.7304971382,807314.6621610629,798875.1734706239,22434.181003270518
2022-06-15,777996.5900513836,814803.6630317456,759435.5895744743,817115.3572771323,802232.0191766871,794316.6438222846,22294.32465364201
2022-06-16,786128.4763980049,823976.7673317665,767671.0183303645,827221.4997411342,811521.4111245496,803303.834585164,22941.8566909692
2022-06-17,787338.4894262771,819209.4102025336,764572.7266956554,830407.0145612475,810123.9383164397,802330.3158404307,23598.032909972022
2022-06-21,782207.8672941367,816642.938481254,758359.7280034326,823805.3154006404,805165.0371971659,797236.1772753259,24010.98377729209
2022-06-22,778463.1959681959,820552.2222053115,753201.5421203072,818201.983905796,805720.1184788393,795227.8125356899,25793.357799807447
2022-06-23,784715.0185155646,825794.2851217948,760125.1875859428,820526.486132071,808755.1904634216,799983.233563759,24441.62456300399
2022-06-24,788601.6332905984,827740.0169328772,761714.3552081777,823678.8062850921,813248.549914592,802996.6723262675,24724.609671237147
2022-06-27,792155.6296483523,834084.9024476117,762565.1841132673,830247.1597257897,819270.7449117221,807664.7241693486,26896.81192825536
2022-06-28,788823.7993162093,830143.8926148971,760264.7695159931,827441.3866442324,815485.530610277,804431.8757403217,26484.236865244147
2022-06-29,781819.0054144135,823793.9991434534,756572.0550812419,820300.3138207151,810672.4020262294,798631.5550972107,25687.853387138468
2022-06-30,783869.5438558953,824626.5982864087,758067.5895861848,820355.0097516453,812844.1767138347,799952.5836387938,25315.118240209376
2022-07-01,781805.2951162874,823499.3760935682,755567.7109553189,817522.9399527046,812612.3874482936,798201.5419132345,25719.44694827302
2022-07-05,785508.2759095257,826252.2924317351,758862.3696555593,822245.644309564,814622.006085096,801498.117678296,25647.407374632334
2022-07-06,780649.1996080736,821545.2234491913,755494.5939395227,820787.84185603,812587.706279804,798212.9130265244,26053.781364922168
2022-07-07,777952.794949568,815878.3456767193,749290.7758782052,813138.8335464934,807369.221212608,792725.9942527188,25581.26303834514
2022-07-08,780550.9169478524,814311.9199257938,749739.211371649,811787.492766001,806267.7943216221,792531.4670665837,24529.90039749246
2022-07-11,779253.9360757673,810256.399299349,747698.9972246448,808895.0460436816,804853.1481750971,790191.5053637079,24052.56677538415
2022-07-12,775536.101154693,809298.5493592577,749460.6087484419,808212.0499112707,805451.5783913922,789591.7775130111,23641.8164656924
2022-07-13,775903.5472925968,809689.2024685071,749217.5635726041,807855.6943208262,804541.1809858782,789441.4377280825,23572.414381294566
2022-07-14,776843.0978759645,811847.27059967,750965.6793820197,808910.5260372747,805452.4029762399,790803.7953742339,23525.474745442636
2022-07-15,772440.4236774382,806164.4902559861,744083.6624639683,800780.2262063454,799848.6705208455,784663.4946249167,23446.780839096955
2022-07-18,777680.3238545075,811748.5278014814,746460.4704518091,802475.3630805063,802304.0090395041,788133.7388455616,23706.843670515253
2022-07-19,774491.9829063788,808156.3389670014,743982.8238954433,799045.6321476266,797826.8263619961,784700.7208556893,23196.562719949954
2022-07-20,775262.0241962827,815679.4049264004,745920.1619899633,800614.7178085914,802995.8100564779,788094.423795543,24831.75022821062
2022-07-21,775139.6535663239,816134.1873756042,744318.2953993458,800095.2909096051,803220.7250746151,787781.6304650989,25466.607289604606
2022-07-22,781973.3067963282,824612.6382548489,750229.6025494213,807184.2511405009,810490.3047171115,794898.0206916421,26227.257139491412
2022-07-25,785506.5003618868,830333.5688945345,755187.6786177948,808623.7994020387,813106.4692646265,798551.6033081763,25976.879216442754
2022-07-26,782340.8790131304,826198.4501033636,751826.4615215139,806174.591071757,809599.6598907028,795228.0083200935,25827.55378792432
2022-07-27,779270.243255025,823572.3118110852,750389.3942596226,803406.5143400395,807099.0216995814,792747.4970730707,25477.815276300553
2022-07-28,785585.2751682644,829952.5413025145,753816.7636508305,807679.1050940172,813733.5374508692,798153.4445332992,26337.654461390895
2022-07-29,793365.6596080973,837071.8033332649,761959.4247246437,814361.7554532426,820479.5040660824,805447.629437066,25856.1606437206
2022-08-01,797363.1811038625,840105.3902841058,764229.6821473609,818452.0680289869,823322.1090367126,808694.4861202057,26081.947484820717
2022-08-02,802266.0354924288,845997.0782613613,770391.3099335196,821975.3091752271,826348.2414107972,813395.5948546669,25602.636130384053
2022-08-03,793068.6885203396,840001.7675058403,764407.595042659,816086.8512918102,816779.2117212265,806068.8228163751,25578.0353102208
2022-08-04,797470.3945602427,844528.4378904621,766028.2487065131,821832.6939121915,822956.4309753036,810563.2412089425,26791.843882002344
2022-08-05,800770.0535669366,846149.9061509501,770740.4485659327,824108.062425725,825180.6745186903,813389.829045647,25711.30336696647
2022-08-08,790593.9939738141,840562.9409748347,762774.9728020997,813583.7042540273,814642.6184421177,804431.6460893787,26154.363462228597
2022-08-09,792143.8520830214,843141.0410777911,765550.9568242978,815962.4088753232,816180.6285501311,806595.7774821131,26110.13173273195
2022-08-10,789865.8015313672,842179.8753874736,764706.9730092048,814038.0123470016,814487.0891125784,805055.5502775252,26102.069722705404
2022-08-11,796045.2598348857,843572.4262775994,768637.605559244,815962.9421974879,818476.2196830304,808538.8907104495,25017.669879902485
2022-08-12,790542.1841667569,839504.4652520221,763510.8578515726,810140.5350772439,815080.8092678391,803755.770323087,25460.7256618454
2022-08-15,797368.0012969646,846610.2210422849,767915.4807842537,814390.9359347167,820949.594980119,809446.8468076678,26109.86974291317
2022-08-16,796583.9980102101,846271.6641186752,766840.9966965528,811882.5492752116,820325.3024426139,808380.9021086528,26288.289278198452
2022-08-17,795041.6018914869,845892.8170953775,765683.4182109516,810476.168780106,820733.3871790722,807565.4786313989,26690.092843797105
2022-08-18,789173.1236592141,840391.0355841741,761304.96997561,805253.1866920637,815765.1739407828,802377.497970369,26434.20720301026
2022-08-19,787150.7664877544,840022.5048107705,760421.3508617473,804517.7432842049,815496.1880706055,801521.7107030165,26766.90864695606
2022-08-22,779282.2532466233,831625.4440977706,754711.925710216,796431.255500263,806216.5615658838,793653.4880241514,25808.50217081235
2022-08-23,774347.0972962455,824097.1758947959,750607.8119319727,788862.5356323723,799242.3638548619,787431.3969220497,24548.326842347877
2022-08-24,774819.6298799722,823284.6022107819,751308.8678083108,790005.6080471704,798576.7472885322,787599.0910469535,24000.21207440981
2022-08-25,773633.7518024312,822451.7949779367,751044.7131062729,790151.1955410619,797678.1232235684,786991.9157302541,23883.973856063094
2022-08-26,780879.7961456123,827915.4227243287,754477.1295844321,796988.0859880145,802437.7148025843,792539.6298489943,24306.020726182847
2022-08-29,768875.6815642462,814551.127828889,748206.8705340426,788329.0340648834,789585.8577132752,781909.7143410672,22232.23069499847
2022-08-30,763363.2839172094,810746.4208292664,744482.6018554373,784383.6213971376,785869.3727974327,777769.0601592967,22416.014353642888
2022-08-31,761380.9952575892,807867.6945663308,742745.8849872675,782411.5613730907,784261.4925171228,775733.5257402802,22109.304634508673
2022-09-01,756317.675109231,801950.7238434812,738406.0934834847,777904.9428728624,779151.0961579726,770746.1062934065,21677.993482901667
2022-09-02,751356.9305888277,797448.4155141697,732956.5062813598,771406.7171443127,774676.8686577035,765569.0876372748,21903.821629688224
2022-09-06,750830.4715618468,795627.7871278703,734293.7797349201,772420.6179519118,773516.4870135103,765337.8286780119,21017.774973761887
2022-09-07,745373.9525089121,788698.0907214271,727718.9363094659,761555.7163234033,764474.9275725101,757564.3246871437,20358.543210008742
2022-09-08,749748.1294828508,795259.5435273256,731867.1542692031,765861.0013993677,766231.0729492917,761793.3803256077,20961.34447171737
2022-09-09,748675.3916077754,794025.866007393,729231.3631267712,763041.1555534127,763975.6625102867,759789.8877611278,21248.760488828786
2022-09-12,755116.8897873907,797407.3670585781,732585.152432771,766634.6602361256,768735.7846893431,764095.9708408416,21029.39612865923
2022-09-13,757010.6142213435,796188.919707715,733354.835597318,765410.9234060631,767091.6384335225,763811.3862731925,20176.59646299012
2022-09-14,743093.173620281,782612.5289296178,717632.5981584226,756233.3411271236,759064.9481922436,751727.3180055378,21283.983112532133
2022-09-15,745056.3041648716,784547.3414229746,718387.3034035373,757515.0703177223,759480.5917830818,752997.3222184374,21534.90057575332
2022-09-16,739645.713896397,778898.2474697274,712447.73065144,750449.5041209742,753230.5560093235,746934.3504295724,21522.733982487018
2022-09-19,736668.0694342942,776505.659998611,712395.5266318029,748971.6101430706,751813.6493314563,745270.9031078469,20913.688935186357
2022-09-20,738920.8279675187,777573.8053952336,712754.2027041365,749431.0147714022,753535.8003630714,746443.1302402725,21070.74383624659
2022-09-21,733332.1457819348,771680.6403977955,708064.4290180056,743377.5096595093,748401.9704542796,740971.3390623049,20713.701412247254
2022-09-22,733258.6938685459,771372.417691103,708659.175113629,746057.1572114399,749798.2140857889,741829.1315941014,20629.525663541255
2022-09-23,728772.6386628646,767111.6290781733,704112.1461176149,741300.2159111255,746514.3371856837,737562.1933910925,20801.17677066677
2022-09-26,721629.894367074,761254.8988295688,697227.4933643887,733439.7091256458,739518.1132046732,730614.02177827,21078.45119765292
2022-09-27,714472.3547958952,751950.2703559976,690773.265630506,723749.6550101521,730554.9692072344,722300.102999957,20022.944627789064
2022-09-28,708216.2001638573,745305.1602027626,687954.0061653807,720849.7645382537,724423.3001506391,717349.6862441788,18927.87183645247
2022-09-29,717661.256011109,758058.4542685028,698248.7827914002,735072.2291544805,734352.36461637,728678.6173683725,19917.839137026363
2022-09-30,711957.9517368579,751107.2538117465,693457.4889669587,731779.283930237,730385.3489763063,723737.4654844212,19563.253481703123
2022-10-03,706606.2207130762,744140.3693344527,688011.7830781391,727445.8514786619,725552.5609723729,718351.3571153407,19277.335385468403
2022-10-04,715108.2968087692,756414.879466198,700205.6280954056,737138.1698342364,736021.2138944638,728977.6376198146,19438.08447096555
2022-10-05,721716.3009033136,766858.1122232603,708837.5673641802,742613.9621647536,741268.6475450498,736258.9180401115,19825.301239964712
2022-10-06,717738.0219961302,762770.7204348873,705885.21587256,739030.8803083287,738088.2069020178,732702.6091027849,19576.794661654334
2022-10-07,714450.8790734014,758338.5558295426,701416.5348467067,735277.1981524003,735084.591859403,728913.5519522909,19543.098199508535
2022-10-10,703671.3960921973,750343.2598586364,695629.7164179044,726335.6023091099,726500.3563739216,720496.0662103539,19299.800659490316
2022-10-11,698059.136936256,742874.1555798941,689622.4418295749,717696.2112767694,720331.9087214242,713716.7708687837,18630.33692758424
2022-10-12,696359.3476472342,742271.7772213018,688065.0337982739,716373.9783634343,718604.7491042385,712334.9772268966,18953.028559969036
2022-10-13,696121.2125179674,742913.9747575237,686825.5746745921,716614.8758378961,719172.3517309091,712329.5979037776,19564.038193241726
2022-10-14,699647.827787771,741657.1830701039,684589.2280180847,714568.9721777351,722899.2212221093,712672.4864551608,19527.450103868418
2022-10-17,691570.602566446,731802.5141862455,675619.3038650345,708404.6140416978,716808.1449241033,704841.0359167054,19559.376896670718
2022-10-18,696907.3495865372,732819.5197100705,679881.1650645591,710024.8414858859,718662.7013377172,707659.1154369541,18149.03028480668
2022-10-19,699314.2595712446,735000.0467144757,680907.0300487982,711452.5198375272,720304.4551396441,709395.662262338,18395.94397640835
2022-10-20,692770.38373807,726600.650545969,673645.2683912342,704449.5100448215,714705.6144523706,702434.2854344931,18225.577341260905
2022-10-21,688044.6915149682,720857.3675508235,668217.4795802836,700847.4767204567,707663.50432081,697126.1039374684,17923.386447475394
2022-10-24,693446.6078516499,724309.4522773868,671590.4510557266,707504.8247668423,712719.5553614717,701914.1782626153,18115.120651891193
2022-10-25,692733.3528870522,725052.812740996,668612.3420146678,708022.0567397507,712287.7735376789,701341.667584029,19349.289773129138
2022-10-26,700566.8531871147,730629.6081143866,674363.9808401299,717618.4921881161,720693.8620426079,708774.559274471,19745.290248851907
2022-10-27,703840.7855729689,734579.4297781595,679191.0843327388,720606.4832529626,723234.3521431541,712290.4270159968,19249.35769960328
2022-10-28,705291.3340667343,735256.3739251981,680439.6582807961,721957.0263323275,723183.8527592334,713225.6490728579,18966.444863809367
2022-10-31,702632.7377476917,733146.8390765521,678183.9682986292,722840.6415710384,720149.8831722409,711390.8139732305,19290.116497201736
2022-11-01,697515.4816791859,728027.0013397156,673458.2581414181,717304.8730512407,715174.69817549,706296.0624774101,19118.984171289016
2022-11-02,701195.8064031356,728963.7518581867,675767.7881290892,719468.3662251631,717215.5217183605,708522.246866787,18653.562555357687
2022-11-03,697443.1946165521,724783.1263644807,669151.1047240846,715844.8806139106,712273.4203361487,703899.1453310353,19483.713007356873
2022-11-04,693477.914042063,719986.9494646944,666023.0430780163,713213.1951255456,708184.8940772275,700177.1991575094,19172.2370869931
2022-11-07,695233.8391008012,728246.6619116451,670970.6836503248,718464.9835374138,716998.2350624641,705982.8806525299,20563.135531144184
2022-11-08,694365.4032140869,726829.3446752641,670260.8868978303,718331.4691826525,717519.8313005425,705461.3870540753,20638.947517591536
2022-11-09,700326.779721331,732627.5107161392,677297.9650848118,724820.6516446295,722358.1540364125,711486.2122406648,20180.832845056157
2022-11-10,693299.2983334475,725926.2399397038,671416.9495068206,719426.7580451792,719370.2250891435,705887.894182859,20558.833402399912
2022-11-11,719405.0707175956,750964.655581796,692334.939213598,740259.1152836401,741650.4171683227,728922.8395929905,21002.887459074078
2022-11-14,726134.9222641522,754619.6380207123,695453.1861994413,743229.5010753254,744913.6599957542,732870.1815110771,20836.482378673583
2022-11-15,722765.4199949924,751914.6480114923,694433.6118566416,740819.3908903402,742424.660165351,730471.5461837635,20336.5608268744
2022-11-16,727922.4789670373,756028.1169397096,697966.714026208,743761.9802101827,746115.1506098147,734358.8881505905,20307.639076387095
2022-11-17,726961.8688015948,759852.3414196401,700913.4762827657,744900.404475175,745332.3151850069,735592.0812328365,20234.443265134385
2022-11-18,722397.0284947199,755852.5308357106,696658.9375101874,740209.5025358374,742030.905511627,731429.7809776163,20379.108103694107
2022-11-21,720542.0681474104,753435.8344958964,693561.7495859412,738143.3735946065,739044.3449598803,728945.4741567469,20537.728658102074
2022-11-22,717939.0098905588,751875.9152785894,690638.5217128057,735842.915881214,735067.4460012519,726272.7617528839,20802.43387138172
2022-11-23,723485.1004577356,757937.3902633596,695211.744211883,739408.4763970594,739777.4981004689,731164.0418861014,21026.21393027388
2022-11-25,729672.0087001625,764323.3774279099,700818.6524676967,745068.1622419492,744759.0060292854,736928.2413734008,21140.614890935714
2022-11-28,729941.7084502598,763503.7017363445,700178.5149437118,743936.615461562,744609.03478125,736433.9150746256,21035.680310990047
