date,portfolio_value
2020-04-14,1063194.2739182399
2020-04-15,1059265.023149976
2020-04-16,1059980.1945867578
2020-04-17,1061307.7209431299
2020-04-20,1058082.1784950534
2020-04-21,1058164.6443683058
2020-04-22,1058434.3001881316
2020-04-23,1061192.6512328407
2020-04-24,1063379.5884928473
2020-04-27,1060935.6376173808
2020-04-28,1066292.8131694153
2020-04-29,1069094.7911560799
2020-04-30,1059717.0137823697
2020-05-01,1063094.558870891
2020-05-04,1063204.3113667695
2020-05-05,1064130.4061338536
2020-05-06,1064344.7492564742
2020-05-07,1065672.2813464606
2020-05-08,1060471.4104346489
2020-05-11,1052134.8324838777
2020-05-12,1055480.8411002508
2020-05-13,1056291.723906784
2020-05-14,1055811.2235202251
2020-05-15,1056726.9791415525
2020-05-18,1056501.9581560104
2020-05-19,1052388.1934674198
2020-05-20,1056002.585718858
2020-05-21,1054958.6385466086
2020-05-22,1055152.7660702781
2020-05-26,1056149.05513769
2020-05-27,1055356.014516667
2020-05-28,1055663.8117324028
2020-05-29,1055315.011602677
2020-06-01,1057163.1711929508
2020-06-02,1049302.0405055939
2020-06-03,1047605.6562884575
2020-06-04,1043356.7573642522
2020-06-05,1042132.5518153545
2020-06-08,1052741.0731257678
2020-06-09,1057528.4036243653
2020-06-10,1063325.572917975
2020-06-11,1053946.292231473
2020-06-12,1050364.1009676177
2020-06-15,1052259.1176766146
2020-06-16,1052054.1351956818
2020-06-17,1054233.8808279517
2020-06-18,1056053.7156736276
2020-06-19,1056740.0469434606
2020-06-22,1056863.2551069355
2020-06-23,1058837.4456605038
2020-06-24,1053599.4725964286
2020-06-25,1055394.5691980137
2020-06-26,1053915.3005557444
2020-06-29,1053188.6405364622
2020-06-30,1052231.382596619
2020-07-01,1055554.3513511673
2020-07-02,1056334.5771856282
2020-07-06,1057726.442784718
2020-07-07,1060455.1246295462
2020-07-08,1062102.8557849906
2020-07-09,1065750.7843219782
2020-07-10,1066020.5202075546
2020-07-13,1064200.048620544
2020-07-14,1066903.1935854813
2020-07-15,1068528.7397670958
2020-07-16,1065750.0617449833
2020-07-17,1068151.6551287128
2020-07-20,1068727.155862223
2020-07-21,1072761.9769924972
2020-07-22,1074190.8959212096
2020-07-23,1078747.7004625667
2020-07-24,1081235.144416648
2020-07-27,1084309.5922339726
2020-07-28,1086538.8940355475
2020-07-29,1089410.17284499
2020-07-30,1092277.9326697495
2020-07-31,1089264.176283791
2020-08-03,1088544.928037519
2020-08-04,1095407.0435811519
2020-08-05,1093689.6424400352
2020-08-06,1098339.4075002903
2020-08-07,1094104.5372319724
2020-08-10,1093110.4063589638
2020-08-11,1084038.7506286465
2020-08-12,1084811.3307692423
2020-08-13,1081241.4645395218
2020-08-14,1082293.836088666
2020-08-17,1086781.6008622996
2020-08-18,1091830.3976425075
2020-08-19,1085766.6546721642
2020-08-20,1089503.2671628648
2020-08-21,1090924.16031493
2020-08-24,1093359.9980913086
2020-08-25,1091715.1052971538
2020-08-26,1098115.9548863207
2020-08-27,1094710.4474136918
2020-08-28,1104950.3432668613
2020-08-31,1100145.707496128
2020-09-01,1104985.9393053097
2020-09-02,1109261.4618087015
2020-09-03,1097584.8646526712
2020-09-04,1093066.7971117024
2020-09-08,1091057.917087452
2020-09-09,1092102.549342785
2020-09-10,1091386.2921220893
2020-09-11,1091829.7581075623
2020-09-14,1096102.4199735748
2020-09-15,1098228.52565856
2020-09-16,1100915.1233444493
2020-09-17,1103856.7695350503
2020-09-18,1102952.518121149
2020-09-21,1101634.9272821108
2020-09-22,1100712.1954852343
2020-09-23,1095546.0923810026
2020-09-24,1095989.9687708784
2020-09-25,1095121.5588960315
2020-09-28,1095722.3848782014
2020-09-29,1093758.1485555908
2020-09-30,1093690.6966231945
2020-10-01,1093754.0006347701
2020-10-02,1094039.5181624885
2020-10-05,1088374.8519497744
2020-10-06,1089788.4962335713
2020-10-07,1085792.4572203688
2020-10-08,1088015.382833284
2020-10-09,1092049.229029261
2020-10-12,1095860.709656018
2020-10-13,1094992.3516750566
2020-10-14,1098209.2047952358
2020-10-15,1094878.4077263514
2020-10-16,1094229.0665719567
2020-10-19,1092899.6232175215
2020-10-20,1091559.1275962905
2020-10-21,1099200.526854409
2020-10-22,1095128.9075165216
2020-10-23,1098018.1009830658
2020-10-26,1094737.7837410271
2020-10-27,1097890.04525886
2020-10-28,1093284.276565192
2020-10-29,1091214.3771753304
2020-10-30,1088035.0110148517
2020-11-02,1089023.1260839063
2020-11-03,1091374.5858187934
2020-11-04,1096793.0192529361
2020-11-05,1106428.468734498
2020-11-06,1106844.3109714354
2020-11-09,1085372.698057798
2020-11-10,1084391.9282704224
2020-11-11,1085455.2841458127
2020-11-12,1086899.2111706813
2020-11-13,1093379.5447117595
2020-11-16,1095936.0378399887
2020-11-17,1098011.124313644
2020-11-18,1099111.265210219
2020-11-19,1100669.27098018
2020-11-20,1099521.9639687827
2020-11-23,1093769.3186719995
2020-11-24,1097432.0345072583
2020-11-25,1096982.8748699892
2020-11-27,1101019.2732789367
2020-11-30,1096853.2800108895
2020-12-01,1098738.3788774672
2020-12-02,1097086.7999882759
2020-12-03,1101942.200307281
2020-12-04,1098945.9208323138
2020-12-07,1100332.3014260049
2020-12-08,1102457.3900797805
2020-12-09,1098231.3954836733
2020-12-10,1098822.6162992332
2020-12-11,1100215.8131494843
2020-12-14,1099217.6999759506
2020-12-15,1104540.3009545552
2020-12-16,1105523.859253756
2020-12-17,1109269.736034913
2020-12-18,1106340.8634001543
2020-12-21,1105869.4143741224
2020-12-22,1104048.7048873692
2020-12-23,1104535.4101669556
2020-12-24,1103789.2309353366
2020-12-28,1103664.118743345
2020-12-29,1105358.6270487823
2020-12-30,1108057.4322333483
2020-12-31,1109392.3051820442
2021-01-04,1107072.2487335913
2021-01-05,1109974.8640333982
2021-01-06,1101601.784524886
2021-01-07,1094479.6166320648
2021-01-08,1093779.700751922
2021-01-11,1090266.4225060744
2021-01-12,1092960.8880168784
2021-01-13,1094984.2721549643
2021-01-14,1093411.8710475578
2021-01-15,1091073.9657559216
2021-01-19,1093325.9830107766
2021-01-20,1098902.9352379348
2021-01-21,1098427.6550286054
2021-01-22,1095362.1650191438
2021-01-25,1098284.2990108118
2021-01-26,1099142.7380088803
2021-01-27,1089760.6030203414
2021-01-28,1088735.8085289474
2021-01-29,1081948.7470556824
2021-02-01,1080508.0266876493
2021-02-02,1079325.674012839
2021-02-03,1077991.5757220788
2021-02-04,1073080.2159104105
2021-02-05,1072497.2254744314
2021-02-08,1074864.162132036
