date,transaction_cost
2022-10-27,19.583558696625676
2022-10-28,4.248419393872201
2022-10-31,1.958520886330517
2022-11-01,4.459483378923645
2022-11-02,0.3917205346427974
2022-11-03,0.753336470787077
2022-11-04,2.410700227733917
2022-11-07,0.8438001649722888
2022-11-08,0.6328690865025596
2022-11-09,1.1452652905242304
2022-11-10,2.1399970430006285
2022-11-11,15.584945832511455
2022-11-14,0.21102078813156716
2022-11-15,0.3617631386088578
2022-11-16,0.2713382227859142
2022-11-17,2.8039637553798085
2022-11-18,0.24120807994715182
2022-11-21,2.472463884522557
2022-11-22,0.0
2022-11-23,0.24123969449634497
2022-11-25,0.0
2022-11-28,3.136452297271031
2022-11-29,2.2318123658307387
2022-11-30,2.4128643650858153
2022-12-01,5.097646216427868
2022-12-02,1.5686211367103096
2022-12-05,4.494891814088165
2022-12-06,8.386433090562246
2022-12-07,0.8748898991222008
2022-12-08,1.418028891304465
2022-12-09,0.6034367212842575
2022-12-12,27.155751308127986
2022-12-13,0.7543313957152954
2022-12-14,9.50560215737154
2022-12-15,0.5733764718971335
2022-12-16,0.03017917835937847
2022-12-19,2.7163014243032677
2022-12-20,0.5432715694525874
2022-12-21,0.36219779613480946
2022-12-22,0.3320362359773384
2022-12-23,0.965957311093514
2022-12-27,0.8150564466305387
2022-12-28,3.230107538294782
2022-12-29,0.36227086555955545
2022-12-30,10.627241694729971
2023-01-03,5.4042510235007954
2023-01-04,1.4492726095615664
2023-01-05,19.747661077990838
2023-01-06,3.9857184977757516
2023-01-09,21.59247507970955
2023-01-10,1.389228821493012
2023-01-11,1.147655509095312
2023-01-12,0.7550840594954985
2023-01-13,6.343284200772357
2023-01-17,6.917211737310624
2023-01-18,0.2718696937714709
2023-01-19,4.954520735293548
2023-01-20,2.8549981181760815
2023-01-23,1.7674279233082388
2023-01-24,1.2387430039360023
2023-01-25,0.9064447922504033
2023-01-26,0.604331211537848
2023-01-27,2.9008900435840212
2023-01-30,0.12087571869709585
2023-01-31,1.9642836978345437
2023-02-01,0.060444348726437
2023-02-02,2.2366204421751625
2023-02-03,0.3324861815790838
2023-02-06,13.873435790142814
2023-02-07,4.594223273632332
2023-02-08,0.7858933199112227
2023-02-09,0.4534235695523588
2023-02-10,0.4232099953378502
2023-02-13,6.5600078038727325
2023-02-14,3.0534123442767145
2023-02-15,4.051075129649053
2023-02-16,9.463012102313431
2023-02-17,0.39304812871186323
2023-02-21,1.90489439193209
2023-02-22,3.658623761373831
2023-02-23,0.27214335550530294
2023-02-24,0.0
2023-02-27,4.0219357327509995
2023-02-28,1.6935451611200254
2023-03-01,0.48388985679086965
2023-03-02,3.871175472996524
2023-03-03,6.744649951416179
2023-03-06,1.572826705077956
2023-03-07,24.40991703999858
2023-03-08,11.856549655708928
2023-03-09,2.994439611558752
2023-03-10,34.09328638035076
2023-03-13,29.619920957357177
2023-03-14,21.030218339010506
2023-03-15,0.7564941490196314
2023-03-16,1.3315227260941125
2023-03-17,0.3934199459861666
2023-03-20,0.3026488031605361
2023-03-21,0.0
2023-03-22,2.81489035226461
2023-03-23,0.03026908150525202
2023-03-24,0.5146068883155677
2023-03-27,2.5429047508613793
2023-03-28,1.9072283754143615
2023-03-29,0.16651042440089117
2023-03-30,0.6963594551335478
2023-03-31,0.1059734542663782
2023-04-03,0.09084065404487393
2023-04-04,0.09084585591922155
2023-04-05,8.494525526294167
2023-04-06,0.3179904746708684
2023-04-10,2.665189942488909
2023-04-11,5.784728067071267
2023-04-12,15.11360273783444
2023-04-13,0.33317627144488215
2023-04-14,2.1961251599834424
2023-04-17,4.558922075518217
2023-04-18,1.7418432078660042
2023-04-19,0.10602991573674192
2023-04-20,1.6056573462203836
2023-04-21,2.302596238152913
2023-04-24,5.211341636081922
2023-04-25,0.4545034772216494
2023-04-26,11.742229239836531
2023-04-27,1.4090779234057718
2023-04-28,1.2273262854440041
2023-05-01,2.9549124606119754
2023-05-02,1.6062750882333572
2023-05-03,1.0305119442298185
2023-05-04,0.22733355059339913
2023-05-05,0.5153162043285154
2023-05-08,0.31830198533232956
2023-05-09,10.792200316879947
2023-05-10,1.54610249496578
2023-05-11,9.595913208817201
2023-05-12,6.624949395686416
2023-05-15,5.124140522214328
2023-05-16,1.485778817173438
2023-05-17,8.03534307091894
2023-05-18,1.152298405096342
2023-05-19,1.986276764597197
2023-05-22,1.000747425726102
2023-05-23,1.4708548152222816
2023-05-24,2.7901119134032104
2023-05-25,1.6680101796282476
2023-05-26,1.5164062468635193
2023-05-30,4.4737113027422994
2023-05-31,0.3033270618091332
2023-06-01,7.583569565121833
2023-06-02,4.8539425108290795
2023-06-05,1.2589986984203083
2023-06-06,1.2590581686607396
2023-06-07,3.2615408838404036
2023-06-08,0.9102173524901627
2023-06-09,8.17751602127586
2023-06-12,3.019147005296326
2023-06-13,1.5627942647959994
2023-06-14,2.3669776960210354
2023-06-15,4.0209572203351485
2023-06-16,16.08563935365964
2023-06-20,0.986385841784209
2023-06-21,0.4401015107868533
2023-06-22,0.09105934751747889
2023-06-23,1.0927433109635287
2023-06-26,3.6123215418841927
2023-06-27,5.160726375689751
2023-06-28,1.7911185806294618
2023-06-29,4.523641836705219
2023-06-30,7.438161032946571
2023-07-03,6.315246683932927
2023-07-05,7.2262243541610305
2023-07-06,0.45544894356104915
2023-07-07,0.8501923897037506
2023-07-10,2.9758837197863386
2023-07-11,2.09543236428274
2023-07-12,6.848448909320434
2023-07-13,18.816590345425496
2023-07-14,6.728409418134447
2023-07-17,8.064923928859566
2023-07-18,5.1034589494597595
2023-07-19,3.129051408885703
2023-07-20,0.12152286632731664
2023-07-21,3.0381324446682845
2023-07-24,1.8077718388974373
2023-07-25,1.4735993714449847
2023-07-26,0.9115451142248043
2023-07-27,2.2790064439301467
2023-07-28,1.4282029389823638
2023-07-31,6.564110816427735
2023-08-01,0.0607815469064796
2023-08-02,1.1852758279902824
2023-08-03,0.15196687499050035
2023-08-04,1.1854056957558965
2023-08-07,3.526126049063302
2023-08-08,2.3103370863187336
2023-08-09,0.15200412892834858
2023-08-10,14.896912706559403
2023-08-11,27.362134508431303
2023-08-14,38.82328782228316
2023-08-15,4.909737527331518
2023-08-16,1.2616940389258193
2023-08-17,3.3746542247732965
2023-08-18,4.317509984084317
2023-08-21,2.1284838577941785
2023-08-22,2.0068505938720356
2023-08-23,2.675853779583053
2023-08-24,21.425161873727816
2023-08-25,12.879444036022917
2023-08-28,11.647842515669453
2023-08-29,3.4976286489869963
2023-08-30,24.54789163547788
2023-08-31,0.33461297758950254
2023-09-01,3.194294678385989
2023-09-05,17.462552175959086
2023-09-06,9.734998330327258
2023-09-07,4.867467852815138
2023-09-08,14.969101024666104
2023-09-11,0.0
2023-09-12,4.655349817537875
2023-09-13,2.7080816179154303
2023-09-14,2.2213977229138635
2023-09-15,1.1868163909993479
2023-09-18,2.92147634346222
2023-09-19,0.30433226737939306
2023-09-20,3.7433608930662055
2023-09-21,0.8217296875315085
2023-09-22,19.022718287411934
2023-09-25,3.317789904023902
2023-09-26,1.9481131527896212
2023-09-27,2.0699715026706063
2023-09-28,44.67235443789781
2023-09-29,35.041330720177434
2023-10-02,8.965958101801357
2023-10-03,6.271508918378994
2023-10-04,8.767974612242062
2023-10-05,29.078592155334583
2023-10-06,17.478698763213956
2023-10-09,6.242284356912114
2023-10-10,45.92749206801558
2023-10-11,0.6700179113624462
2023-10-12,1.1268913401538316
2023-10-13,5.908610524775892
2023-10-16,0.42641933929243214
2023-10-17,1.6143473929231018
2023-10-18,12.609963019837679
2023-10-19,1.0051762792505088
2023-10-20,3.5945488211457666
2023-10-23,2.863676479763097
2023-10-24,0.13709865957787193
2023-10-25,0.41131414865716065
2023-10-26,2.8640042547233326
2023-10-27,6.078903837607852
2023-10-30,1.3864969842700163
2023-10-31,3.0473991342345084
2023-11-01,6.491094794847124
2023-11-02,1.325781406841279
2023-11-03,0.9601103762620761
2023-11-06,11.095880752616681
2023-11-07,6.310020392389812
2023-11-08,0.3200920629503312
2023-11-09,0.1371879822145336
2023-11-10,1.8444357199775943
2023-11-13,1.5549020849790693
2023-11-14,1.1128830139167374
2023-11-15,10.551013982250598
2023-11-16,6.434303105608592
2023-11-17,0.85390000795596
2023-11-20,0.12198988203451372
2023-11-21,0.030498958250085
2023-11-22,0.3050069204060904
2023-11-24,2.5011783426369294
2023-11-27,1.7081760583764516
2023-11-28,0.9456607401092507
2023-11-29,1.8304537936315632
2023-11-30,1.5560070862414102
2023-12-01,2.074749616967195
2023-12-04,5.950209991626652
2023-12-05,1.3731515662747051
2023-12-06,4.791082478499446
2023-12-07,0.518799341151077
2023-12-08,0.5188298266993585
2023-12-11,3.6623605804548425
2023-12-12,0.0
2023-12-13,0.12209041596875277
2023-12-14,7.387402230416153
2023-12-15,3.663404312023749
2023-12-18,1.4043434139810218
2023-12-19,1.0075079824595903
2023-12-20,0.12212844592473286
2023-12-21,0.4580120563988543
2023-12-22,0.12214394384040644
2023-12-26,1.6795667890029842
2023-12-27,0.9161621919015825
2023-12-28,1.0078428331291132
2023-12-29,1.4660179518475742
2024-01-02,1.2522900681914046
2024-01-03,3.6042470623610248
2024-01-04,4.368066133974053
2024-01-05,0.3971093351137684
2024-01-08,0.0
2024-01-09,0.12220024609095932
2024-01-10,10.968033124004883
2024-01-11,0.33607992231254435
2024-01-12,5.500021557089941
2024-01-16,56.807692362125344
2024-01-17,9.930702592165035
2024-01-18,13.291420018188427
2024-01-19,0.18333877413583227
2024-01-22,3.7279755130211183
2024-01-23,5.439490537150011
2024-01-24,2.8726462031184528
2024-01-25,0.8862662632483292
2024-01-26,9.99445737951256
2024-01-29,2.475738022571507
2024-01-30,2.537052072634156
2024-01-31,1.1310046823789912
2024-02-01,3.63790969471633
2024-02-02,5.472645248264065
2024-02-05,20.605685835118297
2024-02-06,7.062084881441385
2024-02-07,1.4981214865874846
2024-02-08,0.06115068087554556
2024-02-09,0.18345995409314736
2024-02-12,6.207346688462836
2024-02-13,7.339047508401824
2024-02-14,12.689959440521022
2024-02-15,0.7033413707377383
2024-02-16,0.9939151485386815
2024-02-20,1.0245222207449372
2024-02-21,0.2140913401175374
2024-02-22,0.6728800247823378
2024-02-23,0.1835208352467778
2024-02-26,4.343565350610106
2024-02-27,0.1835362604172767
2024-02-28,1.804857383181071
2024-02-29,1.835564785124935
2024-03-01,5.292844723663199
2024-03-04,2.814919648620249
2024-03-05,16.15559941763866
2024-03-06,8.965569728346598
2024-03-07,7.8337456912064
2024-03-08,4.1925931408047115
2024-03-11,0.09181376552121706
2024-03-12,2.2647890512832882
2024-03-13,3.3054239167158874
2024-03-14,47.89948299917495
2024-03-15,6.641403878036603
2024-03-18,4.25422128311128
2024-03-19,14.35484500394311
2024-03-20,3.3976688753858166
2024-03-21,11.082024664706296
2024-03-22,0.5204445988233934
2024-03-25,1.745157589077822
2024-03-26,3.4597730037081456
2024-03-27,0.4286673647536126
2024-03-28,1.714834866186823
2024-04-01,4.134041381484305
2024-04-02,8.757588346127315
2024-04-03,6.093965220225187
2024-04-04,0.0
2024-04-05,6.186828397473994
2024-04-08,10.07629335015941
2024-04-09,3.705871115747525
2024-04-10,5.789008641078332
2024-04-11,57.30006798421192
2024-04-12,3.3994847579159093
2024-04-15,0.16845237855428943
2024-04-16,0.6278923959963282
2024-04-17,0.5513386813188595
2024-04-18,0.4901082993627847
2024-04-19,5.88151537213276
2024-04-22,0.49014868027556047
2024-04-23,1.2867096921835761
2024-04-24,1.6850874359826615
2024-04-25,0.09191718080193328
2024-04-26,3.1406050123971307
2024-04-29,0.2298119687993141
2024-04-30,7.936624885251819
2024-05-01,3.1715911385824596
2024-05-02,8.36642523150999
2024-05-03,2.4825227352625396
2024-05-06,0.32183373028225093
2024-05-07,2.268260668126958
2024-05-08,1.471373564109742
2024-05-09,81.11267886480418
2024-05-10,5.732500513435766
2024-05-13,10.851853550600385
2024-05-14,3.5561334620676806
2024-05-15,2.851293842448293
2024-05-16,18.33657973139524
2024-05-17,3.587575929553416
2024-05-20,6.224698000824391
2024-05-21,1.6865447261619098
2024-05-22,1.9933161764753289
2024-05-23,3.8333539991513215
2024-05-24,2.729410228306137
2024-05-28,0.09200791867108524
2024-05-29,6.839331943699569
2024-05-30,11.164034218142408
2024-05-31,19.35459952847536
2024-06-03,3.0062179308526398
2024-06-04,11.688580639845533
2024-06-05,5.798768033019436
2024-06-06,5.461761887329519
2024-06-07,2.3934664582810874
2024-06-10,49.153935427958345
2024-06-11,4.725170055909266
2024-06-12,4.1732128271060684
2024-06-13,3.1915604408349605
2024-06-14,3.376010804662201
2024-06-17,4.481097373407753
2024-06-18,3.7445046081305193
2024-06-20,4.113180402447306
2024-06-21,1.6882964127822635
2024-06-24,4.696798305434879
2024-06-25,3.069942866823365
2024-06-26,0.24560704198775002
2024-06-27,1.4429583714511862
2024-06-28,1.934313296095533
2024-07-01,2.916961046308948
2024-07-02,1.182151552702494
2024-07-03,2.502666796017252
2024-07-05,4.975107238659858
2024-07-08,8.753419371582726
2024-07-09,0.552866199306357
2024-07-10,49.45268585247153
2024-07-11,0.645044450416973
2024-07-12,23.348105584192933
2024-07-15,0.7988272610344688
2024-07-16,8.63392421872937
2024-07-17,0.7067390642584263
2024-07-18,12.168389091762599
2024-07-19,1.6593360311709258
2024-07-22,1.5979122406039232
2024-07-23,0.46095908946008285
2024-07-24,0.2151288269502957
2024-07-25,0.5839608211836091
2024-07-26,18.93357131807548
2024-07-29,7.746308854476377
2024-07-30,0.0
2024-07-31,21.550582079749418
2024-08-01,25.335542897202288
2024-08-02,4.92004337312098
2024-08-05,81.48248479483973
2024-08-06,5.490243993270376
2024-08-07,3.0912134018404767
2024-08-08,2.7683293847674406
2024-08-09,3.199112261153554
2024-08-12,2.2764069414837387
2024-08-13,0.15382000907896268
2024-08-14,3.645854979889639
2024-08-15,0.38460016412763814
2024-08-16,5.507528789606152
2024-08-19,1.4769702300097265
2024-08-20,0.21540194272381488
2024-08-21,0.7693469167296093
2024-08-22,1.600349461667991
2024-08-23,5.724410412712047
2024-08-26,3.0471256657540042
2024-08-27,1.1388646862281855
2024-08-28,0.21547285736704164
2024-08-29,4.248067071093138
2024-08-30,0.15392177363844953
2024-09-03,45.97895588515446
2024-09-04,1.8626115396751517
2024-09-05,5.973324841594093
2024-09-06,5.280800606660084
2024-09-09,2.2787761982627663
2024-09-10,0.07699034282707644
2024-09-11,3.8498778185000884
2024-09-12,9.178380338125338
2024-09-13,0.6776361831418434
2024-09-16,19.83822213468382
2024-09-17,1.6943435681531511
2024-09-18,7.332014244023263
2024-09-19,0.3696900194801801
2024-09-20,0.6778251362290871
2024-09-23,24.973123579430418
2024-09-24,42.32128612584703
2024-09-25,10.64647261468001
2024-09-26,24.543396054807527
2024-09-27,10.538179531333808
2024-09-30,6.625593762744186
2024-10-01,22.26463911741367
2024-10-02,0.7858358626846634
2024-10-03,18.182746450352564
2024-10-04,20.40092607562567
2024-10-07,37.60886797180594
2024-10-08,7.2718869053462285
2024-10-09,3.959758061480474
2024-10-10,0.6625426398981463
2024-10-11,2.1880769653942433
2024-10-14,4.700081634432718
2024-10-15,2.034210356092842
2024-10-16,0.6472806445581851
2024-10-17,1.9265607997849497
2024-10-18,11.020166927674094
2024-10-21,5.055757381454015
2024-10-22,5.826435753093781
2024-10-23,5.857476966718554
2024-10-24,1.3256452272263328
2024-10-25,1.6648676104647033
2024-10-28,10.868256480060722
2024-10-29,4.13158372011206
2024-10-30,0.940450611664806
2024-10-31,1.8038407760599156
2024-11-01,5.242102922276476
2024-11-04,81.98004545090213
2024-11-05,16.328315732444267
2024-11-06,18.024670797507305
2024-11-07,3.669578998457456
2024-11-08,47.06519592217875
2024-11-11,8.66633037857738
2024-11-12,4.610709232049028
2024-11-13,7.108683344693428
2024-11-14,21.868373331151442
2024-11-15,13.185105385997552
2024-11-18,1.5884998948350433
2024-11-19,8.668048001205962
2024-11-20,0.09254521655521503
2024-11-21,4.041233014206987
2024-11-22,3.254700057264903
2024-11-25,1.0643761048748945
2024-11-26,31.226235083614082
2024-11-27,0.6942737747223682
2024-11-29,6.295164653851039
2024-12-02,8.070328684800979
2024-12-03,0.8487285953375264
2024-12-04,1.157415501461358
2024-12-05,6.667359539254875
2024-12-06,10.587915334381865
2024-12-09,14.601929817836142
2024-12-10,7.903094347327018
2024-12-11,23.494142882409673
2024-12-12,36.26087800496843
2024-12-13,13.53723583009142
2024-12-16,41.58351853095235
2024-12-17,15.667393369728709
2024-12-18,22.676017362025124
2024-12-19,101.86182812047907
2024-12-20,7.902071930347488
2024-12-23,1.9138727469434609
2024-12-24,6.590574603671347
2024-12-26,45.643046990710914
2024-12-27,0.2469735500945216
2024-12-30,4.569287420089826
