date,portfolio_value
2022-09-29,843710.6531321824
2022-09-30,839783.6438355022
2022-10-03,834853.6051929048
2022-10-04,847187.7206630065
2022-10-05,855905.367718769
2022-10-06,851647.4294865147
2022-10-07,847372.1760055462
2022-10-10,839042.0908278238
2022-10-11,830255.4295523087
2022-10-12,829880.2557247931
2022-10-13,830607.1423433044
2022-10-14,828236.833968119
2022-10-17,818678.9502364888
2022-10-18,819873.1146788171
2022-10-19,821825.5561040029
2022-10-20,812503.1615867206
2022-10-21,806557.1459210535
2022-10-24,813003.5772391103
2022-10-25,808871.8471761377
2022-10-26,819699.7236359811
2022-10-27,826546.8085662642
2022-10-28,828639.1582423914
2022-10-31,824394.1872867873
2022-11-01,817991.3312950457
2022-11-02,822282.7466766348
2022-11-03,817504.2779190316
2022-11-04,813932.0569069071
2022-11-07,825634.2187713854
2022-11-08,824582.5794153806
2022-11-09,835533.8510430356
2022-11-10,830055.2897532664
2022-11-11,861201.546289627
2022-11-14,869740.1582401523
2022-11-15,867311.663111442
2022-11-16,872940.6997468909
2022-11-17,871703.1153659833
2022-11-18,866875.992622194
2022-11-21,866522.752051367
2022-11-22,862993.6830649765
2022-11-23,871706.0542447749
2022-11-25,879933.0996127905
2022-11-28,879794.815536229
2022-11-29,872453.422959812
2022-11-30,870842.1795204378
2022-12-01,887719.5026376387
2022-12-02,898531.8024225585
2022-12-05,900542.4485600651
2022-12-06,885054.0447801944
2022-12-07,881338.4308222967
2022-12-08,886215.6939326755
2022-12-09,888859.2166303504
2022-12-12,882255.5037015922
2022-12-13,886300.542930727
2022-12-14,896128.3788400791
2022-12-15,894102.6584985573
2022-12-16,878948.0468658479
2022-12-19,874702.8206379353
2022-12-20,867928.7082415206
2022-12-21,874466.5527725576
2022-12-22,879993.4336398044
2022-12-23,872092.5404595472
2022-12-27,872049.3597426214
2022-12-28,867967.7398315378
2022-12-29,860368.6452975374
2022-12-30,871514.1420040376
2023-01-03,868783.7649546611
2023-01-04,874264.1285301266
2023-01-05,880714.9197317974
2023-01-06,876255.3678039386
2023-01-09,892842.2587478535
2023-01-10,895271.5593679599
2023-01-11,891708.9607867257
2023-01-12,900689.6764883832
2023-01-13,912899.9193803692
2023-01-17,913797.9265997927
2023-01-18,909869.1334814235
2023-01-19,911754.2134778413
2023-01-20,910138.6444749013
2023-01-23,913641.5855614276
2023-01-24,917005.5262582552
2023-01-25,920120.6197124781
2023-01-26,922044.0554230035
2023-01-27,923754.6956680061
2023-01-30,924582.4107783062
2023-01-31,917318.3647243368
2023-02-01,926112.3598682
2023-02-02,936428.0340266485
2023-02-03,939699.0256200841
2023-02-06,925440.3283378726
2023-02-07,920045.1710856706
2023-02-08,926522.4758966394
2023-02-09,922422.2165286508
2023-02-10,915657.0864050968
2023-02-13,915344.7180291334
2023-02-14,920016.299626939
2023-02-15,918584.1720914881
2023-02-16,915687.9116941137
2023-02-17,907524.9208406642
2023-02-21,907790.5818612777
2023-02-22,893066.4682805479
2023-02-23,894880.4613651818
2023-02-24,899997.0386545896
2023-02-27,889778.2569882699
2023-02-28,892362.1140879927
2023-03-01,893360.7178322967
2023-03-02,889205.600614862
2023-03-03,888361.8387411651
2023-03-06,903470.8983085816
2023-03-07,900367.0031961309
2023-03-08,894198.8824760576
2023-03-09,894908.1040988265
2023-03-10,891889.606871124
2023-03-13,902135.6813278482
2023-03-14,906586.0632636386
2023-03-15,908598.8471146177
2023-03-16,911487.6431307608
2023-03-17,917823.1219827796
2023-03-20,921666.479908745
2023-03-21,925070.4032300607
2023-03-22,925168.6369999101
2023-03-23,924192.6062412284
2023-03-24,928112.0552448063
2023-03-27,929617.0016246754
2023-03-28,924069.9122184131
2023-03-29,925683.2512632832
2023-03-30,928495.7792978728
2023-03-31,933526.4940170464
2023-04-03,941143.5775587355
2023-04-04,945324.5863785069
2023-04-05,947886.2913349668
2023-04-06,948658.3668372477
2023-04-10,948938.5716728336
2023-04-11,943314.1685824983
2023-04-12,944604.3251416513
2023-04-13,944146.3283829191
