date,portfolio_value
2024-01-19,889101.2597667921
2024-01-22,893323.75716209
2024-01-23,894456.5321507048
2024-01-24,893889.9042488257
2024-01-25,892196.891943747
2024-01-26,895503.5640093199
2024-01-29,894171.4470076544
2024-01-30,900841.1984439952
2024-01-31,902870.858786203
2024-02-01,901911.207210619
2024-02-02,912985.8623377043
2024-02-05,904956.6133688517
2024-02-06,897635.4874946378
2024-02-07,902839.1093323956
2024-02-08,903173.1944859535
2024-02-09,899879.6028878473
2024-02-12,900028.9796815806
2024-02-13,899531.1130211345
2024-02-14,887304.4990381928
2024-02-15,890527.6937763399
2024-02-16,895760.6265017181
2024-02-20,893663.3217875055
2024-02-21,894310.8520298463
2024-02-22,892645.6218718307
2024-02-23,897976.4743603093
2024-02-26,902442.9649977135
2024-02-27,900257.7402962595
2024-02-28,899069.4105696577
2024-02-29,900385.6160947703
2024-03-01,904967.1757722258
2024-03-04,912491.6187418388
2024-03-05,914500.7279066249
2024-03-06,917765.1908939523
2024-03-07,923012.5722598181
2024-03-08,928370.7482572296
2024-03-11,930115.3513312874
2024-03-12,930440.695256142
2024-03-13,927196.2282082686
2024-03-14,927223.6759968355
2024-03-15,921422.6761520628
2024-03-18,917888.9158332661
2024-03-19,918815.4222536195
2024-03-20,917658.9613944263
2024-03-21,922030.2876298468
2024-03-22,922406.096143814
2024-03-25,922735.7399121482
2024-03-26,921646.7782400158
2024-03-27,922421.534456119
2024-03-28,928732.010850392
2024-04-01,931418.0969945521
2024-04-02,928555.3533562443
2024-04-03,929348.6342926427
2024-04-04,931441.2726874184
2024-04-05,929581.4290204614
2024-04-08,932146.7547883298
2024-04-09,933361.6208128963
2024-04-10,937239.6314328862
2024-04-11,925688.1199089278
2024-04-12,930540.2229688442
2024-04-15,925377.8819157875
2024-04-16,921779.1330780991
2024-04-17,919420.988411691
2024-04-18,919380.1055244561
2024-04-19,918113.3709729427
2024-04-22,917736.8003135145
2024-04-23,913439.4833723338
2024-04-24,915694.7918899452
2024-04-25,912850.2589273043
2024-04-26,911211.3349818771
2024-04-29,912010.9896819285
2024-04-30,917023.819764966
2024-05-01,904312.0843339037
2024-05-02,907528.0056457287
2024-05-03,916208.3534144924
2024-05-06,921558.6957670401
2024-05-07,925814.3333887154
2024-05-08,925453.1420216102
2024-05-09,921885.4366779868
2024-05-10,928210.1238475248
2024-05-13,928503.894307888
2024-05-14,926010.8331500007
2024-05-15,929909.7836778937
2024-05-16,941343.5020657933
2024-05-17,938923.8329555546
2024-05-20,941283.392952265
2024-05-21,940858.4593301611
2024-05-22,942458.5580087972
2024-05-23,936853.5519601154
2024-05-24,928637.7764462506
2024-05-28,931071.9146656513
2024-05-29,929997.7556067952
2024-05-30,922521.4693224225
2024-05-31,924918.9511850327
2024-06-03,926645.437645849
2024-06-04,934224.6300693804
2024-06-05,937287.7719633665
2024-06-06,942600.8534826377
2024-06-07,944620.1815127376
2024-06-10,929774.5073544332
2024-06-11,930676.8694403108
2024-06-12,934345.8178915129
2024-06-13,938993.7527170432
2024-06-14,940679.8953279854
2024-06-17,945369.6590665419
2024-06-18,943033.1346842613
2024-06-20,946620.3440363924
2024-06-21,945745.0033566362
2024-06-24,940869.1768144643
2024-06-25,941864.762361343
2024-06-26,941998.9196427618
2024-06-27,935049.1447898465
2024-06-28,939038.0434834308
2024-07-01,933688.1197693872
2024-07-02,929734.7600586071
2024-07-03,933180.1020788543
