date,portfolio_value
2024-04-23,909221.769731198
2024-04-24,911463.721926112
2024-04-25,908612.0330375676
2024-04-26,906925.8036632565
2024-04-29,907742.0354325966
2024-04-30,912741.6451016869
2024-05-01,900100.6534685089
2024-05-02,903299.6398929331
2024-05-03,911919.4444183547
2024-05-06,917248.9341038584
2024-05-07,921492.5925645765
2024-05-08,921134.460107487
2024-05-09,917577.4236119314
2024-05-10,923856.5216886988
2024-05-13,924142.7853517607
2024-05-14,921673.7601840983
2024-05-15,925562.699190066
2024-05-16,936937.1515329259
2024-05-17,934525.7422551579
2024-05-20,936864.7719790041
2024-05-21,936441.6434611857
2024-05-22,938037.4798588332
2024-05-23,932466.9431787748
2024-05-24,924304.753960976
2024-05-28,926728.4524737097
2024-05-29,925596.313692934
2024-05-30,918165.1006032596
2024-05-31,920536.1281810714
2024-06-03,922258.3874145462
2024-06-04,929783.3938925153
2024-06-05,932820.1026227451
2024-06-06,938123.1582850724
2024-06-07,940131.8631828021
2024-06-10,925350.475123327
2024-06-11,926261.2667048821
2024-06-12,929895.9151009301
2024-06-13,934507.9326182087
2024-06-14,936154.2366702624
2024-06-17,940848.4749608923
2024-06-18,938519.5481465986
2024-06-20,942086.0594522028
2024-06-21,941207.0924915693
2024-06-24,936356.5368456106
2024-06-25,937340.920630533
2024-06-26,937480.5968007469
2024-06-27,930565.6413698687
2024-06-28,934533.5364749654
2024-07-01,929208.1311941617
2024-07-02,925250.2693306315
2024-07-03,928670.9873529789
2024-07-05,935377.0406506228
2024-07-08,942827.8414084662
2024-07-09,940671.763912172
2024-07-10,939516.6484042465
2024-07-11,942746.8148630315
2024-07-12,951411.0090004498
2024-07-15,955361.0075593338
2024-07-16,953939.0815709247
2024-07-17,962725.1003756737
2024-07-18,961826.2980031644
2024-07-19,954648.7800572284
2024-07-22,947097.7705988684
2024-07-23,949680.4985232005
2024-07-24,952013.166103715
2024-07-25,945673.1460841167
2024-07-26,942669.6184843865
2024-07-29,949886.408789947
2024-07-30,950527.3404024648
2024-07-31,953689.3586270721
2024-08-01,969738.5170999918
2024-08-02,967778.0945640967
2024-08-05,975666.0380398869
2024-08-06,971487.6112763362
2024-08-07,964750.7573232757
2024-08-08,957706.1614337051
2024-08-09,964962.3949338245
2024-08-12,969920.3890256484
2024-08-13,974277.7328211332
2024-08-14,980116.1641021761
2024-08-15,979512.6746688429
2024-08-16,979889.7217378656
2024-08-19,988966.5922114463
2024-08-20,993841.1928037179
2024-08-21,998678.2312692062
2024-08-22,999934.3236689548
2024-08-23,990169.8976923932
2024-08-26,1000912.0765745515
2024-08-27,999818.2714149463
2024-08-28,1001463.9126090348
2024-08-29,996520.7699245577
2024-08-30,996552.7833166642
2024-09-03,992605.2244935648
2024-09-04,991270.8736280688
2024-09-05,997381.6855701422
2024-09-06,1000710.0110817369
2024-09-09,996382.3877987991
2024-09-10,1000452.8558592417
2024-09-11,1005547.8026766472
2024-09-12,1007349.7664127955
2024-09-13,1013536.8050312111
2024-09-16,1019801.9806911472
2024-09-17,1022949.8285977403
2024-09-18,1017522.6801983911
2024-09-19,1011156.9306919558
2024-09-20,1018292.1856509114
2024-09-23,1017794.2399611109
2024-09-24,1019173.3583305762
2024-09-25,1023786.4155034134
2024-09-26,1018270.793716279
2024-09-27,1021358.5305678663
2024-09-30,1024660.7094002374
2024-10-01,1019618.5160923279
2024-10-02,1022128.8869035974
2024-10-03,1015037.576988133
2024-10-04,1011188.8043619102
2024-10-07,1006636.1245451153
2024-10-08,1002826.4361496973
2024-10-09,1003432.0093194107
2024-10-10,1000514.9522147947
2024-10-11,1002119.005953125
2024-10-14,1004480.6636834693
2024-10-15,1005235.0097621052
2024-10-16,1008072.5646092077
2024-10-17,1010737.8868472596
2024-10-18,1007362.4706145041
2024-10-21,1012575.0180784327
