date,portfolio_value
2023-03-30,878946.4505432121
2023-03-31,883694.6872841896
2023-04-03,890901.0253442754
2023-04-04,894847.9055049265
2023-04-05,897322.0930637701
2023-04-06,898046.020523826
2023-04-10,898299.6507376517
2023-04-11,892970.2742630155
2023-04-12,894304.0633364036
2023-04-13,894102.3151115949
2023-04-14,900896.3192687151
2023-04-17,892102.5601741843
2023-04-18,888541.3046243907
2023-04-19,890834.6498456075
2023-04-20,888275.9355129522
2023-04-21,892057.320503967
2023-04-24,887250.7532237661
2023-04-25,891302.6924800081
2023-04-26,896429.4655586052
2023-04-27,890469.5137878846
2023-04-28,890707.4733105465
2023-05-01,895267.2120586626
2023-05-02,883969.0668307338
2023-05-03,896734.7700561353
2023-05-04,900203.9712609088
2023-05-05,897898.298067336
2023-05-08,900167.5139053729
2023-05-09,895427.4365483879
2023-05-10,893569.9869440031
2023-05-11,898866.0819962323
2023-05-12,900505.9396075906
2023-05-15,896070.4023222042
2023-05-16,893763.0194636129
2023-05-17,888850.7830640761
2023-05-18,890258.1811140081
2023-05-19,888456.4389080774
2023-05-22,887641.9835543201
2023-05-23,885714.7852011652
2023-05-24,882998.837469047
2023-05-25,877265.6333723109
2023-05-26,877499.5239304183
2023-05-30,883505.4497332143
2023-05-31,888056.3432908425
2023-06-01,888490.6822392498
2023-06-02,894166.4142889539
2023-06-05,893060.3828153791
2023-06-06,893609.2855088208
2023-06-07,894815.0804062332
2023-06-08,888667.8950206204
2023-06-09,897040.573209751
2023-06-12,895517.2588101291
2023-06-13,897856.0225842873
2023-06-14,893785.2229265718
2023-06-15,896753.400858134
2023-06-16,903399.6997074889
2023-06-20,899727.1410475681
2023-06-21,898229.3144824477
2023-06-22,897691.2127889107
2023-06-23,889844.4703053084
2023-06-26,892533.3170099104
2023-06-27,893249.0842074907
2023-06-28,891709.1645428523
2023-06-29,892091.5740153348
2023-06-30,886031.7368790316
2023-07-03,893879.0295128407
2023-07-05,892140.2727748146
