date,portfolio_value,portfolio_value_MACD,portfolio_value_Signal,portfolio_value_RSI,portfolio_value_ATR,portfolio_value_ADX
2020-07-10,1304779.3794197848,9509.130064857658,7896.948534965356,79.20993652971957,12945.44409959128,37.197080609715336
2020-07-13,1306400.023237566,10040.807087566238,8325.720245485532,78.73521000097111,12965.025154514404,40.3446635799635
2020-07-14,1304135.256352376,10162.272842863342,8693.030764961095,73.20807365613689,12980.379896719309,41.903374315352586
2020-07-15,1310238.7791178403,10628.519648470916,9080.12854166306,74.7619832497709,12997.771418180682,42.51773120750621
2020-07-16,1313084.3919525757,11099.690452803392,9484.040923891127,88.61227673730812,12956.284672240794,45.76393179272423
2020-07-17,1309162.1663885764,11029.465078410925,9793.125754795088,79.9260213760718,12975.476486264495,47.263512430170046
2020-07-20,1313383.3803274883,11185.488303533522,10071.598264542776,86.6337808286085,12999.700980060119,51.02372543099166
2020-07-21,1317240.1707445758,11487.92296271585,10354.86320417739,86.99684784002146,13024.848642654733,55.19463217844725
2020-07-22,1323673.7805645105,12107.179129047785,10705.326389151469,87.88334373617289,13052.482853251442,60.23584924574401
2020-07-23,1330531.8879981835,13001.463281092932,11164.55376753976,89.01158780831572,13098.536791702782,62.45516340803035
2020-07-24,1334363.184847967,13859.57895198185,11703.55880442818,89.22283684315043,13130.704201338513,64.40307666889147
2020-07-27,1337766.9388330807,14645.47241428867,12291.941526400278,88.72970290654197,13161.077387150377,66.0311673620475
2020-07-28,1347330.1388458489,15857.177294159774,13004.988679952177,89.97549444838866,13398.21997744961,67.72029815638965
2020-07-29,1351421.0931493472,16952.154084147885,13794.42176079132,89.95231851726798,13433.364502143997,69.23454014760854
2020-07-30,1357688.3347534786,18116.80583863752,14658.89857636056,90.52280361883926,13471.156613096628,70.83941338558961
2020-07-31,1357143.1838701507,18779.335138913477,15482.985888871144,89.51501170680108,13507.401727834183,72.36889046738565
2020-08-03,1359048.8919792848,19236.42358357436,16233.673427811787,93.00314925596211,13546.62575328197,75.17805977251157
2020-08-04,1359819.2035629377,19436.772165596485,16874.29317536873,92.36543978771755,13582.040342171327,77.67598222918404
2020-08-05,1372633.4909368264,20394.461105376016,17578.326761370186,93.47674477302105,14049.65540710326,78.36521945587074
2020-08-06,1374950.2605816368,21097.185219543055,18282.09845300476,99.18486250229999,14096.646902955437,81.0947796902371
2020-08-07,1384114.4847464918,22138.378003399353,19053.35436308368,99.2409632277058,14307.4299590492,82.8803945993691
2020-08-10,1375055.5119335745,21979.18502557953,19638.520495582852,87.53093192212887,14504.70486370203,82.95612502599349
2020-08-11,1373202.1863396422,21456.142502409173,20002.044896948115,84.1842536144477,14540.082296398552,82.43148459934203
2020-08-12,1346124.8583723519,18641.822140683653,19730.000345695225,58.41384928417912,15989.881252504852,78.08113453049384
2020-08-13,1345200.138196405,16150.661021128995,19014.13248078198,56.03689981774081,15997.621933468035,73.36177593014445
2020-08-14,1348712.3482989008,14295.019798643887,18070.30994435436,56.08995828053544,16005.440083086474,68.71988773750981
2020-08-17,1347056.6594094704,12546.18588331039,16965.485132145568,49.83315653774234,15803.348360736272,63.00814885612078
2020-08-18,1358022.272746916,11907.790165927494,15953.946138901953,53.71556019841455,16106.313629999608,57.85411290621926
2020-08-19,1366143.5830493656,11919.77508195187,15147.111927511938,54.66184617147523,16204.538263582592,52.75430016942907
2020-08-20,1349713.46189971,10482.662145736627,14214.221971156878,46.51417812070384,16890.770879329233,47.558364831527264
2020-08-21,1356941.4015321222,9813.846201763488,13334.1468172782,49.05825485687058,16920.925002206382,41.50463169118642
2020-08-24,1357346.182449243,9210.296618514694,12509.3767775255,48.89129330233309,16919.15855855375,35.56508083654223
2020-08-25,1357706.062336705,8661.177857778268,11739.736993576054,42.46644091182416,16483.416115324762,30.386737027216608
2020-08-26,1355453.356535423,7952.550698036095,10982.299734468063,40.153956030615845,16469.489755291757,24.731393448321437
2020-08-27,1362813.4863198814,7893.863980781287,10364.612583730708,39.043229056079575,16333.01837153964,19.22711587948252
2020-08-28,1351839.2395591382,6882.4873070803005,9668.187528400627,38.28880533511329,16461.53212767919,15.489253994793156
2020-08-31,1363491.328714257,6941.176657072734,9122.785354135049,45.54215578613628,16799.92669448589,11.18822228166805
2020-09-01,1363700.2509357608,6924.722773373593,8683.172837982758,60.710125444080845,15359.144569500566,11.515627097801916
2020-09-02,1371216.553580255,7432.508428459521,8433.039956078112,64.67500328390702,15424.88628595996,12.747059377295752
2020-09-03,1374015.844638611,7968.950511276489,8340.222067117787,64.38859201204875,15442.960211916894,13.93012503142373
2020-09-04,1360617.695260732,7229.627400589641,8118.103133812159,56.80286656474518,15923.722444780336,14.925112713572313
2020-09-08,1352015.0694737853,5881.747380430577,7670.831983135844,46.91332020640164,15752.792190004306,14.764179624217562
2020-09-09,1344623.014039278,4169.007929628482,6970.4671724343725,38.858594716339525,15693.016639076257,15.620464743859342
2020-09-10,1353319.8565187298,3473.37319668103,6271.048377283705,52.029577135974115,15141.927589282759,15.4836310820145
2020-09-11,1348340.3421867543,2491.5514142236207,5515.148984671689,45.033889081442915,15104.124502268087,16.058865904953432
2020-09-14,1349287.7265654227,1769.4988978987094,4766.0189673170935,45.3761515836523,15098.368462351067,16.561304440889348
2020-09-15,1357583.227633841,1845.3723803341854,4181.889649920512,49.93540167204702,15205.965361152543,15.54649768348365
2020-09-16,1358456.5015851443,1953.4504110603593,3736.201802148482,51.60259484011814,15208.110464759488,14.438897195647206
2020-09-17,1358344.5848082844,2006.937553662574,3390.3489524513006,47.41526955818332,15165.913938475556,13.241299950290138
2020-09-18,1355775.9777320665,1821.0692227988038,3076.4930065208014,52.522176632349456,14867.650854102818,11.997992090173414
2020-09-21,1351452.4362059704,1309.7950615184382,2723.153417520329,41.487608714719144,14513.720751486353,12.577950598662927
2020-09-22,1342134.0930887945,150.9540875039529,2208.713551517054,36.49132232931602,14684.578685290811,12.910552454683346
2020-09-23,1343065.2681277436,-684.4082575486973,1630.089189703904,30.781015081127308,14617.312061639519,13.496606523532872
2020-09-24,1327020.7459612829,-2610.9998031901196,781.8713911250992,22.830005444452127,15255.845450916744,15.264574483743107
2020-09-25,1330261.4976517842,-3832.161137961084,-140.9351146921374,30.11413161656786,14763.086673940665,17.068420424509966
2020-09-28,1334059.9786787396,-4442.2273879766,-1001.1935693490299,37.44783886567475,14618.65086340294,18.42271563418195
2020-09-29,1342526.903237485,-4194.151665918063,-1639.7851886628368,48.5563334728865,14694.6786184193,17.035613593858695
2020-09-30,1343280.33629359,-3891.89082318102,-2090.2063155664737,42.235887888195705,14549.63301848291,17.784304441143842
2020-10-01,1341041.1508890886,-3789.3492171429098,-2430.0348958817613,44.10528767526749,14544.419310413152,17.91710264928776
2020-10-02,1346624.9779302476,-3220.3933889905456,-2588.1065945035184,47.99942201264626,14542.517347102319,17.542110731246797
2020-10-05,1342283.3834943909,-3084.2686536801048,-2687.339006338836,37.77881369159183,14423.90424912777,19.22788661228294
2020-10-06,1342190.5442219893,-2949.875841150759,-2739.8463733012204,36.843064023302944,14412.285708154086,20.809549690795336
2020-10-07,1335920.3940464025,-3311.148428348126,-2854.1067843106016,33.50516612693761,14396.268429038464,22.800455296501678
2020-10-08,1337581.3200624879,-3423.9673437767196,-2968.078896203825,36.43519775794784,14383.272244988757,24.309228167545054
2020-10-09,1343726.8909896617,-2983.0936868162826,-2971.0818543263167,44.39265461548586,14377.753998405682,23.893645403472703
2020-10-12,1354120.8622357184,-1774.5357799758203,-2731.7726394562173,58.56646286561374,14458.865568021063,23.255403147590474
2020-10-13,1360429.2000332493,-304.20807105326094,-2246.259725775626,61.5236350243395,14471.268376524993,22.220341971451663
2020-10-14,1354803.108579437,402.41982504702173,-1716.5238156110966,71.39669651878633,13819.011604348347,21.449933860467087
2020-10-15,1355820.5406792308,1032.6223632849287,-1166.6945798318916,70.38241361410799,13837.268063653677,21.58071263169264
2020-10-16,1354921.8359745103,1442.9114710630383,-644.7733696529056,67.44331963414692,13852.169390293504,22.34426802046939
2020-10-19,1352525.8638006998,1556.7879322827794,-204.46110926576858,59.3051610890638,13734.005073370228,23.537473583094457
2020-10-20,1346353.2545768793,1135.8643335341476,63.60397929421464,52.59768650188271,13736.200015001148,22.869901642102608
2020-10-21,1345933.4921603359,759.6512433544267,202.81343210625704,54.266989323958285,13739.694544480615,22.708047513975536
2020-10-22,1349559.3717368958,745.4843583707698,311.3476173591596,52.6498123582324,13741.790540056785,22.872064063202924
2020-10-23,1343550.559475037,246.55394772673026,298.3888834326737,51.1108356524524,13742.69566575724,21.35418555235331
2020-10-26,1347058.1925495202,132.65550717851147,265.24220818184125,54.026053854483905,13746.172557419764,20.11852745945156
2020-10-27,1343164.0122221145,-268.7397701628506,158.44581251290288,56.23633922047893,13751.346570402417,18.7200450566454
2020-10-28,1346335.5781187697,-327.1582803677302,61.324993936776266,57.34583727079002,13757.599611871194,17.899669871335597
2020-10-29,1330158.694040701,-1659.6631560679525,-282.8726360641695,40.25522936074393,14428.343086040879,18.491624280294893
2020-10-30,1328197.8085366364,-2841.158832156798,-794.5298752826952,28.815756009890194,14151.014695193104,20.23016264943567
2020-11-02,1322681.01658007,-4174.540172269801,-1470.5319346801166,18.747987782245204,14124.051707012262,22.99289402760474
2020-11-03,1331780.3143843545,-4445.769144697115,-2065.5793766835163,31.97581968436748,14281.920870613123,22.450864901864254
2020-11-04,1338170.8312979797,-4097.821615515277,-2472.0278244498686,37.25459425386057,14269.313935340799,21.296708748794497
2020-11-05,1352976.8974080505,-2597.4036438087933,-2497.1029883216534,48.83041967598033,14842.294809438372,18.90487704664294
2020-11-06,1371077.8179435928,51.68562054936774,-1987.3452665474492,59.38372041631357,15658.798451385028,18.91607860120575
2020-11-09,1368095.3945972787,1888.6797844225075,-1212.140256353458,61.36408732435819,15674.328551399605,20.166643862378397
2020-11-10,1343408.005739972,1337.0324565672781,-702.3057137693108,48.94709318223728,16956.12097742841,19.63634796942195
2020-11-11,1342203.4677220564,793.5047942081001,-403.1436121738286,46.870038643523365,16950.86676027496,19.633750674001544
2020-11-12,1344268.4397083127,523.3483534376137,-217.8452190515402,50.3160683958497,16951.379531870163,19.520231536298752
2020-11-13,1349513.6924268485,724.1479588318616,-29.446583474859864,51.06481527026434,16953.133460353976,19.097423308525283
2020-11-16,1357689.638242773,1525.4293904388323,281.52861130787863,56.07342658051624,17062.6158807052,19.074179290392806
2020-11-17,1361392.7550453017,2431.2355061110575,711.4699902685145,56.26781703804573,17073.371007081303,18.92038970125202
2020-11-18,1361551.8586323808,3125.898298770655,1194.3556519689428,65.07877184661834,16415.359652656414,19.74919835551199
2020-11-19,1357694.8504808892,3326.8454399234615,1620.8536095598465,63.914572943798724,16436.428968330878,18.772942006417683
2020-11-20,1360568.9597461678,3675.6435638128314,2031.8116004104436,68.32980224717573,16463.491784878093,16.97959990208713
2020-11-23,1362099.3250823068,4029.1111969356425,2431.2715197154835,65.82713713097105,16310.834204493573,16.728950951386786
2020-11-24,1353442.1870930677,3569.530828338582,2658.923381440103,57.78766599624663,16456.737105331053,16.088959465999952
2020-11-25,1350789.9812826286,2957.2103515013587,2718.580775452355,48.726975286341535,15880.804906453572,16.103740476201107
2020-11-27,1349107.7441426811,2309.576127983397,2636.779845958564,34.18868708578303,15061.859750465474,16.9553500790021
2020-11-30,1351165.2456611977,1939.9816166986711,2497.4202001065855,37.65139980988926,15049.766786939697,17.028586461390862
2020-12-01,1345728.8630296274,1194.633665832691,2236.862893251807,52.35381652214098,13767.8281972461,17.28575965062017
2020-12-02,1351830.7986624637,1083.8216332627926,2006.2546412540041,58.88174825165449,13774.704862203533,18.1775855846691
2020-12-03,1351804.3912037231,982.5452676373534,1801.512766530674,57.22405856652533,13780.08768470025,19.163673069171445
2020-12-04,1359116.6265392206,1475.3128111595288,1736.272775456445,58.85459795350606,13823.850652123452,20.275368462194923
2020-12-07,1355052.3614301174,1520.3566862849984,1693.0895576221558,47.36872311795419,13722.859909777946,19.712842067449234
2020-12-08,1362763.338554051,2153.442151768133,1785.1600764513514,51.26620112703684,13787.921785938719,18.998881338410687
2020-12-09,1366145.6332597116,2894.7213146151043,2007.072324084102,54.005379338964914,13791.203053529674,17.420021771700977
2020-12-10,1356039.8625479362,2636.348963033175,2132.927651873917,48.69878253670956,14027.561733508699,15.549516573043334
2020-12-11,1358247.9738888396,2580.0222536546644,2222.3465722300666,48.15583507580238,14025.903886467751,13.12789531364622
2020-12-14,1360244.9626980533,2665.7936284814496,2311.0359834803435,48.53744109640623,14024.579341907569,11.008038854082837
2020-12-15,1356057.012165163,2368.532485013129,2322.5352837869004,52.21876399082589,13891.452284546653,10.213296719468698
2020-12-16,1365405.8072361439,2854.4165807212703,2428.9115431737746,61.13640141069944,14082.018305570602,11.691950988614256
2020-12-17,1367366.4698320231,3358.972172406502,2614.92366902032,63.85329932093454,14095.060252491568,11.477355606061412
2020-12-18,1373243.6802806465,4184.837675498333,2928.906470315923,65.83364785961805,14110.83056293403,12.040878894009998
2020-12-21,1369586.1812097083,4492.426532085519,3241.6104826698424,67.5573524671457,14127.871504491228,14.208441476444708
2020-12-22,1368521.010707057,4597.248342224397,3512.7380545807537,63.26634406984517,14139.793084523075,14.833411707814246
2020-12-23,1365994.9561559614,4425.474772391608,3695.285398142925,60.848394600866165,14149.929202346098,15.350226629507222
2020-12-24,1366775.1611223358,4302.700152063742,3816.7683489270885,56.50439968645909,14118.495855419664,15.015007483573175
2020-12-28,1370219.0798728692,4432.2041515412275,3939.8555094499166,63.01828280443505,14129.329225735904,16.56774009086305
2020-12-29,1371431.7732239466,4579.8970207157545,4067.8638117030846,58.37476104333146,14071.438076845587,17.582245035524554
2020-12-30,1372608.8850194812,4737.318904519081,4201.7548302662835,56.52219380370213,14076.054685245434,17.941402752700526
2020-12-31,1377446.2315477848,5192.553791187005,4399.914622450428,74.17175381239633,13853.804134599897,21.271618352226575
2021-01-04,1381015.3129485054,5774.757944717305,4674.883286903803,74.94193215568161,13870.066519642514,24.633731916949195
2021-01-05,1383885.9894558813,6394.091428046348,5018.724915132312,75.41260224660027,13886.952967326672,28.117276902989964
2021-01-06,1386160.2017197325,6987.875717479736,5412.555075601797,83.7474877454671,13908.455245579926,32.60512303346524
2021-01-07,1374472.1716375751,6441.078949456336,5618.259850372706,59.65742327119344,14078.781447950185,32.39428435460112
2021-01-08,1373084.5981666066,5828.584692500997,5660.3248187983645,56.166190405602116,14082.865825332019,31.298348357478286
2021-01-11,1361736.1417859197,4376.9976893898565,5403.659392916663,38.90048620811838,14398.915845818468,30.555969471885756
2021-01-12,1357461.5453879407,2848.840664442396,4892.69564722181,38.44284960602202,14390.255391660063,29.633696782116967
2021-01-13,1360921.1166474542,1895.078415861586,4293.172200949765,43.07205150396612,14384.826895903198,28.660002746548173
2021-01-14,1363680.2878467776,1346.337280698819,3703.8052168995764,47.89891322728508,14383.173561396643,27.340732515094462
2021-01-15,1359678.3780283905,581.8283456352074,3079.409842646703,43.91401911646341,14378.104430615253,27.210664747570338
2021-01-19,1353882.3674047736,-486.13623552257195,2366.300627012848,36.53340669403534,14366.435350280904,27.208290937455303
2021-01-20,1360425.85428047,-795.3330513539258,1733.9738913394935,41.66056964691296,14358.573979606985,27.13381067068
2021-01-21,1372090.644056032,-97.9931038680952,1367.5804922979758,49.661169299880505,14701.370704296078,26.17967556354865
2021-01-22,1369968.9526959157,280.2208559347782,1150.1085650253365,44.93129465112292,14696.029790830466,23.388002060858508
2021-01-25,1365929.669576338,251.12691910821013,970.3122358419113,39.83850647168967,14685.254331278915,21.215476515652945
2021-01-26,1371820.9885639239,695.4334471672773,915.3364781069846,42.190948206072456,14676.636473498957,18.639391939985064
2021-01-27,1370432.0333939139,924.8118422306143,917.2315509317107,39.70195747504192,14665.402067551955,15.235857833459217
2021-01-28,1358728.6485854522,160.38174717803486,765.8615901809756,39.693976182812,14660.876146912226,15.259934109335873
2021-01-29,1359862.3782621706,-349.91845846315846,542.7055804521488,41.31560953777791,14651.431704123339,15.549860556366204
2021-02-01,1349220.7117355054,-1594.6465082184877,115.23516271802146,41.70279624989986,14596.476918103772,15.148762959508629
2021-02-02,1357717.9946309347,-1873.8422534542624,-282.58032051643534,50.161000747871064,14718.709590582659,13.590300273445663
2021-02-03,1355972.7986470729,-2210.4489442640916,-668.1540452659666,46.82506555917925,14715.175077725251,13.053626759111372
2021-02-04,1352719.2828350582,-2708.5215566060506,-1076.2275475339834,43.01154391489299,14707.34578843117,13.752439991325486
2021-02-05,1346721.865343907,-3546.3095107937697,-1570.2439401859406,41.944243621123604,14698.091136513676,14.03422781476974
2021-02-08,1349041.1105993034,-3977.2712834642734,-2051.6494088416075,46.85391463126186,14694.633095938347,12.55745375697659
2021-02-09,1356956.427154708,-3638.173103404697,-2368.9541477542252,47.784891219978796,14772.90739225074,11.681648365060923
2021-02-10,1360169.654991836,-3074.711361611262,-2510.1055905256326,41.46809409758947,14421.225503256179,12.853097512630175
2021-02-11,1363340.4529820522,-2345.2721360677388,-2477.138899634054,45.32614010130906,14416.490860603417,12.79663743790359
2021-02-12,1358724.7193338512,-2115.2540921387263,-2404.7619381349887,44.960642113225205,14411.344467573068,12.063808500989852
2021-02-16,1354436.0272166457,-2253.05295491009,-2374.420141490009,37.56158698373872,14398.926638039295,12.726470342065978
2021-02-17,1341000.6364153672,-3407.1082765003666,-2580.9577684920805,32.038824375239926,14858.646184426167,13.824276531882589
2021-02-18,1339438.4614397122,-4397.07317578746,-2944.1808499511562,36.56473623770791,14494.171653212465,14.272362813319399
2021-02-19,1337389.5692339553,-5286.021997331642,-3412.5490794272537,34.54511512777515,14478.119646763746,15.241891161881897
2021-02-22,1334416.1232097857,-6159.450278277509,-3961.9293191973047,38.618216450407594,14189.290442960537,15.683402818424243
2021-02-23,1335424.343666651,-6693.139176724479,-4508.1712907027395,30.630139304003535,14051.316912109298,18.361398918253037
2021-02-24,1333503.981767732,-7188.187676826259,-5044.174567927444,30.537188329933002,14035.267757195481,20.693458084163037
2021-02-25,1332893.9326125192,-7542.794409494614,-5543.898536240878,32.002793885019315,14021.106792750801,22.270034475297845
2021-02-26,1311806.7029623336,-9416.834591976134,-6318.485747387929,25.120585613480046,15033.89568643355,24.68129070983561
2021-03-01,1312103.930930949,-10754.074844663497,-7205.603566843043,22.898800345053488,15007.511986670434,28.113743543403633
2021-03-02,1314599.2028885214,-11480.16360619734,-8060.515574713903,16.236695858355404,14896.504367935222,32.63678557528085
2021-03-03,1313923.0432074883,-11972.14715624298,-8842.84189101972,11.582586945480998,14863.471073803541,36.92616111753242
2021-03-04,1301571.192195092,-13206.502472438617,-9715.5740073035,5.4788553351240665,15236.77839120005,42.64661776642292
2021-03-05,1289513.326145737,-14984.969570575282,-10769.453119957856,4.948027806549035,15588.07735453902,48.39132542134191
2021-03-08,1294983.7495854322,-15771.199534660438,-11769.802402898373,11.886910055663677,15545.611441945292,52.077662124961854
2021-03-09,1285787.5912332798,-16941.059579802677,-12804.053838279235,12.570133531118785,15223.090179442694,54.874306154736125
2021-03-10,1302931.1188190307,-16296.981237050379,-13502.639318033463,29.567552544722275,15956.218648403334,55.87727288172963
2021-03-11,1307571.7080184156,-15236.451417141594,-13849.40173785509,33.78201572413147,15934.920176106521,55.98663045479382
2021-03-12,1308019.6680895165,-14196.182505078381,-13918.757891299749,35.23736021981453,15916.065565306328,56.470863023180684
2021-03-15,1299843.011823073,-13871.646022522124,-13909.335517544225,31.57769443548071,16010.467557370064,56.33498840689548
2021-03-16,1304744.5295231852,-13068.293850452872,-13741.127184125955,35.55563361769889,15989.925091481102,55.615648566284015
2021-03-17,1303739.2242145068,-12370.155747667188,-13466.932896834202,35.415024311463085,15969.10029976825,55.126607188094034
2021-03-18,1305079.2543900744,-11575.314020679565,-13088.609121603276,45.80585855636526,14926.56668397563,52.16302908040567
2021-03-19,1295095.2002025305,-11617.111132494407,-12794.309523781503,40.53886516999211,15165.030318207573,49.633842094365086
2021-03-22,1297707.5741308902,-11309.07492515794,-12497.26260405679,40.61622817035244,15152.96486909498,46.13605812960732
2021-03-23,1303831.2797637568,-10450.356935305055,-12087.881470306444,44.7136982753034,15145.75646663517,41.382395104672234
2021-03-24,1302467.6554236203,-9767.258948333561,-11623.756965911869,50.53067900740898,14728.968579554066,35.141182623198326
2021-03-25,1303354.413776412,-9050.021865459858,-11109.009945821466,59.44233910753446,14338.119397959788,30.095249703058613
2021-03-26,1300119.5891183994,-8642.99851837242,-10615.807660331659,53.61388275223755,14341.78785476905,25.217326540819222
2021-03-29,1303601.873011401,-7947.820844507543,-10082.210297166836,63.63131794701762,14156.853742040128,21.866307861423003
2021-03-30,1296301.3120323143,-7894.973447708413,-9644.762927275151,44.027227426312315,13451.41691056885,19.795225496351303
2021-03-31,1290015.517786769,-8265.028464701725,-9368.816034760466,34.639030481206234,13438.876774689099,19.672410330348974
2021-04-01,1293320.5603099973,-8197.119134684326,-9134.476654745238,37.751260452944486,13428.377411989446,19.31231869578257
2021-04-05,1306489.2895687148,-7000.002435147064,-8707.581810825604,55.11294570284878,13787.327724918174,17.47722732363871
2021-04-06,1310972.8608920195,-5624.654574275715,-8090.996363515626,54.822432349329326,13791.776533038772,16.170811416169233
2021-04-07,1316632.587658401,-4031.51602870482,-7279.100296553466,59.31183176300767,13800.986078355827,15.484671777724808
2021-04-08,1313985.2612489583,-2948.5700894384645,-6412.994255130466,56.31288052049473,13807.347511826449,15.85794943816003
2021-04-09,1323241.883565517,-1328.0862190122716,-5396.012647906827,70.15921967049667,13765.4404793857,17.450563844764275
2021-04-12,1320842.7426089915,-234.72592710191384,-4363.755303745844,66.62063875934908,13781.965599727202,18.55060586671654
2021-04-13,1319354.5745586765,505.8560631403234,-3389.8330303686107,61.94794895369738,13793.053667437867,19.571238234596393
2021-04-14,1326366.926684236,1639.7092898627743,-2383.924566322334,66.92321626801919,13837.30439634819,21.908890339138658
2021-04-15,1323085.6164342568,2247.6127462440636,-1457.6171038090547,63.51351278760836,13851.398112532366,22.489139273721253
2021-04-16,1338208.550681209,3904.6644796759356,-385.1607871120566,72.43336247307677,14480.882477473384,25.17058250782253
2021-04-19,1338365.8523347382,5170.975063931895,726.0663830967337,71.30966289491619,14505.71389127576,26.263639067932907
2021-04-20,1336728.94573265,5973.5908062572125,1775.5712677288295,76.63044116038577,14476.086885424198,29.275475391702184
2021-04-21,1337394.7084082677,6587.454968170961,2737.948007817256,83.70510158324623,14509.929164439556,31.947878590950616
2021-04-22,1344581.5575928376,7566.641867947532,3703.6867798433113,84.55795931681439,14579.682833684841,35.18711134621431
2021-04-23,1340914.8282478934,7955.078928654781,4553.965209605605,76.61849329278962,14130.252303393258,38.24953385536784
2021-04-26,1342822.9713671594,8320.970334123122,5307.366234509109,75.6486415255432,14153.00238230407,41.21559055742595
2021-04-27,1343163.325861505,8539.962302809814,5953.88544816925,73.36690529220033,14171.952909592006,43.2168636658771
2021-04-28,1337466.3433834722,8159.755558629287,6395.059470261258,69.62659297102599,14188.725111116672,45.11385193191031
2021-04-29,1339035.0319926639,7894.021667384775,6694.851909685962,65.1473781926382,14011.40501008384,44.40041356171637
2021-04-30,1337946.2481616028,7509.010687238071,6857.683665196384,66.82711458689215,14023.621799764273,44.42981093384517
2021-05-03,1334081.1620192172,6813.465176480124,6848.839967453132,63.84124996714122,14034.1407908075,44.69957956506136
2021-05-04,1339909.4092709376,6655.807190394029,6810.233412041312,63.01809300191982,14016.634171788115,44.143385299167555
2021-05-05,1336962.5646290765,6221.3603957863525,6692.458808790319,63.42594017906673,14026.546277641552,44.13090885077321
2021-05-06,1339351.914666787,6000.686580844922,6554.104363201241,51.46788258473451,13425.085002377962,41.14305755784529
2021-05-07,1348627.8189974641,6499.368278356735,6543.157146232339,60.675174319437296,13613.326781114896,39.62872989640179
2021-05-10,1353935.5406657965,7239.414433386875,6682.408603663247,66.62940562187902,13625.617206067147,38.20620637972956
2021-05-11,1347557.3923900975,7227.924072077265,6791.511697346052,58.845141216497645,13632.876266054178,34.66992983746333
2021-05-12,1343091.863233739,6780.327599067241,6789.27487769029,48.63896467447915,13598.673527468694,29.873230280134145
2021-05-13,1326228.5704333482,5007.157972614281,6432.851496675089,39.189051425201306,14319.051196760032,27.55540392901812
2021-05-14,1332626.7195241172,4071.2545406387653,5960.532105467824,42.95966181276821,14311.768159729296,24.835795050418078
2021-05-17,1344281.8388749333,4221.353913479252,5612.69646707011,50.66794563853084,14664.97496591327,21.60094313385194
2021-05-18,1346978.3085990443,4505.94953784463,5391.347081225014,55.89141535890473,14671.769226781526,19.643820479771584
2021-05-19,1344612.1660675514,4488.821354560554,5210.841935892123,53.42051427222071,14675.752893977882,17.97170179487085
2021-05-20,1342293.105605632,4239.25090226694,5016.5237291670865,52.62633919727093,14678.857792152192,15.947010016881162
2021-05-21,1351442.1859628886,4725.2491131313145,4958.268805959932,59.859841760548704,14862.106339786402,15.379597279920928
2021-05-24,1352051.010016785,5100.735110408394,4986.762066849625,57.330146123371534,14870.77891174772,14.568704596070178
2021-05-25,1357617.953135136,5780.877891386859,5145.585231757072,62.087694628422135,14885.53276068062,14.378018290481757
2021-05-26,1363362.8174542875,6706.1541140070185,5457.699008207061,63.52037580457327,14902.683405528825,16.097182887734753
2021-05-27,1361599.7683763967,7214.020127065713,5808.963231978792,57.9795566682604,14731.037281107358,15.712821654043571
2021-05-28,1358413.56127674,7275.539427044103,6102.278470991854,52.8284303079248,14734.235867258029,13.745132740868574
2021-06-01,1359723.1529646113,7345.295031164773,6350.881783026438,58.20986581999763,14742.925696239807,13.654535969779062
2021-06-02,1359463.2169657547,7295.50415663654,6539.806257748459,61.71277709570237,14754.61952033411,15.202763809485262
2021-06-03,1362209.7180588613,7392.448667990044,6710.334739796776,82.2585508773561,14049.45248662203,18.32156967498377
2021-06-04,1350781.4866163514,6472.504125425825,6662.768616922586,64.9299021592529,14396.300463789925,19.516162532570377
2021-06-07,1364508.6660896754,6773.034779403824,6684.821849418834,66.08569898863107,14551.528625117182,21.71495956709781
2021-06-08,1365210.2783998593,6987.276760633104,6745.3128316616885,64.97437702865301,14564.5514606892,23.00979012147734
2021-06-09,1366031.8043391777,7141.037911904976,6824.457847710347,68.05047810912214,14579.851202311793,25.0952536441296
2021-06-10,1367406.3251052226,7289.775081139989,6917.521294396276,71.50543844218123,14597.78921624007,27.785706238306343
2021-06-11,1373349.6703802466,7797.345704831416,7093.486176483304,69.85008947632883,14442.589603149465,29.20861848561188
2021-06-14,1368502.9066945857,7719.519937017467,7218.692928590137,63.843673481690836,14454.34095791932,30.137132129801454
2021-06-15,1363408.272410222,7164.164022888755,7207.787147449861,54.91138203437172,14458.476900258667,29.11371059336867
2021-06-16,1361045.5337023337,6458.93263742514,7058.016245444917,47.914830511276655,14456.821697578698,27.4113919663628
2021-06-17,1351278.8940208764,5053.68969545071,6657.150935446077,41.88220283688519,14664.467159564274,27.361562558001896
2021-06-18,1347110.3279626854,3562.5887910227757,6038.238506561417,41.24483306833084,14656.39342148281,28.137999678036977
2021-06-21,1347189.9391176756,2360.0987866297364,5302.6105625750815,40.1035562121488,14647.441125877867,28.309867340169887
2021-06-22,1350103.357178453,1623.4906936015468,4566.786588780375,42.906541160661746,14640.75551174408,27.58122949023323
2021-06-23,1350407.639873795,1052.14803580218,3863.8588781847357,40.711862128312134,14632.32545589762,24.244446785439642
2021-06-24,1347678.1347290357,374.7863061972894,3166.0443637872463,47.17024796496211,14296.228489590376,22.447762521911898
2021-06-25,1350406.5699932743,57.471680934075266,2544.329827216612,33.91479025150747,13792.96726788755,22.38365649401838
2021-06-28,1349616.275267898,-254.83504550950602,1984.4968526713888,32.248994611279045,13781.828694221864,22.716586901699948
