Date,SPY,TLT,GLD,FXY
2013-05-01,126.92738342285156,87.73313903808594,141.11000061035156,100.5999984741211
2013-05-02,128.10617065429688,87.61994934082031,141.9199981689453,99.94000244140625
2013-05-03,129.40530395507812,85.55416107177734,142.08999633789062,98.91000366210938
2013-05-06,129.7340850830078,85.34190368652344,142.14999389648438,98.56999969482422
2013-05-07,130.3916473388672,85.0094985961914,140.3800048828125,98.9000015258789
2013-05-08,130.985107421875,85.14384460449219,142.4600067138672,98.95999908447266
2013-05-09,130.61619567871094,84.92453002929688,140.80999755859375,97.33000183105469
2013-05-10,131.0411834716797,84.01188659667969,139.60000610351562,96.41999816894531
2013-05-13,131.1454315185547,83.36808776855469,138.42999267578125,96.1500015258789
2013-05-14,132.50064086914062,82.4625244140625,137.80999755859375,95.7300033569336
2013-05-15,133.21441650390625,83.01435852050781,134.6300048828125,95.69999694824219
2013-05-16,132.58889770507812,83.87749481201172,134.08999633789062,95.69999694824219
2013-05-17,133.87197875976562,82.81620788574219,131.07000732421875,94.81999969482422
2013-05-20,133.8639678955078,82.71721649169922,135.1199951171875,95.76000213623047
2013-05-21,134.0564422607422,83.36808776855469,132.8800048828125,95.55000305175781
2013-05-22,133.06199645996094,82.13004302978516,131.94000244140625,95.12000274658203
2013-05-23,132.67713928222656,82.51909637451172,134.61000061035156,96.16999816894531
2013-05-24,132.56483459472656,82.63233184814453,133.75999450683594,96.8499984741211
2013-05-28,133.35877990722656,80.5382080078125,133.49000549316406,95.75
2013-05-29,132.49264526367188,81.44377899169922,134.8300018310547,96.77999877929688
2013-05-30,132.9818572998047,81.24568176269531,136.6999969482422,97.1500015258789
2013-05-31,131.07321166992188,80.96976470947266,133.9199981689453,97.45999908447266
2013-06-03,131.79501342773438,81.39876556396484,136.50999450683594,98.41000366210938
2013-06-04,131.1614990234375,80.6471176147461,135.22999572753906,97.87000274658203
2013-06-05,129.32513427734375,81.76044464111328,135.52000427246094,98.75
2013-06-06,130.49591064453125,81.71085357666016,136.52999877929688,100.87999725341797
2013-06-07,132.15585327148438,80.24996185302734,133.27999877929688,100.5
2013-06-10,132.15585327148438,79.86699676513672,133.94000244140625,99.1500015258789
2013-06-11,130.79263305664062,80.81731414794922,133.25,102.11000061035156
2013-06-12,129.7100372314453,79.6613540649414,134.25,101.97000122070312
2013-06-13,131.6827392578125,80.90950012207031,133.74000549316406,102.86000061035156
2013-06-14,130.85678100585938,80.71798706054688,134.42999267578125,103.75
2013-06-17,131.86720275878906,80.29254913330078,133.77000427246094,103.61000061035156
2013-06-18,132.90969848632812,80.3350601196289,132.1300048828125,102.70999908447266
2013-06-19,131.07321166992188,79.50534057617188,130.58999633789062,101.4000015258789
2013-06-20,127.82551574707031,78.2004623413086,123.5999984741211,100.51000213623047
2013-06-21,128.23587036132812,76.87433624267578,125.05000305175781,100.16000366210938
2013-06-24,126.6154556274414,77.19342041015625,123.93000030517578,100.25
2013-06-25,127.83277130126953,76.5055160522461,123.47000122070312,100.08999633789062
2013-06-26,129.0984344482422,77.00192260742188,118.27999877929688,100.05000305175781
2013-06-27,129.85626220703125,77.78914642333984,115.94000244140625,99.52999877929688
2013-06-28,129.32415771484375,78.32100677490234,119.11000061035156,98.62999725341797
2013-07-01,130.08201599121094,78.47879791259766,121.12999725341797,98.23999786376953
2013-07-02,129.96104431152344,78.42906188964844,120.05000305175781,97.25
2013-07-03,130.01742553710938,78.19448852539062,120.73999786376953,97.80000305175781
2013-07-05,131.420166015625,75.52902221679688,118.08999633789062,96.69999694824219
2013-07-08,132.16995239257812,76.26115417480469,119.51000213623047,96.83000183105469
2013-07-09,133.12123107910156,76.33930969238281,120.62000274658203,96.8499984741211
2013-07-10,133.16958618164062,75.74224090576172,120.94999694824219,97.66000366210938
2013-07-11,134.9833984375,76.6307373046875,124.23999786376953,98.95999908447266
2013-07-12,135.0398406982422,76.5667495727539,124.12999725341797,98.48999786376953
2013-07-15,135.5557403564453,76.97193908691406,124.18000030517578,98.12000274658203
2013-07-16,135.0478973388672,77.23492431640625,124.88999938964844,98.83000183105469
2013-07-17,135.39451599121094,77.37704467773438,123.31999969482422,98.20999908447266
2013-07-18,136.13621520996094,76.41041564941406,124.01000213623047,97.30999755859375
