Date,SPY,QQQ,IWM,AGG,TLT,IEF,GLD,UUP,FXE,FXY,FXB
2013-04-02,125.7565689086914,62.029563903808594,78.27497100830078,78.71113586425781,83.24065399169922,81.67770385742188,152.42999267578125,18.854991912841797,121.18340301513672,104.81999969482422,137.0938262939453
2013-04-03,124.48155975341797,61.46354675292969,77.04895782470703,78.7966537475586,83.98897552490234,82.02030944824219,150.72999572753906,18.813220977783203,121.49812316894531,105.41999816894531,137.35101318359375
2013-04-04,124.98674774169922,61.48149490356445,77.70846557617188,79.017578125,84.99142456054688,82.34776306152344,150.2899932861328,18.788158416748047,122.35657501220703,101.80000305175781,138.306396484375
2013-04-05,124.4253158569336,60.969398498535156,77.5562744140625,79.24563598632812,86.70692443847656,82.60661315917969,152.80999755859375,18.754745483398438,123.02426147460938,100.16999816894531,139.22500610351562
2013-04-08,125.26738739013672,61.29283905029297,78.19886016845703,79.1102523803711,86.0433120727539,82.34014892578125,152.16000366210938,18.804866790771484,122.97655487060547,98.61000061035156,138.3890380859375
2013-04-09,125.70043182373047,61.70612335205078,77.97053527832031,79.13872528076172,85.83149719238281,82.37055206298828,153.33999633789062,18.72132682800293,123.72055053710938,98.91000366210938,139.05043029785156
2013-04-10,127.2401351928711,62.9100456237793,79.38252258300781,78.97481536865234,84.6525650024414,82.0279769897461,150.75,18.738035202026367,123.57747650146484,98.16000366210938,139.10552978515625
2013-04-11,127.65715026855469,62.88309097290039,79.49246978759766,78.98902130126953,84.8149185180664,82.1192626953125,151.0500030517578,18.687911987304688,123.85409545898438,98.08999633789062,139.6475067138672
2013-04-12,127.34430694580078,62.838172912597656,79.171142578125,79.24563598632812,86.07857513427734,82.57615661621094,143.9499969482422,18.66284942626953,123.8731918334961,99.29000091552734,139.3260498046875
2013-04-15,124.39328002929688,61.59828567504883,76.18659210205078,79.28121948242188,86.82691955566406,82.75894927978516,131.30999755859375,18.72132682800293,123.21500396728516,101.19999694824219,138.68301391601562
2013-04-16,126.22969818115234,62.41591262817383,77.50553131103516,79.28121948242188,86.11389923095703,82.52284240722656,132.8000030517578,18.570955276489258,124.61719512939453,100.3499984741211,139.53733825683594
2013-04-17,124.3852767944336,61.194000244140625,76.1612319946289,79.28121948242188,86.68570709228516,82.67511749267578,132.8699951171875,18.771451950073242,123.19597625732422,99.77999877929688,138.26968383789062
2013-04-18,123.60742950439453,60.349430084228516,75.73851013183594,79.2669906616211,86.89749908447266,82.7208480834961,134.3000030517578,18.76309585571289,123.41535949707031,99.73999786376953,138.6922149658203
2013-04-19,124.68202209472656,61.17599868774414,76.60934448242188,79.27412414550781,86.71400451660156,82.67511749267578,135.47000122070312,18.796510696411133,123.49166107177734,98.44000244140625,138.23287963867188
2013-04-22,125.23538208007812,61.804935455322266,76.82917022705078,79.37384796142578,86.77752685546875,82.7208480834961,137.89999389648438,18.788158416748047,123.48210144042969,98.6500015258789,138.67388916015625
2013-04-23,126.52641296386719,62.39792251586914,78.04666900634766,79.33826446533203,86.47395324707031,82.66752624511719,136.8800048828125,18.854991912841797,122.89071655273438,98.45999908447266,138.28797912597656
2013-04-24,126.60657501220703,62.370967864990234,78.45252227783203,79.32398986816406,86.69280242919922,82.70561981201172,138.3699951171875,18.846637725830078,123.06245422363281,98.33999633789062,138.5360565185547
2013-04-25,127.11984252929688,62.703407287597656,78.96822357177734,79.28836822509766,86.31863403320312,82.61420440673828,141.6300048828125,18.804866790771484,122.93843078613281,98.54000091552734,140.024169921875
2013-04-26,126.89525604248047,62.5057373046875,78.54548645019531,79.45223236083984,87.10932159423828,82.91120147705078,140.91000366210938,18.72132682800293,123.21500396728516,99.83000183105469,140.52944946289062
2013-04-29,127.74531555175781,63.08074951171875,79.11198425292969,79.50213623046875,86.79164123535156,82.8807144165039,142.3000030517578,18.637784957885742,123.8159408569336,100.06999969482422,140.62130737304688
2013-04-30,128.0500946044922,63.53894805908203,79.56010437011719,79.48795318603516,86.841064453125,82.86553955078125,142.77000427246094,18.54589080810547,124.50267791748047,100.45999908447266,140.961181640625
2013-05-01,126.9273910522461,63.24245071411133,77.63236236572266,79.5250473022461,87.73312377929688,83.13616943359375,141.11000061035156,18.52918243408203,124.626708984375,100.5999984741211,141.11737060546875
2013-05-02,128.106201171875,64.0420913696289,78.86677551269531,79.53216552734375,87.61996459960938,83.13616943359375,141.9199981689453,18.654499053955078,123.50115203857422,99.94000244140625,140.9795379638672
2013-05-03,129.4053192138672,64.79683685302734,80.11809539794922,79.23950958251953,85.55413818359375,82.4271469116211,142.08999633789062,18.646141052246094,123.9876708984375,98.91000366210938,141.25514221191406
2013-05-06,129.734130859375,65.04840087890625,80.63386535644531,79.11095428466797,85.3418960571289,82.32036590576172,142.14999389648438,18.687911987304688,123.59660339355469,98.56999969482422,141.08062744140625
2013-05-07,130.3916778564453,65.01248931884766,81.2933578491211,79.0680923461914,85.00940704345703,82.20606231689453,140.3800048828125,18.687911987304688,123.61565399169922,98.9000015258789,140.44676208496094
2013-05-08,130.9850311279297,65.32691192626953,81.53005981445312,79.13948822021484,85.14384460449219,82.30519104003906,142.4600067138672,18.6043701171875,124.35963439941406,98.95999908447266,140.9795379638672
2013-05-09,130.6162567138672,65.23706817626953,81.25103759765625,79.03238677978516,84.92448425292969,82.2898941040039,140.80999755859375,18.77980613708496,123.19597625732422,97.33000183105469,140.14358520507812
2013-05-10,131.04119873046875,65.63238525390625,81.8682632446289,78.87535858154297,84.01188659667969,81.82487487792969,139.60000610351562,18.88005256652832,122.72859191894531,96.41999816894531,139.34446716308594
2013-05-13,131.14540100097656,65.71324157714844,81.80903625488281,78.803955078125,83.36809539794922,81.68003845214844,138.42999267578125,18.913471221923828,122.59503173828125,96.1500015258789,138.7932586669922
2013-05-14,132.5006561279297,66.05465698242188,82.85749816894531,78.61837005615234,82.46251678466797,81.35218048095703,137.80999755859375,18.988651275634766,122.27074432373047,95.7300033569336,138.15939331054688
2013-05-15,133.21441650390625,66.18943786621094,83.02656555175781,78.73257446289062,83.01433563232422,81.56562042236328,134.6300048828125,19.038780212402344,121.71754455566406,95.69999694824219,138.15939331054688
2013-05-16,132.58895874023438,66.11753845214844,82.81520080566406,78.94671630859375,83.87745666503906,81.9544448852539,134.08999633789062,19.030426025390625,121.73660278320312,95.69999694824219,138.54525756835938
2013-05-17,133.87200927734375,66.7554702758789,83.7452392578125,78.75396728515625,82.8162841796875,81.5123062133789,131.07000732421875,19.14737892150879,121.2596664428711,94.81999969482422,137.58985900878906
2013-05-20,133.8639373779297,66.65660858154297,83.8804931640625,78.67549133300781,82.71720886230469,81.45130157470703,135.1199951171875,19.030426025390625,121.84152221679688,95.76000213623047,138.43499755859375
2013-05-21,134.056396484375,66.72846984863281,83.89741516113281,78.73974609375,83.36809539794922,81.66477966308594,132.8800048828125,19.038780212402344,121.98458862304688,95.55000305175781,137.47044372558594
2013-05-22,133.06204223632812,66.14448547363281,82.67145538330078,78.4755630493164,82.1300277709961,81.01673889160156,131.94000244140625,19.122316360473633,121.49812316894531,95.12000274658203,136.4415740966797
2013-05-23,132.6771697998047,65.99175262451172,82.77294158935547,78.447021484375,82.51910400390625,81.10065460205078,134.61000061035156,18.997011184692383,122.30886840820312,96.16999816894531,137.10296630859375
2013-05-24,132.5648651123047,65.9558334350586,82.7560043334961,78.447021484375,82.6323013305664,81.13114929199219,133.75999450683594,18.97194480895996,122.24214172363281,96.8499984741211,137.2316436767578
2013-05-28,133.35874938964844,66.38709259033203,83.82975769042969,77.96151733398438,80.53814697265625,80.1781997680664,133.49000549316406,19.105613708496094,121.574462890625,95.75,136.57940673828125
2013-05-29,132.49266052246094,66.07261657714844,83.05195617675781,78.06864929199219,81.44380950927734,80.5059585571289,134.8300018310547,18.963594436645508,122.28984069824219,96.77999877929688,137.22239685058594
2013-05-30,132.98187255859375,66.42302703857422,83.60993957519531,78.04717254638672,81.24568176269531,80.51360321044922,136.6999969482422,18.838285446166992,123.24364471435547,97.1500015258789,138.1778106689453
2013-05-31,131.07325744628906,65.81204986572266,82.68836975097656,77.89724731445312,80.96976470947266,80.29252624511719,133.9199981689453,18.88840675354004,122.83350372314453,97.45999908447266,137.89303588867188
2013-06-03,131.79501342773438,65.92888641357422,83.47466278076172,77.93663024902344,81.39879608154297,80.40858459472656,136.50999450683594,18.754745483398438,123.53933715820312,98.41000366210938,138.94024658203125
2013-06-04,131.16151428222656,65.5875015258789,82.58690643310547,77.76496124267578,80.64704895019531,80.2024154663086,135.22999572753906,18.76309585571289,123.63471984863281,97.87000274658203,138.9034423828125
2013-06-05,129.32510375976562,64.73391723632812,81.53005981445312,77.72199249267578,81.760498046875,80.59172821044922,135.52000427246094,18.729679107666016,123.7110366821289,98.75,139.7118682861328
2013-06-06,130.4959716796875,65.04840087890625,82.39244079589844,77.92229461669922,81.71086883544922,80.69103240966797,136.52999877929688,18.487415313720703,125.17990112304688,100.87999725341797,141.52154541015625
2013-06-07,132.15585327148438,65.9378662109375,83.02656555175781,77.67911529541016,80.24996185302734,80.06498718261719,133.27999877929688,18.51247787475586,124.91284942626953,100.5,141.08978271484375
2013-06-10,132.15585327148438,65.96482849121094,83.53385925292969,77.52176666259766,79.86702728271484,79.8665542602539,133.94000244140625,18.520830154418945,125.2657699584961,99.1500015258789,141.31944274902344
2013-06-11,130.79258728027344,65.3089599609375,82.62919616699219,77.5289077758789,80.81731414794922,80.06498718261719,133.25,18.362102508544922,125.82849884033203,102.11000061035156,141.9624786376953
2013-06-12,129.71002197265625,64.55420684814453,81.80903625488281,77.40021514892578,79.6613540649414,79.70620727539062,134.25,18.353750228881836,125.97156524658203,101.97000122070312,142.19212341308594
2013-06-13,131.6827392578125,65.37185668945312,83.25483703613281,77.77922058105469,80.90949249267578,80.30931854248047,133.74000549316406,18.29527473449707,126.24817657470703,102.86000061035156,142.40342712402344
2013-06-14,130.8567352294922,64.94058227539062,82.61225891113281,77.80067443847656,80.718017578125,80.41619110107422,134.42999267578125,18.278562545776367,126.11465454101562,103.75,142.47686767578125
2013-06-17,131.86715698242188,65.5694808959961,83.15339660644531,77.74353790283203,80.29251861572266,80.225341796875,133.77000427246094,18.245149612426758,126.41036987304688,103.61000061035156,142.74327087402344
2013-06-18,132.90972900390625,66.10855102539062,84.13414764404297,77.71491241455078,80.33505249023438,80.17951202392578,132.1300048828125,18.261857986450195,126.60111999511719,102.70999908447266,141.9257354736328
2013-06-19,131.07325744628906,65.37185668945312,83.10265350341797,77.19280242919922,79.50535583496094,79.0802230834961,130.58999633789062,18.428936004638672,125.49466705322266,101.4000015258789,140.50192260742188
2013-06-20,127.82548522949219,63.81747817993164,80.90440368652344,76.6778564453125,78.20044708251953,78.72139739990234,123.5999984741211,18.537538528442383,124.88422393798828,100.51000213623047,140.45591735839844
2013-06-21,128.23583984375,63.47861099243164,81.14112854003906,76.24867248535156,76.87427520751953,77.88934326171875,125.05000305175781,18.66284942626953,124.03532409667969,100.16000366210938,139.8680419921875
2013-06-24,126.61546325683594,62.847713470458984,80.07586669921875,75.94116973876953,77.19340515136719,77.6985092163086,123.93000030517578,18.6795597076416,124.01626586914062,100.25,140.03343200683594
2013-06-25,127.83274841308594,63.307334899902344,80.84520721435547,76.02704620361328,76.5055160522461,77.60687255859375,123.47000122070312,18.71297264099121,123.75874328613281,100.08999633789062,139.94154357910156
2013-06-26,129.09848022460938,63.875179290771484,81.22569274902344,76.34886169433594,77.00194549560547,77.91986083984375,118.27999877929688,18.813220977783203,122.90982055664062,100.05000305175781,138.94024658203125
2013-06-27,129.8562469482422,64.14558410644531,82.48545837402344,76.67072296142578,77.78912353515625,78.33977508544922,115.94000244140625,18.804866790771484,123.19597625732422,99.52999877929688,138.40750122070312
2013-06-28,129.32418823242188,64.23571014404297,82.01199340820312,76.6778564453125,78.32103729248047,78.24815368652344,119.11000061035156,18.846637725830078,122.97655487060547,98.62999725341797,137.94810485839844
2013-07-01,130.08197021484375,64.63228607177734,83.34783935546875,76.78392791748047,78.47879028320312,78.2779312133789,121.12999725341797,18.804866790771484,123.44395446777344,98.23999786376953,138.02162170410156
2013-07-02,129.9610137939453,64.65931701660156,83.28839874267578,76.78392791748047,78.4290542602539,78.30859375,120.05000305175781,18.93017578125,122.58551788330078,97.25,137.43368530273438
2013-07-03,130.0175018310547,64.92069244384766,83.45823669433594,76.67637634277344,78.1944580078125,78.1556625366211,120.73999786376953,18.854991912841797,122.92887115478516,97.80000305175781,138.50843811035156
2013-07-05,131.420166015625,65.41638946533203,84.63864135742188,75.83808135986328,75.52901458740234,76.84080505371094,118.08999633789062,19.13067054748535,121.23109436035156,96.69999694824219,135.1739501953125
2013-07-08,132.16989135742188,65.47950744628906,84.97831726074219,76.2322006225586,76.26113891601562,77.29182434082031,119.51000213623047,19.08055305480957,121.58399963378906,96.83000183105469,135.62403869628906
2013-07-09,133.1212158203125,65.87606048583984,85.76805114746094,76.31092834472656,76.33934020996094,77.42183685302734,120.62000274658203,19.15573501586914,120.79230499267578,96.8499984741211,134.8523712158203
2013-07-10,133.16958618164062,66.25462341308594,86.00581359863281,76.11038208007812,75.74224853515625,77.14653778076172,120.94999694824219,19.030426025390625,121.70800018310547,97.66000366210938,135.29335021972656
2013-07-11,134.9834442138672,67.57051086425781,87.01637268066406,76.61912536621094,76.63076782226562,77.91864776611328,124.23999786376953,18.729679107666016,123.78734588623047,98.95999908447266,137.7919921875
2013-07-12,135.0398406982422,67.86793518066406,87.1946792602539,76.5331039428711,76.5667953491211,77.85752868652344,124.12999725341797,18.771451950073242,123.4534912109375,98.48999786376953,136.98361206054688
2013-07-15,135.55584716796875,68.02116394042969,87.95895385742188,76.69793701171875,76.97190856933594,78.1021499633789,124.18000030517578,18.788158416748047,123.46302032470703,98.12000274658203,136.97439575195312
2013-07-16,135.04786682128906,67.93103790283203,87.517333984375,76.81975555419922,77.23492431640625,78.14033508300781,124.88999938964844,18.654499053955078,124.38821411132812,98.83000183105469,137.43368530273438
2013-07-17,135.39456176757812,68.102294921875,87.85704040527344,76.98453521728516,77.37705993652344,78.4843521118164,123.31999969482422,18.696266174316406,123.94950866699219,98.20999908447266,137.93893432617188
2013-07-18,136.13619995117188,67.93103790283203,88.44300079345703,76.8412094116211,76.41035461425781,78.11742401123047,124.01000213623047,18.729679107666016,123.82547760009766,97.30999755859375,138.03997802734375
2013-07-19,136.3780517578125,67.22798919677734,88.57884979248047,77.04183197021484,77.61872863769531,78.54551696777344,125.11000061035156,18.6795597076416,124.15930938720703,97.4800033569336,138.4809112548828
2013-07-22,136.64410400390625,67.42630004882812,88.76570129394531,77.14218139648438,77.73247528076172,78.53787994384766,128.83999633789062,18.596017837524414,124.55994415283203,98.30999755859375,139.2158203125
2013-07-23,136.35389709472656,66.9305648803711,88.70623016357422,77.09915161132812,77.40550994873047,78.44613647460938,129.7100067138672,18.537538528442383,124.92237854003906,98.3499984741211,139.4454803466797
2013-07-24,135.85409545898438,67.14690399169922,87.9674301147461,76.84837341308594,76.42461395263672,77.91864776611328,127.4800033569336,18.6043701171875,124.63622283935547,97.5199966430664,138.78408813476562
2013-07-25,136.18460083007812,67.57051086425781,88.7741470336914,76.87703704833984,76.39619445800781,78.0333480834961,128.6699981689453,18.479061126708984,125.48509216308594,98.63999938964844,139.54649353027344
2013-07-26,136.32965087890625,67.93103790283203,88.41749572753906,76.8554916381836,76.86529541015625,78.1021499633789,128.77999877929688,18.462352752685547,125.44695281982422,99.63999938964844,139.50973510742188
2013-07-29,135.91050720214844,67.80486297607422,87.79759979248047,76.8554916381836,76.30374908447266,77.94159698486328,128.47000122070312,18.462352752685547,125.27530670166016,99.95999908447266,139.16075134277344
2013-07-30,135.91050720214844,68.16535186767578,87.87399291992188,76.8269271850586,76.27528381347656,77.91864776611328,128.1199951171875,18.50412368774414,125.23714447021484,99.81999969482422,138.1778106689453
2013-07-31,136.00721740722656,68.29154205322266,88.02686309814453,76.88419342041016,76.55253601074219,77.9721450805664,127.95999908447266,18.45400047302246,125.65682220458984,99.93000030517578,137.90216064453125
2013-08-01,137.57920837402344,68.98554229736328,89.22422790527344,76.44990539550781,75.07746887207031,77.28399658203125,126.61000061035156,18.61272430419922,124.70301818847656,98.33000183105469,137.04791259765625
2013-08-02,137.81304931640625,69.37312316894531,89.30066680908203,76.7083511352539,75.90409851074219,77.94232177734375,126.36000061035156,18.51247787475586,125.47553253173828,98.94999694824219,138.60035705566406
2013-08-05,137.6115264892578,69.41820526123047,89.60637664794922,76.74421691894531,75.31977844238281,77.69739532470703,125.69999694824219,18.487415313720703,125.24666595458984,99.56999969482422,139.25259399414062
2013-08-06,136.82948303222656,69.00357055664062,88.70623016357422,76.66519927978516,75.54068756103516,77.72034454345703,123.97000122070312,18.437292098999023,125.65682220458984,100.11000061035156,139.12391662597656
2013-08-07,136.38612365722656,68.87740325927734,88.07782745361328,76.76580047607422,76.1036376953125,78.00361633300781,124.1500015258789,18.362102508544922,125.97156524658203,101.41000366210938,140.48350524902344
2013-08-08,136.8859405517578,69.21990203857422,88.44300079345703,76.87345886230469,76.31028747558594,78.11840057373047,126.86000061035156,18.303627014160156,126.4198989868164,101.1500015258789,140.961181640625
2013-08-09,136.4909210205078,68.94051361083984,88.34955596923828,76.9237060546875,76.4314193725586,78.17195892333984,126.86000061035156,18.320337295532227,126.01924133300781,101.69999694824219,140.5845489501953
2013-08-12,136.32965087890625,69.10272216796875,88.8166275024414,76.87345886230469,75.91129302978516,78.01885986328125,129.1300048828125,18.37045669555664,125.6281967163086,101.05999755859375,140.1803741455078
2013-08-13,136.73277282714844,69.49028778076172,88.69774627685547,76.56476593017578,74.8138427734375,77.31466674804688,127.73999786376953,18.462352752685547,125.2657699584961,99.69000244140625,140.06097412109375
2013-08-14,136.03140258789062,69.22891235351562,88.34955596923828,76.46422576904297,74.92789459228516,77.38349151611328,129.0,18.45400047302246,125.22760772705078,99.7699966430664,140.62130737304688
2013-08-15,134.12887573242188,68.05718994140625,86.71064758300781,76.19139862060547,73.91597747802734,76.95484924316406,131.69000244140625,18.328689575195312,126.12417602539062,100.58999633789062,141.82464599609375
2013-08-16,133.68548583984375,68.03018951416016,86.34548950195312,75.97602081298828,73.65948486328125,76.65631866455078,132.5800018310547,18.362102508544922,125.9048080444336,100.30999755859375,141.67767333984375
2013-08-19,132.8309783935547,67.91304779052734,85.47080993652344,75.7391586303711,73.01815795898438,76.32714080810547,132.00999450683594,18.353750228881836,125.94295501708984,100.3499984741211,141.90731811523438
2013-08-20,133.48397827148438,68.21041870117188,86.70211791992188,75.96170043945312,73.58109283447266,76.74050903320312,132.4499969482422,18.270212173461914,126.75370025634766,100.58999633789062,142.09104919433594
2013-08-21,132.6616668701172,67.97613525390625,86.17562866210938,75.68170928955078,72.77588653564453,76.25820922851562,132.07000732421875,18.362102508544922,126.1050796508789,100.04000091552734,142.12783813476562
2013-08-22,133.87091064453125,68.64305114746094,87.38999938964844,75.77498626708984,73.51692962646484,76.22759246826172,132.80999755859375,18.40387535095215,126.1050796508789,99.12999725341797,141.2735137939453
2013-08-23,134.3223876953125,69.10272216796875,87.61077117919922,76.02628326416016,74.31503295898438,76.65631866455078,134.89999389648438,18.37045669555664,126.40084075927734,99.16999816894531,141.2366943359375
2013-08-26,133.82254028320312,69.13878631591797,87.61927032470703,76.16271209716797,74.6856460571289,76.80945587158203,135.4499969482422,18.37045669555664,126.24817657470703,99.36000061035156,141.19082641601562
2013-08-27,131.6700897216797,67.72371673583984,85.5642318725586,76.36373138427734,75.62615966796875,77.24569702148438,136.75,18.311983108520508,126.4294204711914,100.7699966430664,140.89686584472656
2013-08-28,132.13766479492188,67.985107421875,85.73405456542969,76.2201156616211,75.01339721679688,76.931884765625,136.7100067138672,18.38716697692871,125.95247650146484,100.0999984741211,140.71316528320312
2013-08-29,132.3472900390625,68.46280670166016,86.59173583984375,76.37089538574219,75.61195373535156,77.0084228515625,135.8699951171875,18.51247787475586,125.02727508544922,99.58999633789062,140.5753936767578
2013-08-30,131.92807006835938,68.02116394042969,85.24153137207031,76.24884796142578,75.52642059326172,76.8629379272461,134.6199951171875,18.537538528442383,124.7983627319336,99.62999725341797,140.48350524902344
2013-09-03,132.52464294433594,68.40869903564453,85.81898498535156,76.06039428710938,74.46117401123047,76.42677307128906,136.4199981689453,18.596017837524414,124.39777374267578,98.27999877929688,141.14486694335938
2013-09-04,133.6210479736328,69.13878631591797,86.57476806640625,75.9525375366211,74.29683685302734,76.17376708984375,134.66000366210938,18.52918243408203,124.74117279052734,98.19000244140625,141.6685333251953
2013-09-05,133.790283203125,69.25594329833984,86.71064758300781,75.4418716430664,73.26089477539062,75.59110260009766,132.1999969482422,18.654499053955078,123.83500671386719,97.66999816894531,141.29185485839844
2013-09-06,133.85479736328125,69.3370590209961,86.94841003417969,75.72234344482422,73.62528991699219,76.05116271972656,134.14999389648438,18.54589080810547,124.37870788574219,98.72000122070312,141.6593017578125
2013-09-09,135.13656616210938,70.1482162475586,88.2646484375,75.87337493896484,73.66097259521484,76.20442962646484,133.91000366210938,18.45400047302246,125.1989974975586,98.25,142.2747802734375
2013-09-10,136.13619995117188,70.4907455444336,89.1308364868164,75.73675537109375,73.14651489257812,75.85179138183594,131.74000549316406,18.45400047302246,125.27530670166016,97.52999877929688,142.60549926757812
2013-09-11,136.56344604492188,70.35552978515625,89.17325592041016,75.9957046508789,73.7967529296875,76.2351303100586,131.6999969482422,18.38716697692871,125.71405792236328,97.95999908447266,143.41387939453125
2013-09-12,136.20069885253906,70.3104248046875,88.5193862915039,75.90936279296875,73.69664001464844,76.24272918701172,127.66999816894531,18.38716697692871,125.55186462402344,98.36000061035156,143.2852783203125
2013-09-13,136.5070343017578,70.35552978515625,89.00344848632812,76.01727294921875,73.98247528076172,76.34243774414062,127.81999969482422,18.37045669555664,125.59960174560547,98.54000091552734,143.88238525390625
2013-09-16,137.29710388183594,70.16625213623047,89.1987533569336,76.17545318603516,73.489501953125,76.51109313964844,126.44999694824219,18.328689575195312,125.89527130126953,98.66999816894531,144.1212158203125
2013-09-17,137.90975952148438,70.63494873046875,90.0819320678711,76.24739074707031,74.09679412841797,76.66443634033203,126.5,18.29527473449707,126.11465454101562,98.68000030517578,144.15792846679688
2013-09-18,139.50596618652344,71.48217010498047,90.93958282470703,76.88754272460938,75.01128387451172,77.61505126953125,132.00999450683594,18.086421966552734,127.5072250366211,99.72000122070312,146.00437927246094
2013-09-19,139.272216796875,71.65343475341797,90.84618377685547,76.7940673828125,74.56834411621094,77.34675598144531,131.75,18.11148452758789,127.6884536743164,98.41000366210938,145.2970428466797
2013-09-20,138.29847717285156,71.40752410888672,90.51499938964844,76.7940673828125,74.96131896972656,77.4234390258789,127.95999908447266,18.11983871459961,127.65034484863281,98.44999694824219,145.15927124023438
2013-09-23,137.658447265625,71.26284790039062,90.52349853515625,76.85162353515625,75.51143646240234,77.71476745605469,127.55000305175781,18.128192901611328,127.38319396972656,99.01000213623047,145.45321655273438
2013-09-24,137.33448791503906,71.26284790039062,90.82404327392578,77.0313949584961,76.32594299316406,77.99838256835938,127.66000366210938,18.161609649658203,127.154296875,99.0,145.05821228027344
2013-09-25,136.93748474121094,71.01876831054688,90.6537857055664,77.13928985595703,76.4831314086914,78.21305084228516,128.7899932861328,18.103132247924805,127.6884536743164,99.36000061035156,145.74713134765625
2013-09-26,137.46405029296875,71.5702133178711,91.15612030029297,77.1249008178711,75.94731140136719,78.0444107055664,127.79000091552734,18.1448974609375,127.26878356933594,98.86000061035156,145.32461547851562
2013-09-27,136.83221435546875,71.4798355102539,90.74745178222656,77.16807556152344,76.13301086425781,78.15169525146484,128.97000122070312,18.07806968688965,127.63127136230469,99.5199966430664,146.29837036132812
2013-09-30,136.1031036376953,71.30806732177734,90.77296447753906,77.10334014892578,76.01873016357422,78.28205871582031,128.17999267578125,18.06971549987793,127.66938018798828,99.47000122070312,146.70249938964844
2013-10-01,137.18057250976562,72.03126525878906,91.8287353515625,77.04639434814453,75.78800201416016,78.10775756835938,124.58999633789062,18.053009033203125,127.74568939208984,99.94999694824219,146.84034729003906
2013-10-02,137.05091857910156,72.00415802001953,91.45411682128906,77.14727783203125,75.9026107788086,78.23832702636719,127.05999755859375,17.986175537109375,128.25123596191406,100.41000366210938,147.07000732421875
2013-10-03,135.7871856689453,71.1634521484375,90.51751708984375,77.20491790771484,75.78085327148438,78.34571838378906,127.18000030517578,17.969467163085938,128.5946044921875,100.54000091552734,146.41769409179688
2013-10-04,136.8160400390625,71.7781753540039,91.12203216552734,77.14006805419922,75.72356414794922,78.13079833984375,126.52999877929688,18.053009033203125,127.90785217285156,100.3499984741211,145.14088439941406
2013-10-07,135.63327026367188,71.1815185546875,90.05772399902344,77.12564849853516,76.03155517578125,78.19987487792969,127.63999938964844,18.00288200378418,128.13681030273438,100.95999908447266,145.81149291992188
2013-10-08,134.05357360839844,69.80741882324219,88.60176849365234,77.08965301513672,76.05308532714844,78.16152954101562,127.4000015258789,18.0112361907959,128.1081085205078,100.88999938964844,145.69207763671875
2013-10-09,134.1508331298828,69.59046173095703,88.2441635131836,77.0319595336914,75.44418334960938,78.02333068847656,126.11000061035156,18.094776153564453,127.63127136230469,100.44999694824219,144.5621337890625
2013-10-10,137.0428009033203,71.06400299072266,90.3727798461914,77.11847686767578,75.56600952148438,77.85440063476562,124.2699966430664,18.128192901611328,127.6026382446289,99.52999877929688,144.74591064453125
2013-10-11,137.92581176757812,71.62448120117188,91.68400573730469,77.14727783203125,75.54446411132812,77.96955108642578,122.5999984741211,18.094776153564453,127.87924194335938,99.18000030517578,144.5897216796875
2013-10-14,138.47665405273438,72.1307144165039,92.14378356933594,77.00320434570312,74.93560791015625,77.70848846435547,122.83000183105469,18.06136131286621,128.04136657714844,99.18000030517578,144.92041015625
2013-10-15,137.47218322753906,71.85047912597656,91.24126434326172,76.96715545654297,74.88546752929688,77.72386932373047,123.7300033569336,18.128192901611328,127.56448364257812,99.43000030517578,144.9112548828125
2013-10-16,139.39210510253906,72.66409301757812,92.37368774414062,77.29857635498047,75.82386016845703,78.10009765625,123.54000091552734,18.11983871459961,127.64080810546875,98.91999816894531,144.44268798828125
2013-10-17,140.32371520996094,73.0799331665039,93.18255615234375,77.51470184326172,76.51153564453125,78.54537200927734,127.41999816894531,17.919343948364258,129.1001434326172,99.87000274658203,146.4636688232422
2013-10-18,141.27142333984375,74.26419830322266,94.24687957763672,77.64447021484375,76.67630004882812,78.5531005859375,126.8499984741211,17.919343948364258,129.1192626953125,99.9000015258789,146.45443725585938
2013-10-21,141.2795867919922,74.42689514160156,94.05955505371094,77.57239532470703,76.43274688720703,78.49935150146484,126.9800033569336,17.93604850769043,129.10968017578125,99.55999755859375,146.28912353515625
2013-10-22,142.09780883789062,74.53536224365234,94.30645751953125,77.84619903564453,77.2851791381836,79.0444564819336,129.33999633789062,17.835803985595703,130.04443359375,99.61000061035156,147.07913208007812
2013-10-23,141.41732788085938,74.08336639404297,93.99146270751953,77.82460021972656,77.58601379394531,79.18264770507812,128.69000244140625,17.84415626525879,130.0157928466797,100.37000274658203,146.4636688232422
2013-10-24,141.88711547851562,74.40879821777344,94.49380493164062,77.79573059082031,77.2851791381836,79.02139282226562,129.89999389648438,17.819093704223633,130.23519897460938,100.4800033569336,146.77603149414062
2013-10-25,142.53521728515625,74.94220733642578,94.57893371582031,77.82460021972656,77.57170104980469,79.15966033935547,130.4600067138672,17.827449798583984,130.2733612060547,100.3499984741211,146.57395935058594
2013-10-28,142.7620391845703,74.96024322509766,94.53639221191406,77.78852844238281,77.30670166015625,79.0828628540039,130.55999755859375,17.86086654663086,130.08253479003906,100.01000213623047,146.20651245117188
