date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,sac_mean,sac_sd
2021-12-09,1008331.2701685352,1011760.8574379104,1006312.2598365789,1011069.3104818756,1009280.4683974512,1009350.8332644703,1951.3466663357326
2021-12-10,1007277.138874482,1010716.8429256286,1005295.4239559354,1010048.3307442092,1008249.481846582,1008317.4436693673,1947.9498392305172
2021-12-13,1009578.8225987063,1012925.1460485464,1007458.1118484267,1012231.9596497928,1010438.5548326588,1010526.5189956262,1948.4829041883263
2021-12-14,1010911.1137170666,1014258.745953404,1008837.598440742,1013597.0688089832,1011794.992944457,1011879.9039729305,1939.5325022302136
2021-12-15,1006654.017805849,1010314.2925443203,1004897.6433741464,1009669.2243393684,1007864.1902765988,1007879.8736680566,1976.0990450696145
2021-12-16,1008337.5349429372,1011923.1917226115,1006713.958831869,1011232.7356481786,1009441.2419256564,1009529.7326142505,1896.6609459766298
2021-12-17,1009708.9966760384,1013295.0273892584,1008055.2617789567,1012620.1952937784,1010829.722688762,1010901.8407653589,1908.4640141420848
2021-12-20,1009303.0926109556,1012845.6520694304,1007652.460987392,1012205.3430665198,1010405.0145292134,1010482.3126527022,1895.19404600229
2021-12-21,1004658.2087166517,1008305.9068491034,1003145.7491752006,1007683.8147397405,1005885.2069471976,1005935.7772855787,1902.2168516328736
2021-12-22,1006605.8177174014,1010351.2686832992,1005128.668540395,1009686.1772303204,1007896.1557084072,1007933.6175759647,1926.0683875156724
2021-12-23,1011467.6414899324,1015232.208857359,1009976.5937848898,1014545.5829673908,1012758.202486963,1012796.045917307,1934.4854889597507
2021-12-27,1010892.0518753908,1014687.7778344756,1009406.7543496924,1013977.9553609974,1012201.2597421912,1012233.1598325495,1942.0410445464559
2021-12-28,1013861.2640665072,1017695.6604198673,1012370.6057554362,1016954.7001455026,1015183.8526133252,1015213.2166001278,1954.7054288672682
2021-12-29,1012147.0113664815,1015984.9846582088,1010642.0828714424,1015244.283345348,1013473.3103222736,1013498.3345127509,1960.4407752432878
2021-12-30,1009835.9591336494,1013694.0584974556,1008374.7827700304,1012940.499657592,1011178.601136708,1011204.780239087,1954.0967420433055
2021-12-31,1012286.8708599143,1016125.6500250607,1010830.633609416,1015389.0496618188,1013618.6428520652,1013650.169401655,1947.3606649515552
2022-01-04,992425.6219293282,992324.5315848744,992311.4464045676,992454.7396885604,992373.276847184,992377.923290903,55.61898809832035
2022-01-05,991881.9657850828,991772.601071957,991732.3759145034,991900.0601634932,991797.03305532,991816.8071980713,64.26591268374438
2022-01-06,986311.165623136,986288.7758227766,986264.8969609268,986328.9546927684,986288.47355684,986296.4533312896,21.868769865062372
2022-01-07,984553.703219138,984529.2990342596,984542.214367094,984546.2895108652,984563.6341725052,984547.0280607725,11.47480866920436
2022-01-10,983850.90374479,983847.7422672109,983840.904597346,983832.2746385644,983861.6540244868,983846.6958544794,9.839291621774288
2022-01-11,985208.5781922424,985230.8574992768,985223.0758093222,985227.0426687258,985235.7179964388,985225.0544332012,9.238200104872563
2022-01-12,990746.9890802983,990750.1012386986,990715.8527886608,990681.8271207566,990737.5191021232,990726.4578661075,25.326910052561473
2022-01-13,992203.9388558032,992199.1005802678,992150.3114246684,992072.0948739984,992184.2374362728,992161.9366342021,48.681328356565594
2022-01-14,991171.2054115837,991258.8836074315,991249.6423197244,991193.3520008324,991234.7119741524,991221.5590627448,33.72215462908172
2022-01-18,987598.6631550724,987539.2265129404,987618.3905212888,987500.0694070827,987629.3259804304,987577.1351153629,49.5288540927164
2022-01-19,980311.578617666,980286.4220613652,980382.3122753474,980275.5668094852,980369.5009684514,980325.0761464632,43.30597022288211
2022-01-20,983169.0803926876,983235.6641648306,983316.0031822374,983555.4280415124,983259.8677784872,983307.208711951,132.76249249087618
2022-01-21,981796.2981415126,981930.9575132806,982039.658418194,982239.1193703988,981946.1027817598,981990.427245029,146.60074863559993
2022-01-24,980514.7574002582,980780.2862259898,980939.2814520772,981538.2693235604,980777.599550276,980910.0387904324,342.3892503409129
2022-01-25,980321.0117822078,980521.0263142792,980675.3389636956,980863.1634160016,980535.4381588092,980583.1957269985,179.86579722559867
2022-01-26,978325.855421185,978302.141128324,978746.1653787782,978825.4603755644,978576.2702410852,978555.1785089874,212.8803079704475
2022-01-27,971024.7179289552,970670.2799479376,971196.9405356843,971074.5474623864,971266.3673247782,971046.5706399484,206.7736040558772
2022-01-28,969795.1085696945,970287.1613679704,970191.8553327668,970068.0837910336,970101.071058118,970088.6560239166,165.40974982472616
2022-01-31,974404.4424122012,973909.6859528208,974605.261974426,974145.2336318244,973977.6901271438,974208.4628196831,261.67886879891796
2022-02-01,978340.752769832,977638.4303882404,978407.1706487508,978004.3526326424,977946.179665424,978067.377220978,280.30344121741854
2022-02-02,979960.171047247,979223.0362616203,979979.6462204258,979237.5180353012,979505.5264167698,979581.1795962729,333.01756430847826
2022-02-03,983792.3870239934,982731.346233725,983488.6471997538,982752.6020935286,983308.7550174058,983214.7475136813,415.8800402741836
2022-02-04,976346.8370069872,975283.6759028576,976233.3610291304,975130.1518860048,975925.6366164678,975783.9324882894,493.2774670765261
2022-02-07,974364.9138589996,973248.9586801976,974137.3971232343,973121.0664670436,973728.2432376504,973720.115873425,483.9015250458758
2022-02-08,975467.5498510228,974378.8433163932,975260.3963017886,974263.4472884142,974853.4089952183,974844.7291505676,472.3766207118431
2022-02-09,975767.6254545628,974620.5109426036,975105.9674766032,973869.2997189108,975076.1974903172,974887.9202165995,627.051781470136
2022-02-10,979740.2947401168,978520.7686742888,978909.3805257704,977428.612587904,978993.0193208144,978718.4151697789,756.143888505305
2022-02-11,971273.399182007,970111.979057885,970492.8088070028,968911.0271289324,970555.4961444812,970268.9420640618,775.8523078197594
2022-02-14,975172.561935125,974172.1259716636,974728.4496893951,973910.05009487,974538.5031396392,974504.3381661385,438.5109986121412
2022-02-15,972595.7259522094,971591.6584136052,972073.6249848572,971198.5828044884,971936.2070795532,971879.1598469426,469.1226374236825
2022-02-16,971853.6016463784,970733.948306032,971179.7278193262,970165.1932034903,971117.91847918,971010.0778908813,555.3414624194146
2022-02-17,975469.683386344,974366.5621980652,974798.9436550098,973721.493138973,974728.488173709,974617.0341104202,572.2331148734922
2022-02-18,976281.314841346,975328.2416208652,975762.9271638158,974968.9538848484,975641.9758568674,975596.6826735486,439.20699883110575
2022-02-22,976465.354558156,975561.42416013,976022.8089997916,975341.1209529132,975866.122924207,975851.3663190395,387.55869158603633
2022-02-23,975282.8479759232,974463.2644787222,974876.1863840034,974088.9907336322,974725.551847855,974687.3682840273,399.9961327949603
2022-02-24,970137.810047991,969170.4514988108,969550.9716444736,968946.2534433596,969610.4324032664,969483.1838075804,408.7587610166799
2022-02-25,971105.1492104796,970617.2521413044,970993.7456670814,969920.4191489574,970778.1845991786,970682.9501534002,417.05761144373565
2022-02-28,975032.7090179056,975042.3949168938,975122.4821977436,973853.3789418192,974576.3843626688,974725.4698874062,476.4924434335287
2022-03-01,981793.616693262,981640.7442398296,981729.4308914772,980588.4786386524,981401.8959594796,981430.8332845401,441.64095369276714
2022-03-02,984819.9869814614,984680.5806977692,984827.9397397746,983720.3564830244,984478.5535951712,984505.4834994401,412.48009591895806
2022-03-03,978623.811980388,980634.3390170214,979034.1724908772,977536.1958362116,979026.5238028582,978971.0086254713,995.2861750117692
2022-03-04,980826.816627504,982668.4419634566,981245.0617208992,979947.3744055202,981211.70876751,981179.8806969781,879.1816913073476
2022-03-07,986835.3560550428,988795.3961487312,987365.0444865584,985421.9523537746,986441.185123619,986971.7868335452,1111.9659133869134
2022-03-08,981526.400469213,982392.5117568782,981769.9650603322,980043.9699808132,980643.1903361768,981275.2075206827,833.263857100082
2022-03-09,982690.351009051,983494.1103762628,982859.851275462,981174.4740974768,981699.6158083668,982383.6805133239,834.741222758881
2022-03-10,980181.7272917927,980785.6129539224,980182.8279291344,978410.7976863264,978654.9176911958,979643.1767104743,936.144720129137
2022-03-11,976644.5312006254,977240.9201634488,976670.0181181508,974764.0159688556,975081.7552413904,976080.2481384942,973.9464813410058
2022-03-14,971518.406918325,972158.0037528332,971505.884741388,969766.0022730222,969904.4899766046,970970.5575324346,957.5172168871754
2022-03-15,961049.7260400028,961492.019759102,960908.429989945,958945.9803479748,959490.134697592,960377.2581669234,981.0804450344991
2022-03-16,961321.865780219,962699.7555482016,960856.8675501996,958996.427239308,960177.9189139644,960810.5670063784,1226.6988404939807
2022-03-17,968215.8974299538,969380.3326955364,967851.8710719098,965648.9587309152,966931.6344637184,967605.7388784068,1254.2298862663763
2022-03-18,970108.1565156584,971199.750412259,969106.6692615594,967552.1871322956,968878.5565732516,969369.0639790049,1225.4109982849113
2022-03-21,972291.398575618,973513.4763338168,971207.9470743404,969895.1010193898,971024.1846779146,971586.4215362159,1227.228675740757
2022-03-22,968675.125878038,969923.059072978,967194.3239961752,966083.4863274128,967342.9544225562,967843.789939432,1325.5784100110866
2022-03-23,965000.7401390086,966068.5657148956,963391.1247477534,961809.3715379616,963591.4688961834,963972.2542071606,1456.919736419245
2022-03-24,968857.5544032948,970050.8959735596,967333.6050407554,965683.7787694396,967510.2559399498,967887.2180253997,1478.2954545664925
2022-03-25,969669.8913618936,971047.2422164872,968458.8167183056,966101.655077436,968419.8697650704,968739.4950278386,1632.818094652333
2022-03-28,967330.9908996046,968653.7587894974,966037.4967212612,963726.5784289635,966301.0386514884,966409.972698163,1626.9025991078222
2022-03-29,964309.125313744,965561.547533224,963002.7987819004,960717.8822452432,963276.4484617878,963373.5604671799,1603.8759784119322
2022-03-30,969732.5642962086,970935.4996489052,968390.0303256745,965941.7835489454,968632.6985903992,968726.5152820267,1659.427676927145
2022-03-31,973279.7930319028,974524.678784454,972373.6158776404,969943.12035874,972267.4340307096,972477.7284166893,1504.1685152969399
2022-04-01,970756.4835901108,972082.9417370652,969857.484596162,967306.2115590416,969782.241724932,969957.0726414623,1563.7087569552473
2022-04-04,969583.6992670648,970881.893089916,968677.0967054165,966139.291316256,968604.9342370444,968777.3829231395,1554.2478753182625
2022-04-05,970552.8108108024,971797.2591520512,969491.152406854,966522.7720338482,969491.8952849294,969571.177937697,1744.9647016314339
2022-04-06,961166.716820006,962385.5076731684,960086.0113256464,957025.6673305592,960105.6446183022,960153.9095535366,1777.5628149519696
2022-04-07,957932.4068594852,959166.7648225914,956880.7302060976,953705.3940779632,956886.3942990788,956914.3380530432,1811.5806480966824
2022-04-08,958002.3482261146,959199.0848744398,956885.3416603962,953774.6022038698,956913.804389635,956955.036270891,1803.0160691505853
2022-04-11,955884.587750408,957116.269428888,954774.48554494,951694.6630577616,954810.2830234688,954856.0577610933,1798.3101259494304
2022-04-12,948964.079583108,950253.753860024,947902.183258626,944824.438158061,947916.6677387052,947972.2245197048,1794.7536828353486
2022-04-13,949550.4729305814,950867.1521587909,948496.8988383376,945391.1294216886,948501.5286016676,948561.4363902133,1808.4865936499073
2022-04-14,952563.184512384,953831.0184864678,951434.1418545168,948386.04745332,951462.6919576932,951535.4168528763,1803.3394784461118
2022-04-18,945334.7366005126,946449.7525570994,944214.3826571665,941195.8730397294,944242.734159028,944287.4958027073,1751.4307297670157
2022-04-19,943525.8259806144,944531.9964008416,942366.3233501985,939387.808439029,942401.8317961016,942442.757193357,1725.0036160027448
2022-04-20,939606.797911762,940527.6232234996,938329.0621618982,935456.4794586654,938773.586954244,938538.7099420137,1714.4008928751477
2022-04-21,945881.8299887452,946167.3402205532,944495.7550994898,941931.0315785464,945053.0697970146,944705.8053368699,1508.85395684442
2022-04-22,940006.2930250332,940108.2560583632,938644.6797163598,936020.8835012644,939213.363605544,938798.6951813127,1488.9694851253155
2022-04-25,931354.4057385208,931368.219083098,930146.2066848946,927409.3038171708,930747.4662521114,930205.1203151591,1468.8672880771646
2022-04-26,931715.9819443644,931706.56503076,930555.7312096936,927757.7995732608,931164.1558135452,930580.0467143249,1474.1944222462955
2022-04-27,929458.9582147804,929420.0273106372,928289.4149684656,926153.1021449636,929209.5803056068,928506.2165888908,1250.7308013886902
2022-04-28,924939.7160888852,924862.2150284384,923724.1671939548,921496.3721423948,924622.7721207164,923929.0485148778,1290.9989788825435
2022-04-29,927305.5095894772,927078.11605285,925824.387944033,923135.3825895037,926884.2902861444,926045.5372924017,1541.1140840004357
2022-05-02,919446.406881167,919389.332586938,918393.6270543932,915784.3399556092,918973.4228007668,918397.4258557748,1359.7238681538386
2022-05-03,913383.0294712036,913369.8374883732,912345.2230451916,909683.6487176452,912757.625861367,912307.872916756,1369.2301310167456
2022-05-04,916084.876590172,916043.4957947752,915003.5537685542,912356.6460152516,915418.5133077004,914981.4170952907,1373.0695812345243
2022-05-05,926058.6719369642,925905.463636394,924718.167862259,921637.308928863,925203.5183558976,924704.6261440755,1608.2886810572397
2022-05-06,912209.4027920568,912278.6716734896,910990.4107547932,908175.509603663,911402.8257049636,911011.3641057933,1499.140897228819
2022-05-09,908085.2140484666,908078.2258084808,906866.3973224616,904007.384426899,907268.7992518902,906861.2041716395,1502.6503050837066
2022-05-10,901515.5300156828,901644.6425725636,900342.8895739404,898020.2989991072,900518.0595863952,900408.284149538,1301.7968915321505
2022-05-11,901775.3098077828,901901.0060546454,900556.6177835966,898224.2054480991,900782.1703139674,900647.8618816182,1322.2695559353529
2022-05-12,904410.1417070348,904664.0234650952,903213.9525525038,900983.05172587,903324.602840953,903319.1544582915,1301.3376905833334
2022-05-13,903269.4516043104,903478.8104821572,902017.2972530144,899812.40898973,902150.2788225994,902145.6494303622,1303.8984916547774
2022-05-16,902225.1491810252,902361.092454746,901043.652426346,898547.9886620014,901055.2133718024,901046.6192191842,1368.2112468892894
2022-05-17,903281.560646841,903296.6305704667,902110.0092862318,899608.1265273115,902116.0807391905,902082.4815540083,1344.341324549783
2022-05-18,903422.2362775308,903354.6319718466,902250.3042783012,899531.3475030903,902147.6071416663,902141.225434487,1409.7337296134106
2022-05-19,901508.0580930744,901580.4914353224,900195.5786006958,897771.1264633115,900136.5584907276,900238.3626166262,1379.3393460044686
2022-05-20,904147.2211548104,904026.5433801992,902776.9262322936,900423.4943599326,902681.67105193,902811.1712358331,1340.2315260363525
2022-05-23,906255.8095182512,906106.1127492256,904876.3679876606,902468.597480719,904745.459431353,904890.4694334418,1358.5751893260476
2022-05-24,907606.468691272,907428.7171283788,906026.2610223364,903720.7740275612,905842.759257391,906124.9960253879,1397.4361941080706
2022-05-25,912508.3758133078,912304.4285298012,910919.587999376,908559.2978073118,910737.1351070842,911005.7650513761,1414.8608722846002
2022-05-26,913251.4274347312,913120.9349680536,911610.6996532452,909249.9037236308,911482.013903484,911742.9959366288,1447.4255952914414
2022-05-27,916167.7901254102,916048.5688996403,914400.619711634,912126.9551442364,914380.267966502,914624.8403694846,1466.7800134383438
2022-05-31,921263.5892533526,921240.0377877055,919386.7719780976,917219.7962403372,919195.0176990144,919661.0425917015,1504.2253122397037
2022-06-01,912122.6306312482,912111.3234187108,910252.215619412,908111.9653014306,910054.8497110932,910530.596936379,1495.7859514730694
2022-06-02,909645.2101638631,909637.5090848368,907835.9504017158,905614.7167848528,907580.629072194,908062.8031014925,1500.719267595734
2022-06-03,915998.281902429,915907.6783892104,913994.918999252,912305.5245470871,913800.0060816716,914401.28198393,1395.6003503555366
2022-06-06,909162.4676716456,909122.303428174,907236.1443692406,905406.933853822,907029.6146336612,907591.4927913087,1416.0240532597063
2022-06-07,904254.6884660524,904321.0021948656,902392.6953952514,900510.8072828042,902418.101938596,902779.4590555138,1412.7705422230479
2022-06-08,908112.033178545,908168.1238196464,906267.2949623892,904306.2155650278,906159.631044744,906602.6597140704,1436.0561109715882
2022-06-09,902145.2126981016,902187.7695458598,900329.187884939,898333.678210127,900200.2931039291,900639.2282885913,1433.2005707289286
2022-06-10,897613.9334623838,897699.5762592611,895938.4124994038,893812.0831304322,895766.5654016136,896166.1141506189,1428.330220009362
2022-06-13,893709.256925186,893071.3525951199,891794.3194986655,889920.2470315841,891902.0189978383,892079.4390096788,1297.3110647120134
2022-06-14,876420.7106575735,875627.917473026,874648.6437025132,872853.9288306779,874742.2010845671,874858.6803496715,1192.3402115174342
2022-06-15,871244.4865003639,870598.6858541672,869540.0036184961,867684.9599246602,869559.9483854678,869725.6168566309,1207.9233005138506
2022-06-16,881219.7243912081,880459.4794322568,879407.2217888834,877610.6546107655,879510.8832745698,879641.5926995367,1212.9437366815066
2022-06-17,880817.566442607,879350.7848502047,879227.5962284674,877195.1540579462,879239.8807726112,879166.1964703674,1153.716009548336
2022-06-21,876462.4352949564,875141.9647200909,874877.0822336539,872851.0417393297,874839.9577181175,874834.4963412296,1155.9115523023186
2022-06-22,875304.4953368682,873752.5025710656,873611.0518219076,871706.8679959379,873031.1728097054,873481.2181070969,1163.2412473059014
2022-06-23,881070.9804145197,879526.9857549068,879441.8219836833,877605.6764123414,878883.8615580024,879305.8652246908,1118.1895416162483
2022-06-24,884799.845780665,883216.9573862798,883157.0079409322,881292.1988597208,882554.5369415552,883004.1093818307,1133.6758329643947
2022-06-27,887601.128959594,885835.011792434,885887.7543632769,884095.8907190863,884864.2231946901,885656.8018058162,1177.2960748712637
2022-06-28,884958.1479950352,883196.3792039703,883213.5733239327,881465.6934268062,882187.5648727559,883004.2717645001,1177.503985859401
2022-06-29,880819.7932200907,879159.4386803645,879192.7392569219,877334.3886778314,878117.2452421831,878924.7210154783,1174.682841389519
2022-06-30,882745.9991860876,881107.6750192659,881168.3511310624,879272.7886195391,880066.9746478548,880872.3577207619,1171.3907865624003
2022-07-01,882862.1749579695,881280.9033035806,881438.1642446294,879370.1583516464,880247.6336341948,881039.8068984041,1179.2460427428043
2022-07-05,887022.1145668087,885406.7356946873,885555.210057654,883515.7649820712,884389.8127584455,885177.9276119333,1181.4931516951865
2022-07-06,884357.4488615531,882792.5722832768,882938.7665720296,880811.831976623,881762.1949160431,882532.5629219052,1193.079780786469
2022-07-07,879096.1284400679,877517.2701005259,877698.3197773392,875453.3607892069,876483.9376017512,877249.8033417782,1224.367428921047
2022-07-08,880094.2637806885,878415.8994996095,878419.8588446159,876228.1083040428,877409.7765359973,878113.5813929908,1277.3922562607017
2022-07-11,878018.1939976901,876327.3875037347,876303.7320962227,874125.8453278311,875349.6696447299,876024.9657140417,1281.0005189694455
2022-07-12,876394.74195155,874766.3896003516,874781.3647801827,872499.3219412243,873639.9851833221,874416.3606913261,1299.8105347827561
2022-07-13,875951.7871140732,874355.048437705,874420.5278983001,872060.345563945,873280.3489536302,874013.6115935307,1295.5004150894192
2022-07-14,877169.20808057,875382.5686348655,875671.9486952501,873259.3499691504,874514.6289680833,875199.540869584,1293.8085083651672
2022-07-15,870921.7472204252,869180.1139729321,869445.4024114772,867048.9325683181,868273.6077163536,868973.9607779013,1284.9012723069604
2022-07-18,875429.8190495903,873734.2729001037,874050.5432278506,871543.8015123794,872722.1088089537,873496.1090997753,1304.9087887028973
2022-07-19,872868.7230236217,870995.396592569,871458.5311835994,868992.0522808764,870173.0156321016,870897.5437425536,1293.4966981588468
2022-07-20,877052.387244933,875788.4938663447,875866.105912263,873232.0924890642,874207.3244588595,875229.2807942929,1347.2296388716893
2022-07-21,876911.6853585443,875661.564619254,875718.5444731474,873092.3068176955,874059.3150410593,875088.68326194,1348.5824172410682
2022-07-22,885213.1578553241,883854.0824313022,883957.4062590996,881291.6736019773,882326.9247523792,883328.6489800165,1369.3436272767044
2022-07-25,888931.2235421829,887416.0090464524,887697.8259321677,885213.8505740096,886115.3305136198,887074.8479216866,1291.093160342171
2022-07-26,886030.3056080989,884469.6433340327,884725.7216014047,882228.6501130752,883201.1147078197,884131.0870728862,1308.3850041028318
2022-07-27,883478.0197085895,881894.3653905694,882128.0539234034,879801.8798578493,880690.1646337772,881598.4967028378,1261.227584122977
2022-07-28,889435.0578983056,887797.3238015505,887999.0856940538,885705.1846623758,886615.7810221523,887510.4866156876,1271.5811019503706
2022-07-29,898114.4849792327,896467.0555524158,896643.4819796818,894340.310260428,895268.046182415,896166.6757908346,1284.8874659739038
2022-08-01,902155.099982184,900513.0740559696,900507.8423865613,898288.010478852,899296.5797536955,900152.1213314526,1301.9683925291163
2022-08-02,909259.5948719712,907663.2342121104,907811.995317885,905336.8589914565,906248.6317300128,907264.063024687,1355.5021865144538
2022-08-03,901116.3824427228,899542.8854163565,899602.2969956609,897160.5693528119,898031.5702057685,899090.7408826642,1372.3521941088495
2022-08-04,906195.9925037108,904575.6090843612,904519.081488323,902164.156318452,903052.3094217774,904101.4297633249,1388.5354843549264
2022-08-05,910453.493035596,908829.8666860148,908835.1519354952,906373.5431125836,907310.883999562,908360.5877538503,1405.4117386151624
2022-08-08,900885.6021886892,899286.7350948161,899031.2876899781,896781.1350118336,897706.9175481389,898738.3355066912,1406.5400154891893
2022-08-09,905019.7391691352,903313.7227570775,903083.2181912716,900878.755017456,901767.9347308704,902812.6739731621,1416.1146456918696
2022-08-10,903991.7203360784,902237.8387747348,902069.8385694888,899850.7708525229,900707.1733714782,901771.4683808606,1418.2981154011102
2022-08-11,909362.5805415788,907539.6080350748,907124.322256732,904846.4350093463,905726.5446401624,906919.8980965788,1556.6546706506804
2022-08-12,904400.399744227,902450.0346677514,902059.4102383888,899846.0226921538,900732.435945496,901897.6606576033,1559.6121236169258
2022-08-15,910586.7324692776,908593.9496833264,908167.736424565,905828.4030982075,906785.688784788,907992.5020920329,1628.6313481085276
2022-08-16,909066.5515548246,907037.0468852334,906446.856998603,904255.061709713,905257.19399331,906412.5422283367,1638.5664959011588
2022-08-17,908596.658027248,906554.1240016024,905916.8582284416,903760.0039979204,904761.0967031254,905917.7481916675,1647.7400002591799
2022-08-18,903191.2802023076,901140.6753516817,900519.5656005997,898380.5687585478,899375.7697860467,900521.5719398366,1637.5220587570607
2022-08-19,902426.872172277,900356.9511422844,899617.4828378422,897532.1424665253,898599.8167499133,899706.6530737685,1660.3622425000729
2022-08-22,894442.6347040852,892398.5864909453,891666.8892844333,889612.7329007313,890600.7043380704,891744.309543653,1647.208714316578
2022-08-23,887986.9967216968,886034.7203041192,885356.9011753272,883174.409873132,884208.1452150409,885352.2346578632,1640.7096643168961
2022-08-24,888722.6531851863,886790.7944473086,886055.7034150393,883897.6793101846,884942.2642710184,886081.8189257474,1645.988126766676
2022-08-25,888153.6599650442,886205.3315791922,885385.9664280715,883217.1485735786,884353.0559912679,885463.0325074308,1677.6451185490744
2022-08-26,894511.1613346572,892518.1139107723,891643.2043060663,889455.1958366414,890671.3813142354,891759.8113404745,1711.9859416251002
2022-08-29,886302.4874362543,884372.9440110562,883126.8202284831,881217.3872622859,882311.6571643022,883466.2592204765,1753.3977086323553
2022-08-30,882208.074364925,880302.0234708193,878997.0272219799,877079.1757302061,878170.6670576872,879351.3935691236,1774.6541572594133
2022-08-31,879161.7259108253,877308.3870424593,876139.8614297358,873998.724125343,875157.269914578,876353.1936845884,1778.7365649123874
2022-09-01,874482.5296799027,872641.3645096906,871454.4369582481,869347.9175629533,870477.7552315948,871680.800788478,1772.7532700892646
2022-09-02,868695.8645333791,866792.5411278912,865600.3859920807,863230.2664864713,864628.2736704072,865789.4663620458,1864.7752236002486
2022-09-06,869331.050701862,867494.361924011,866091.8309629019,863799.1641991623,865292.6137856293,866401.8043147133,1890.7294468525217
2022-09-07,860365.4621656901,858487.1427630594,857071.1600738931,854289.7482280484,856306.2907935446,857303.9608048473,2044.8828435193545
2022-09-08,866814.4248074373,864867.5290944142,863421.3082648775,860449.5391937931,862553.5932136879,863621.278914842,2144.2571709968893
2022-09-09,864941.7068577035,862942.3645698987,861502.6945526357,858397.2748633736,860480.5891178135,861652.9259922851,2212.4619288054696
2022-09-12,870529.7648132051,868492.3166523218,867049.9579245725,863880.2283075476,865988.4156643281,867188.1366723949,2248.0233835647687
2022-09-13,871766.5733074278,869654.6242842148,868170.4061809585,865072.9595471056,867113.6949114195,868355.6516462254,2266.0342594171066
2022-09-14,860149.0964341267,857912.7379585676,856364.1953977476,853351.477190433,855798.7912496667,856715.2596461084,2258.467720948057
2022-09-15,862300.4398909514,860082.2749797706,858509.3767593632,855481.7274836875,857911.9829026962,858857.1604032938,2270.0194149391414
2022-09-16,856620.2642417842,854409.8479121238,852807.4816866255,849707.632135682,852229.2372151404,853154.8926382713,2299.776093197379
2022-09-19,855467.489089173,853044.3676491426,851625.9185495286,848535.03821406,851061.3328791693,851946.8292762147,2285.915213393111
2022-09-20,856955.1325556473,854474.9420782782,853076.1010254766,850020.3142544503,852513.5099577751,853407.9999743255,2285.0469947580254
2022-09-21,851747.9850614537,849250.9981623451,847904.7507657785,844847.1693518354,847307.8937012347,848211.7594085295,2272.2941195621397
2022-09-22,852072.2506705599,849292.1872448063,848305.620459964,845224.9776464548,847843.5416364822,848547.7155316534,2216.8285467840096
2022-09-23,848022.2584840243,845236.6729448522,844279.0176970742,841185.6666607487,843797.8003062123,844504.2832185824,2212.4928563946264
2022-09-26,841667.3394963596,838891.59694264,837999.7985271079,834887.5569061807,837516.9119638049,838192.6407672185,2189.95195688311
2022-09-27,833307.4210062909,830663.7337375195,829681.1377046587,826596.1838424902,829159.2573865984,829881.5467355114,2177.3335090123796
2022-09-28,828710.0733476981,826176.6392099623,825053.4019461207,822005.7249584792,824495.7053242171,825288.3089572956,2188.8975176368335
2022-09-29,841815.1064498901,839149.3347691202,838083.6855620036,834977.7283391961,837549.4603399155,838315.0630920251,2223.6815925853616
2022-09-30,836877.5435762242,834170.6371271528,833101.2527447677,830080.8083551411,832721.3855663807,833390.3254739332,2202.4315458755223
2022-10-03,831887.729090003,829167.4256528231,828103.1471675097,825115.0371450038,827740.4069200574,828402.7491950793,2193.9609906042697
2022-10-04,843060.4798291483,840287.9287828632,839182.6353747045,836178.8216889598,838854.4378416277,839512.8607034606,2229.1127190702236
2022-10-05,851185.5980246686,848425.8047569252,847262.9012094078,844267.1488487488,846686.4711402439,847565.5847959988,2262.23836181594
2022-10-06,847605.2218614849,844887.3422053059,843708.9508345299,840715.9467547993,843099.6479481098,844003.421920846,2256.7805149598125
2022-10-07,843889.0859263942,841100.7144388144,839980.5996675459,837027.7423868305,839341.8508203418,840267.9986479854,2247.0112272398733
2022-10-10,835218.1896583769,832260.674376308,831267.5946762566,828469.55904989,830701.7432972321,831583.5522116127,2201.9742656183266
2022-10-11,828510.7494226953,825694.7429868912,824593.7620863008,821850.416458116,824028.6296058358,824935.6601119677,2182.466375150895
2022-10-12,827572.6441238874,824613.7663328778,823585.7063657205,820912.1869355206,822972.0197963131,823931.2647108639,2185.399024581304
2022-10-13,827719.9451307775,824664.7384281441,823688.9904450946,821010.0952617808,823072.104374044,824031.1747279682,2198.7386027022
2022-10-14,829033.1728577832,826210.9205903106,825082.0897446042,822346.2484065245,824457.0395992968,825425.8942397038,2198.6279677338252
2022-10-17,820135.006591218,817185.1986011106,816254.1407921864,813585.4908614225,815411.7148610243,816514.3103413923,2164.297619295587
2022-10-18,823759.8776500714,820933.0614548944,819995.2455548405,817062.6790589084,819264.6281360332,820203.0983709496,2189.506226286758
2022-10-19,826362.441570622,823557.2111405476,822574.4007797607,819520.1789352307,822105.5240640139,822823.951298035,2215.9381030533514
2022-10-20,819310.1625232156,816514.4618711016,815559.0812032005,812511.1156708543,815008.3144345105,815780.6271405765,2205.9641065978376
2022-10-21,814399.234827796,811533.2588956656,810595.1710382692,807577.203506786,810101.3702880336,810841.24771131,2209.07712404656
2022-10-24,821383.0393993555,818462.5015821041,817378.4774878755,814287.6595481343,817603.7811474451,817823.0918329828,2272.7574457477763
2022-10-25,819937.8166978657,816914.1595790096,815853.9342869804,812825.5201090816,816049.4071302324,816316.167560634,2277.866426495714
2022-10-26,829013.8688199962,825949.7267496537,824861.6875017365,821830.5251370935,825103.4872286958,825351.8590874352,2300.8481295543015
